address_subdivision,address_locality,address_line_2,price_per_m2,land_area,price,longitude,latitude,near_Koh_Pich_in_km,Koh_Pich_nearest,Koh_Pich_1_2km,Koh_Pich_2_3km,Koh_Pich_3_5km,Koh_Pich_5_10km,near_Russian_Market_in_km,Russian_Market_nearest,Russian_Market_1_2km,Russian_Market_2_3km,Russian_Market_3_5km,Russian_Market_5_10km,near_AEON_Mall_1_in_km,AEON_Mall_1_nearest,AEON_Mall_1_1_2km,AEON_Mall_1_2_3km,AEON_Mall_1_3_5km,AEON_Mall_1_5_10km,near_AEON_Mall_2_in_km,AEON_Mall_2_nearest,AEON_Mall_2_1_2km,AEON_Mall_2_2_3km,AEON_Mall_2_3_5km,AEON_Mall_2_5_10km,near_AEON_Mall_3_in_km,AEON_Mall_3_nearest,AEON_Mall_3_1_2km,AEON_Mall_3_2_3km,AEON_Mall_3_3_5km,AEON_Mall_3_5_10km,near_Bassac_Lane_in_km,Bassac_Lane_nearest,Bassac_Lane_1_2km,Bassac_Lane_2_3km,Bassac_Lane_3_5km,Bassac_Lane_5_10km,near_Koh_Norea_in_km,Koh_Norea_nearest,Koh_Norea_1_2km,Koh_Norea_2_3km,Koh_Norea_3_5km,Koh_Norea_5_10km,near_Camko_City_in_km,Camko_City_nearest,Camko_City_1_2km,Camko_City_2_3km,Camko_City_3_5km,Camko_City_5_10km,near_Olympic_Stadium_in_km,Olympic_Stadium_nearest,Olympic_Stadium_1_2km,Olympic_Stadium_2_3km,Olympic_Stadium_3_5km,Olympic_Stadium_5_10km,near_Phsar_Tmey_in_km,Phsar_Tmey_nearest,Phsar_Tmey_1_2km,Phsar_Tmey_2_3km,Phsar_Tmey_3_5km,Phsar_Tmey_5_10km,near_Boeng_Keng_Kang_1_in_km,Boeng_Keng_Kang_1_nearest,Boeng_Keng_Kang_1_1_2km,Boeng_Keng_Kang_1_2_3km,Boeng_Keng_Kang_1_3_5km,Boeng_Keng_Kang_1_5_10km,near_Wat_Phnom_in_km,Wat_Phnom_nearest,Wat_Phnom_1_2km,Wat_Phnom_2_3km,Wat_Phnom_3_5km,Wat_Phnom_5_10km,near_Chroy_Changvar_Bridge_in_km,Chroy_Changvar_Bridge_nearest,Chroy_Changvar_Bridge_1_2km,Chroy_Changvar_Bridge_2_3km,Chroy_Changvar_Bridge_3_5km,Chroy_Changvar_Bridge_5_10km,near_Vattanac_Tower_in_km,Vattanac_Tower_nearest,Vattanac_Tower_1_2km,Vattanac_Tower_2_3km,Vattanac_Tower_3_5km,Vattanac_Tower_5_10km,near_Royal_Palace_in_km,Royal_Palace_nearest,Royal_Palace_1_2km,Royal_Palace_2_3km,Royal_Palace_3_5km,Royal_Palace_5_10km,near_Sisowath_Riverside_Park_in_km,Sisowath_Riverside_Park_nearest,Sisowath_Riverside_Park_1_2km,Sisowath_Riverside_Park_2_3km,Sisowath_Riverside_Park_3_5km,Sisowath_Riverside_Park_5_10km,near_Phnom_Penh_Airport_in_km,Phnom_Penh_Airport_nearest,Phnom_Penh_Airport_1_2km,Phnom_Penh_Airport_2_3km,Phnom_Penh_Airport_3_5km,Phnom_Penh_Airport_5_10km,near_Phsar_Chas_in_km,Phsar_Chas_nearest,Phsar_Chas_1_2km,Phsar_Chas_2_3km,Phsar_Chas_3_5km,Phsar_Chas_5_10km,near_Phsar_kandal_in_km,Phsar_kandal_nearest,Phsar_kandal_1_2km,Phsar_kandal_2_3km,Phsar_kandal_3_5km,Phsar_kandal_5_10km,n_cafe_5km,nearest_cafe,n_cafe_in_1km,n_cafe_in_1km_to_2km,n_cafe_in_2km_to_3km,n_cafe_in_3km_to_5km,n_gas_station_5km,nearest_gas_station,n_gas_station_in_1km,n_gas_station_in_1km_to_2km,n_gas_station_in_2km_to_3km,n_gas_station_in_3km_to_5km,n_hospital_5km,nearest_hospital,n_hospital_in_1km,n_hospital_in_1km_to_2km,n_hospital_in_2km_to_3km,n_hospital_in_3km_to_5km,n_hotel_5km,nearest_hotel,n_hotel_in_1km,n_hotel_in_1km_to_2km,n_hotel_in_2km_to_3km,n_hotel_in_3km_to_5km,n_mart_5km,nearest_mart,n_mart_in_1km,n_mart_in_1km_to_2km,n_mart_in_2km_to_3km,n_mart_in_3km_to_5km,n_pre_school_5km,nearest_pre_school,n_pre_school_in_1km,n_pre_school_in_1km_to_2km,n_pre_school_in_2km_to_3km,n_pre_school_in_3km_to_5km,n_secondary_school_5km,nearest_secondary_school,n_secondary_school_in_1km,n_secondary_school_in_1km_to_2km,n_secondary_school_in_2km_to_3km,n_secondary_school_in_3km_to_5km,n_primary_school_5km,nearest_primary_school,n_primary_school_in_1km,n_primary_school_in_1km_to_2km,n_primary_school_in_2km_to_3km,n_primary_school_in_3km_to_5km,n_university_5km,nearest_university,n_university_in_1km,n_university_in_1km_to_2km,n_university_in_2km_to_3km,n_university_in_3km_to_5km,n_seven_eleven_5km,nearest_seven_eleven,n_seven_eleven_in_1km,n_seven_eleven_in_1km_to_2km,n_seven_eleven_in_2km_to_3km,n_seven_eleven_in_3km_to_5km,n_resturant_5km,nearest_resturant,n_resturant_in_1km,n_resturant_in_1km_to_2km,n_resturant_in_2km_to_3km,n_resturant_in_3km_to_5km,n_super_market_5km,nearest_super_market,n_super_market_in_1km,n_super_market_in_1km_to_2km,n_super_market_in_2km_to_3km,n_super_market_in_3km_to_5km,n_borey_5km,nearest_borey,n_borey_in_1km,n_borey_in_1km_to_2km,n_borey_in_2km_to_3km,n_borey_in_3km_to_5km,n_bank_5km,nearest_bank,n_bank_in_1km,n_bank_in_1km_to_2km,n_bank_in_2km_to_3km,n_bank_in_3km_to_5km,n_atm_5km,nearest_atm,n_atm_in_1km,n_atm_in_1km_to_2km,n_atm_in_2km_to_3km,n_atm_in_3km_to_5km,f_bridleway,f_corridor,f_cycleway,f_disused,f_footway,f_motorway,f_path,f_pedestrian,f_primary,f_residential,f_road,f_secondary,f_service,f_steps,f_tertiary,f_track,f_trunk,f_trunk_link,f_unclassified,f_unused,geometry,population,h_id,mean_price_per_m2,max_price_per_m2,median_price_per_m2,min_price_per_m2
Phnom Penh,Dangkao,Prateah Lang,1103.41,82.0,90479.62,104.79118254394416,11.446898427717755,20,0,0,0,0,0,16,0,0,0,0,0,19,0,0,0,0,0,19,0,0,0,0,0,14,0,0,0,0,0,18,0,0,0,0,0,20,0,0,0,0,0,19,0,0,0,0,0,18,0,0,0,0,0,19,0,0,0,0,0,18,0,0,0,0,0,20,0,0,0,0,0,20,0,0,0,0,0,19,0,0,0,0,0,19,0,0,0,0,0,20,0,0,0,0,0,12,0,0,0,0,0,20,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,POINT (104.7911825439442 11.44689842771776),455.0,8865846545fffff,555.3064285714286,1331.56,279.395,225.45
Phnom Penh,Praek Pnov,Kouk Roka,671.62,52.0,34924.24,104.80139050128491,11.628684627547123,17,0,0,0,0,0,15,0,0,0,0,0,16,0,0,0,0,0,9,0,0,0,0,1,20,0,0,0,0,0,16,0,0,0,0,0,18,0,0,0,0,0,10,0,0,0,0,0,14,0,0,0,0,0,14,0,0,0,0,0,15,0,0,0,0,0,14,0,0,0,0,0,13,0,0,0,0,0,14,0,0,0,0,0,15,0,0,0,0,0,15,0,0,0,0,0,9,0,0,0,0,1,14,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,POINT (104.8013905012849 11.62868462754712),1.0,8865846d39fffff,691.7180000000001,709.26,696.45,671.62
Phnom Penh,Saensokh,Krang Thnong,1078.61,142.0,153162.62,104.81730839180568,11.574335257712434,13,0,0,0,0,0,11,0,0,0,0,0,12,0,0,0,0,0,7,0,0,0,0,1,14,0,0,0,0,0,12,0,0,0,0,0,15,0,0,0,0,0,8,0,0,0,0,1,10,0,0,0,0,0,11,0,0,0,0,0,11,0,0,0,0,0,11,0,0,0,0,0,11,0,0,0,0,0,10,0,0,0,0,0,12,0,0,0,0,0,12,0,0,0,0,0,3,0,0,0,1,0,11,0,0,0,0,0,12,0,0,0,0,0,19,0,0,2,1,16,37,0,0,5,9,23,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,0,0,2,0,0,0,0,2,6,0,0,0,0,6,15,0,0,0,3,12,1,0,0,0,0,1,6,0,0,2,1,3,0,0,0,0,0,0,2,0,0,0,1,1,13,1,0,2,4,6,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,POINT (104.8173083918057 11.57433525771243),1388.0,8865846f3bfffff,1174.9266666666665,1885.21,1161.92,550.68
Phnom Penh,Saensokh,Phnom Penh Thmei,3395.48,70.0,237683.6,104.8923671643654,11.58743418835006,6,0,0,0,0,1,5,0,0,0,0,1,6,0,0,0,0,1,1,0,1,0,0,0,11,0,0,0,0,0,5,0,0,0,0,1,8,0,0,0,0,1,0,1,0,0,0,0,3,0,0,0,1,0,3,0,0,0,1,0,5,0,0,0,0,1,3,0,0,0,1,0,2,0,0,1,0,0,3,0,0,0,1,0,4,0,0,0,1,0,4,0,0,0,1,0,7,0,0,0,0,1,3,0,0,0,1,0,4,0,0,0,1,0,154,1,10,16,35,92,149,0,10,33,27,79,96,0,0,1,12,83,80,0,2,2,6,70,91,0,4,6,17,64,71,2,8,16,11,34,67,0,3,10,13,41,69,0,4,8,14,43,101,1,5,22,35,38,29,1,1,3,5,19,97,0,2,0,3,92,77,1,5,9,9,53,26,1,2,6,2,15,113,0,4,12,6,91,561,0,16,24,69,452,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,POINT (104.8923671643654 11.58743418835006),4251.0,88658468cbfffff,3599.643483965014,4532.53,3508.665,2011.661807580175
Phnom Penh,Russey Keo,Svay Pak,765.11,32.0,24483.52,104.87031563994212,11.647419306442927,13,0,0,0,0,0,12,0,0,0,0,0,12,0,0,0,0,0,5,0,0,0,0,1,18,0,0,0,0,0,12,0,0,0,0,0,14,0,0,0,0,0,6,0,0,0,0,1,10,0,0,0,0,0,10,0,0,0,0,0,12,0,0,0,0,0,9,0,0,0,0,1,8,0,0,0,0,1,9,0,0,0,0,1,11,0,0,0,0,0,10,0,0,0,0,0,11,0,0,0,0,0,10,0,0,0,0,0,10,0,0,0,0,0,14,0,1,2,5,6,25,1,3,6,4,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,3,0,0,1,2,0,1,0,0,0,0,1,1,0,0,0,0,1,6,0,1,1,1,3,0,0,0,0,0,0,1,0,0,0,0,1,10,0,1,2,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,POINT (104.8703156399421 11.64741930644293),5842.0,886580d249fffff,934.5475,1086.16,991.845,765.11
Phnom Penh,Chbar Ampov,Nirouth,1714.52,146.0,250319.92,104.95270380603232,11.5193960551439,3,0,0,0,1,0,4,0,0,0,1,0,3,0,0,0,1,0,11,0,0,0,0,0,5,0,0,0,0,1,4,0,0,0,1,0,2,0,0,1,0,0,10,0,0,0,0,0,6,0,0,0,0,1,6,0,0,0,0,1,4,0,0,0,1,0,7,0,0,0,0,1,8,0,0,0,0,1,7,0,0,0,0,1,5,0,0,0,0,1,6,0,0,0,0,1,12,0,0,0,0,0,6,0,0,0,0,1,6,0,0,0,0,1,67,1,1,7,4,54,46,0,0,10,7,29,16,0,1,1,0,14,15,0,0,0,2,13,18,0,0,1,1,16,32,0,1,2,1,28,22,0,0,3,2,17,19,0,0,2,3,14,8,0,0,0,0,8,13,1,0,2,1,9,21,0,0,0,1,20,26,0,0,2,1,23,16,2,3,3,5,3,13,0,0,0,4,9,96,0,0,4,0,92,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,POINT (104.9527038060323 11.5193960551439),3829.0,8865846a5bfffff,1912.3545807445646,4824.561403508772,1775.0,716.16
Phnom Penh,Dangkao,Preaek Kampues,263.19,34.0,8948.46,104.90860839800828,11.435883028536624,13,0,0,0,0,0,11,0,0,0,0,0,12,0,0,0,0,0,18,0,0,0,0,0,5,0,0,0,0,1,13,0,0,0,0,0,12,0,0,0,0,0,17,0,0,0,0,0,13,0,0,0,0,0,14,0,0,0,0,0,12,0,0,0,0,0,15,0,0,0,0,0,16,0,0,0,0,0,15,0,0,0,0,0,14,0,0,0,0,0,15,0,0,0,0,0,14,0,0,0,0,0,15,0,0,0,0,0,14,0,0,0,0,0,3,0,0,1,1,1,9,0,0,0,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,10,0,1,1,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,POINT (104.9086083980083 11.43588302853662),898.0,8865846047fffff,235.1025,263.19,237.82,201.58
Phnom Penh,Pur SenChey,Kamboul,1089.62,238.0,259329.56,104.80131593645568,11.541640580309236,15,0,0,0,0,0,12,0,0,0,0,0,14,0,0,0,0,0,10,0,0,0,0,0,13,0,0,0,0,0,13,0,0,0,0,0,16,0,0,0,0,0,11,0,0,0,0,0,11,0,0,0,0,0,13,0,0,0,0,0,13,0,0,0,0,0,13,0,0,0,0,0,13,0,0,0,0,0,13,0,0,0,0,0,14,0,0,0,0,0,14,0,0,0,0,0,4,0,0,0,1,0,14,0,0,0,0,0,14,0,0,0,0,0,10,0,0,2,0,8,20,0,0,6,1,13,0,0,0,0,0,0,4,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,5,0,0,0,2,3,1,0,0,0,0,1,4,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,1,2,6,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,POINT (104.8013159364557 11.54164058030924),3447.0,8865846c49fffff,1010.6333333333334,1432.91,1089.62,367.69
Phnom Penh,Pur SenChey,Kantaok,934.62,132.0,123369.84,104.78248948792024,11.517032088979333,17,0,0,0,0,0,14,0,0,0,0,0,16,0,0,0,0,0,14,0,0,0,0,0,14,0,0,0,0,0,16,0,0,0,0,0,18,0,0,0,0,0,14,0,0,0,0,0,14,0,0,0,0,0,15,0,0,0,0,0,15,0,0,0,0,0,16,0,0,0,0,0,16,0,0,0,0,0,15,0,0,0,0,0,16,0,0,0,0,0,17,0,0,0,0,0,7,0,0,0,0,1,16,0,0,0,0,0,16,0,0,0,0,0,6,0,0,0,0,6,15,0,0,0,2,13,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,2,1,0,0,0,0,1,1,0,0,0,0,1,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,POINT (104.7824894879202 11.51703208897933),1483.0,8865846e3bfffff,1040.53,1298.86,1026.93,924.46
Phnom Penh,Praek Pnov,Ponhea Pon,165.84,216.0,35821.44,104.80545307834927,11.666463589996628,19,0,0,0,0,0,18,0,0,0,0,0,19,0,0,0,0,0,11,0,0,0,0,0,23,0,0,0,0,0,18,0,0,0,0,0,21,0,0,0,0,0,12,0,0,0,0,0,16,0,0,0,0,0,16,0,0,0,0,0,18,0,0,0,0,0,16,0,0,0,0,0,15,0,0,0,0,0,15,0,0,0,0,0,17,0,0,0,0,0,17,0,0,0,0,0,13,0,0,0,0,0,16,0,0,0,0,0,17,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,POINT (104.8054530783493 11.66646358999663),635.0,886580d2c7fffff,153.46285714285713,174.67,148.77,139.98
Phnom Penh,Dangkao,Prateah Lang,1231.22,148.0,182220.56,104.81804648641344,11.487323839376709,15,0,0,0,0,0,12,0,0,0,0,0,14,0,0,0,0,0,14,0,0,0,0,0,10,0,0,0,0,0,13,0,0,0,0,0,15,0,0,0,0,0,14,0,0,0,0,0,12,0,0,0,0,0,14,0,0,0,0,0,13,0,0,0,0,0,14,0,0,0,0,0,15,0,0,0,0,0,14,0,0,0,0,0,14,0,0,0,0,0,15,0,0,0,0,0,7,0,0,0,0,1,15,0,0,0,0,0,15,0,0,0,0,0,4,1,0,0,1,2,12,1,0,3,2,6,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,4,0,0,0,1,3,1,0,0,0,0,1,3,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,POINT (104.8180464864134 11.48732383937671),750.0,8865846e4bfffff,958.6088888888888,1324.63,1218.28,343.79
Phnom Penh,Pur SenChey,Kakab,2593.39,152.0,394195.28,104.86077361381837,11.566221688607806,9,0,0,0,0,1,6,0,0,0,0,1,8,0,0,0,0,1,4,0,0,0,1,0,10,0,0,0,0,0,7,0,0,0,0,1,10,0,0,0,0,0,4,0,0,0,1,0,5,0,0,0,0,1,6,0,0,0,0,1,6,0,0,0,0,1,6,0,0,0,0,1,6,0,0,0,0,1,6,0,0,0,0,1,7,0,0,0,0,1,7,0,0,0,0,1,3,0,0,0,1,0,7,0,0,0,0,1,7,0,0,0,0,1,87,0,4,10,12,61,121,1,9,16,20,75,14,0,0,1,3,10,18,0,1,6,4,7,30,0,0,1,0,29,43,0,2,4,5,32,30,1,2,3,4,20,63,3,1,9,13,37,81,3,1,11,8,58,19,0,0,3,3,13,2,0,0,0,0,2,29,0,1,3,6,19,33,0,1,1,6,25,24,0,0,0,8,16,88,0,4,4,12,68,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,POINT (104.8607736138184 11.56622168860781),4719.0,8865846f61fffff,2780.261111111111,2943.14,2822.84,2593.39
Phnom Penh,Praek Pnov,Kouk Roka,769.18,198.0,152297.63999999998,104.83730704948974,11.636936356673925,14,0,0,0,0,0,13,0,0,0,0,0,14,0,0,0,0,0,6,0,0,0,0,1,18,0,0,0,0,0,13,0,0,0,0,0,16,0,0,0,0,0,7,0,0,0,0,1,11,0,0,0,0,0,11,0,0,0,0,0,13,0,0,0,0,0,11,0,0,0,0,0,10,0,0,0,0,0,11,0,0,0,0,0,12,0,0,0,0,0,12,0,0,0,0,0,9,0,0,0,0,1,11,0,0,0,0,0,12,0,0,0,0,0,6,0,0,0,3,3,17,0,0,0,5,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,POINT (104.8373070494897 11.63693635667392),469.0,886580d25bfffff,797.745,914.94,765.9549999999999,744.13
Phnom Penh,Chbar Ampov,Kbal Kaoh,417.35,52.0,21702.2,105.03243929094808,11.482748706976396,12,0,0,0,0,0,14,0,0,0,0,0,13,0,0,0,0,0,20,0,0,0,0,0,12,0,0,0,0,0,13,0,0,0,0,0,11,0,0,0,0,0,19,0,0,0,0,0,15,0,0,0,0,0,15,0,0,0,0,0,14,0,0,0,0,0,15,0,0,0,0,0,16,0,0,0,0,0,16,0,0,0,0,0,14,0,0,0,0,0,14,0,0,0,0,0,22,0,0,0,0,0,15,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,POINT (105.0324392909481 11.4827487069764),40.0,8865847817fffff,364.5488888888889,437.87,336.99,282.68
Phnom Penh,Dangkao,Prey Veaeng,256.77,218.0,55975.85999999999,104.86395439272776,11.464153371595057,12,0,0,0,0,0,10,0,0,0,0,0,11,0,0,0,0,0,15,0,0,0,0,0,6,0,0,0,0,1,12,0,0,0,0,0,13,0,0,0,0,0,14,0,0,0,0,0,11,0,0,0,0,0,13,0,0,0,0,0,11,0,0,0,0,0,13,0,0,0,0,0,14,0,0,0,0,0,13,0,0,0,0,0,13,0,0,0,0,0,13,0,0,0,0,0,9,0,0,0,0,1,13,0,0,0,0,0,13,0,0,0,0,0,5,0,0,0,0,5,14,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,1,3,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,POINT (104.8639543927278 11.46415337159506),992.0,8865846033fffff,554.0871428571429,794.73,751.02,251.9
Phnom Penh,Dangkao,Dangkao,1852.82,56.0,103757.92,104.89963251837167,11.521882401951933,5,0,0,0,0,1,2,0,0,1,0,0,4,0,0,0,1,0,8,0,0,0,0,1,4,0,0,0,1,0,4,0,0,0,1,0,6,0,0,0,0,1,8,0,0,0,0,1,4,0,0,0,1,0,5,0,0,0,0,1,4,0,0,0,1,0,6,0,0,0,0,1,7,0,0,0,0,1,5,0,0,0,0,1,5,0,0,0,0,1,6,0,0,0,0,1,7,0,0,0,0,1,6,0,0,0,0,1,6,0,0,0,0,1,101,1,0,3,26,71,107,2,1,11,28,65,56,0,0,0,5,51,15,0,0,0,2,13,52,0,0,0,5,47,62,0,0,2,14,46,50,0,1,2,12,35,61,1,0,7,6,47,38,0,0,2,9,27,20,0,0,0,9,11,28,0,0,0,6,22,46,0,0,1,10,35,36,0,3,4,5,24,65,0,0,0,0,65,211,0,0,0,40,171,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,POINT (104.8996325183717 11.52188240195193),18627.0,8865846ad9fffff,2412.6010062893083,3503.88,2682.415,817.6100628930818
Phnom Penh,Dangkao,Prey Sa,671.22,84.0,56382.48,104.87781062384192,11.477387951695468,10,0,0,0,0,0,8,0,0,0,0,1,9,0,0,0,0,1,13,0,0,0,0,0,4,0,0,0,1,0,9,0,0,0,0,1,11,0,0,0,0,0,13,0,0,0,0,0,9,0,0,0,0,1,11,0,0,0,0,0,9,0,0,0,0,1,11,0,0,0,0,0,13,0,0,0,0,0,11,0,0,0,0,0,11,0,0,0,0,0,11,0,0,0,0,0,9,0,0,0,0,1,11,0,0,0,0,0,11,0,0,0,0,0,13,0,0,1,1,11,24,0,0,1,7,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,3,0,0,0,1,2,4,0,0,0,0,4,1,0,0,0,0,1,5,0,0,0,1,4,0,0,0,0,0,0,1,0,0,0,0,1,28,0,0,2,9,17,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,POINT (104.8778106238419 11.47738795169547),1664.0,88658461cbfffff,683.013,1240.08,640.875,282.65
Phnom Penh,Dangkao,Cheung Aek,604.44,130.0,78577.20000000001,104.90268473994638,11.494533945652808,7,0,0,0,0,1,5,0,0,0,0,1,6,0,0,0,0,1,11,0,0,0,0,0,1,0,1,0,0,0,7,0,0,0,0,1,7,0,0,0,0,1,11,0,0,0,0,0,7,0,0,0,0,1,8,0,0,0,0,1,6,0,0,0,0,1,9,0,0,0,0,1,10,0,0,0,0,0,8,0,0,0,0,1,8,0,0,0,0,1,8,0,0,0,0,1,9,0,0,0,0,1,9,0,0,0,0,1,8,0,0,0,0,1,27,0,0,0,9,18,47,0,0,2,6,39,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,8,0,0,1,0,7,13,0,0,2,2,9,14,0,0,0,1,13,2,0,0,1,0,1,9,0,0,0,1,8,2,0,0,0,0,2,6,0,0,0,1,5,32,0,0,1,8,23,4,0,0,0,4,0,16,0,0,0,0,16,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,POINT (104.9026847399464 11.49453394565281),2496.0,8865846113fffff,1188.465238095238,2126.6666666666665,1478.81,530.27
Phnom Penh,Dangkao,Roluos,198.2,62.0,12288.4,104.87323738202412,11.428224620286464,15,0,0,0,0,0,13,0,0,0,0,0,14,0,0,0,0,0,18,0,0,0,0,0,7,0,0,0,0,1,15,0,0,0,0,0,15,0,0,0,0,0,18,0,0,0,0,0,15,0,0,0,0,0,16,0,0,0,0,0,14,0,0,0,0,0,17,0,0,0,0,0,18,0,0,0,0,0,16,0,0,0,0,0,16,0,0,0,0,0,16,0,0,0,0,0,14,0,0,0,0,0,17,0,0,0,0,0,16,0,0,0,0,0,2,0,0,0,1,1,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,POINT (104.8732373820241 11.42822462028646),994.0,8865846019fffff,271.71,550.0,219.595,169.36
