address_subdivision,address_locality,address_line_2,price_per_m2,land_area,price,longitude,latitude,near_Koh_Pich_in_km,Koh_Pich_nearest,Koh_Pich_1_2km,Koh_Pich_2_3km,Koh_Pich_3_5km,Koh_Pich_5_10km,near_Russian_Market_in_km,Russian_Market_nearest,Russian_Market_1_2km,Russian_Market_2_3km,Russian_Market_3_5km,Russian_Market_5_10km,near_AEON_Mall_1_in_km,AEON_Mall_1_nearest,AEON_Mall_1_1_2km,AEON_Mall_1_2_3km,AEON_Mall_1_3_5km,AEON_Mall_1_5_10km,near_AEON_Mall_2_in_km,AEON_Mall_2_nearest,AEON_Mall_2_1_2km,AEON_Mall_2_2_3km,AEON_Mall_2_3_5km,AEON_Mall_2_5_10km,near_AEON_Mall_3_in_km,AEON_Mall_3_nearest,AEON_Mall_3_1_2km,AEON_Mall_3_2_3km,AEON_Mall_3_3_5km,AEON_Mall_3_5_10km,near_Bassac_Lane_in_km,Bassac_Lane_nearest,Bassac_Lane_1_2km,Bassac_Lane_2_3km,Bassac_Lane_3_5km,Bassac_Lane_5_10km,near_Koh_Norea_in_km,Koh_Norea_nearest,Koh_Norea_1_2km,Koh_Norea_2_3km,Koh_Norea_3_5km,Koh_Norea_5_10km,near_Camko_City_in_km,Camko_City_nearest,Camko_City_1_2km,Camko_City_2_3km,Camko_City_3_5km,Camko_City_5_10km,near_Olympic_Stadium_in_km,Olympic_Stadium_nearest,Olympic_Stadium_1_2km,Olympic_Stadium_2_3km,Olympic_Stadium_3_5km,Olympic_Stadium_5_10km,near_Phsar_Tmey_in_km,Phsar_Tmey_nearest,Phsar_Tmey_1_2km,Phsar_Tmey_2_3km,Phsar_Tmey_3_5km,Phsar_Tmey_5_10km,near_Boeng_Keng_Kang_1_in_km,Boeng_Keng_Kang_1_nearest,Boeng_Keng_Kang_1_1_2km,Boeng_Keng_Kang_1_2_3km,Boeng_Keng_Kang_1_3_5km,Boeng_Keng_Kang_1_5_10km,near_Wat_Phnom_in_km,Wat_Phnom_nearest,Wat_Phnom_1_2km,Wat_Phnom_2_3km,Wat_Phnom_3_5km,Wat_Phnom_5_10km,near_Chroy_Changvar_Bridge_in_km,Chroy_Changvar_Bridge_nearest,Chroy_Changvar_Bridge_1_2km,Chroy_Changvar_Bridge_2_3km,Chroy_Changvar_Bridge_3_5km,Chroy_Changvar_Bridge_5_10km,near_Vattanac_Tower_in_km,Vattanac_Tower_nearest,Vattanac_Tower_1_2km,Vattanac_Tower_2_3km,Vattanac_Tower_3_5km,Vattanac_Tower_5_10km,near_Royal_Palace_in_km,Royal_Palace_nearest,Royal_Palace_1_2km,Royal_Palace_2_3km,Royal_Palace_3_5km,Royal_Palace_5_10km,near_Sisowath_Riverside_Park_in_km,Sisowath_Riverside_Park_nearest,Sisowath_Riverside_Park_1_2km,Sisowath_Riverside_Park_2_3km,Sisowath_Riverside_Park_3_5km,Sisowath_Riverside_Park_5_10km,near_Phnom_Penh_Airport_in_km,Phnom_Penh_Airport_nearest,Phnom_Penh_Airport_1_2km,Phnom_Penh_Airport_2_3km,Phnom_Penh_Airport_3_5km,Phnom_Penh_Airport_5_10km,near_Phsar_Chas_in_km,Phsar_Chas_nearest,Phsar_Chas_1_2km,Phsar_Chas_2_3km,Phsar_Chas_3_5km,Phsar_Chas_5_10km,near_Phsar_kandal_in_km,Phsar_kandal_nearest,Phsar_kandal_1_2km,Phsar_kandal_2_3km,Phsar_kandal_3_5km,Phsar_kandal_5_10km,n_cafe_5km,nearest_cafe,n_cafe_in_1km,n_cafe_in_1km_to_2km,n_cafe_in_2km_to_3km,n_cafe_in_3km_to_5km,n_gas_station_5km,nearest_gas_station,n_gas_station_in_1km,n_gas_station_in_1km_to_2km,n_gas_station_in_2km_to_3km,n_gas_station_in_3km_to_5km,n_hospital_5km,nearest_hospital,n_hospital_in_1km,n_hospital_in_1km_to_2km,n_hospital_in_2km_to_3km,n_hospital_in_3km_to_5km,n_hotel_5km,nearest_hotel,n_hotel_in_1km,n_hotel_in_1km_to_2km,n_hotel_in_2km_to_3km,n_hotel_in_3km_to_5km,n_mart_5km,nearest_mart,n_mart_in_1km,n_mart_in_1km_to_2km,n_mart_in_2km_to_3km,n_mart_in_3km_to_5km,n_pre_school_5km,nearest_pre_school,n_pre_school_in_1km,n_pre_school_in_1km_to_2km,n_pre_school_in_2km_to_3km,n_pre_school_in_3km_to_5km,n_secondary_school_5km,nearest_secondary_school,n_secondary_school_in_1km,n_secondary_school_in_1km_to_2km,n_secondary_school_in_2km_to_3km,n_secondary_school_in_3km_to_5km,n_primary_school_5km,nearest_primary_school,n_primary_school_in_1km,n_primary_school_in_1km_to_2km,n_primary_school_in_2km_to_3km,n_primary_school_in_3km_to_5km,n_university_5km,nearest_university,n_university_in_1km,n_university_in_1km_to_2km,n_university_in_2km_to_3km,n_university_in_3km_to_5km,n_seven_eleven_5km,nearest_seven_eleven,n_seven_eleven_in_1km,n_seven_eleven_in_1km_to_2km,n_seven_eleven_in_2km_to_3km,n_seven_eleven_in_3km_to_5km,n_resturant_5km,nearest_resturant,n_resturant_in_1km,n_resturant_in_1km_to_2km,n_resturant_in_2km_to_3km,n_resturant_in_3km_to_5km,n_super_market_5km,nearest_super_market,n_super_market_in_1km,n_super_market_in_1km_to_2km,n_super_market_in_2km_to_3km,n_super_market_in_3km_to_5km,n_borey_5km,nearest_borey,n_borey_in_1km,n_borey_in_1km_to_2km,n_borey_in_2km_to_3km,n_borey_in_3km_to_5km,n_bank_5km,nearest_bank,n_bank_in_1km,n_bank_in_1km_to_2km,n_bank_in_2km_to_3km,n_bank_in_3km_to_5km,n_atm_5km,nearest_atm,n_atm_in_1km,n_atm_in_1km_to_2km,n_atm_in_2km_to_3km,n_atm_in_3km_to_5km,f_bridleway,f_corridor,f_cycleway,f_disused,f_footway,f_motorway,f_path,f_pedestrian,f_primary,f_residential,f_road,f_secondary,f_service,f_steps,f_tertiary,f_track,f_trunk,f_trunk_link,f_unclassified,f_unused,h_id_price_mean,h_id_price_max,h_id_price_median,h_id_price_min,geometry,index_right,population,h_id
Phnom Penh,Chamkar Mon,Tonle Basak,4990.81,188,938272.28,104.94591829578276,11.539684333482665,1,0,1,0,0,0,3,0,0,0,1,0,1,0,1,0,0,0,9,0,0,0,0,1,7,0,0,0,0,1,2,0,0,1,0,0,0,1,0,0,0,0,8,0,0,0,0,1,4,0,0,0,1,0,4,0,0,0,1,0,2,0,0,1,0,0,4,0,0,0,1,0,6,0,0,0,0,1,4,0,0,0,1,0,3,0,0,0,1,0,3,0,0,0,1,0,11,0,0,0,0,0,4,0,0,0,1,0,3,0,0,0,1,0,120,0,1,22,24,73,76,0,1,13,11,51,95,0,0,3,17,75,79,0,0,5,12,62,70,0,0,5,9,56,56,0,0,4,23,29,48,0,1,3,8,36,36,0,0,4,8,24,28,0,0,2,5,21,26,0,0,4,5,17,115,0,0,0,19,96,70,0,0,6,14,50,18,0,0,4,3,11,147,0,0,5,17,125,646,0,0,20,75,551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4090.265185185185,5499.83,4960.66,1938.98,POINT (104.9459182957828 11.53968433348266),53981,2899.0,8865846a11fffff
Phnom Penh,Chamkar Mon,Tonle Basak,4951.33,246,1218027.18,104.9247537074738,11.532842680635122,2,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,8,0,0,0,0,1,5,0,0,0,0,1,2,0,0,1,0,0,3,0,0,0,1,0,7,0,0,0,0,1,3,0,0,0,1,0,4,0,0,0,1,0,2,0,0,1,0,0,4,0,0,0,1,0,6,0,0,0,0,1,4,0,0,0,1,0,3,0,0,0,1,0,4,0,0,0,1,0,9,0,0,0,0,1,4,0,0,0,1,0,4,0,0,0,1,0,145,5,3,26,37,74,113,2,6,21,17,67,102,0,0,8,26,68,80,1,1,3,14,61,87,0,1,11,21,54,67,2,1,20,20,24,59,2,2,8,14,33,59,2,2,11,9,35,52,1,0,2,11,38,31,1,0,8,3,19,115,0,1,9,19,86,78,0,3,11,24,40,26,0,0,1,4,21,149,0,10,5,19,115,683,5,0,70,110,498,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,4033.0017857142857,5213.65,4490.965,2457.49,POINT (104.9247537074738 11.53284268063512),53908,22796.0,8865846ac9fffff
Phnom Penh,Tuol Kouk,Boeng Kak Ti Muoy,4465.11,100,446511.0,104.90299802077344,11.58544938043389,5,0,0,0,0,1,5,0,0,0,0,1,5,0,0,0,0,1,2,0,0,1,0,0,11,0,0,0,0,0,4,0,0,0,1,0,7,0,0,0,0,1,1,0,1,0,0,0,2,0,0,1,0,0,2,0,0,1,0,0,4,0,0,0,1,0,2,0,0,1,0,0,1,0,1,0,0,0,2,0,0,1,0,0,3,0,0,0,1,0,3,0,0,0,1,0,8,0,0,0,0,1,2,0,0,1,0,0,3,0,0,0,1,0,164,3,11,15,56,79,144,4,7,26,49,58,111,0,0,7,46,58,86,1,2,5,19,59,103,0,4,15,25,59,88,4,7,12,19,46,71,2,3,11,22,33,68,1,2,13,12,40,105,0,6,23,36,40,31,0,1,4,9,17,114,0,1,4,27,82,90,0,6,11,25,48,23,1,0,4,6,12,169,5,5,2,86,71,775,10,10,69,294,392,0,0,0,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,3932.059111111111,4762.87,4315.27,1928.85,POINT (104.9029980207734 11.58544938043389),54093,8037.0,88658468c9fffff
Phnom Penh,Doun Penh,Srah Chak,4346.08,38,165151.04,104.9199911087053,11.581781695420863,4,0,0,0,1,0,4,0,0,0,1,0,3,0,0,0,1,0,4,0,0,0,1,0,10,0,0,0,0,0,3,0,0,0,1,0,5,0,0,0,0,1,3,0,0,0,1,0,2,0,0,1,0,0,1,0,1,0,0,0,3,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,2,0,0,1,0,0,1,0,1,0,0,0,9,0,0,0,0,1,1,0,1,0,0,0,1,0,1,0,0,0,166,4,10,32,35,85,125,5,1,23,30,66,112,5,4,29,46,28,87,3,7,44,17,16,107,1,9,26,27,44,87,0,2,4,32,49,70,4,2,11,24,29,57,1,1,9,20,26,99,1,2,6,33,57,31,0,1,5,8,17,118,0,8,72,16,22,92,0,2,30,25,35,16,0,0,2,2,12,169,0,1,64,78,26,795,15,57,330,208,185,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,3920.428648648648,4515.43,4160.6,2364.28,POINT (104.9199911087053 11.58178169542086),53924,29835.0,8865846aa5fffff
Phnom Penh,Prampir Meakkakra,Monourom,4622.2,118,545419.6,104.91560261635315,11.567502872009811,3,0,0,0,1,0,2,0,0,1,0,0,2,0,0,1,0,0,5,0,0,0,0,1,9,0,0,0,0,1,2,0,0,1,0,0,4,0,0,0,1,0,3,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,2,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,8,0,0,0,0,1,1,0,1,0,0,0,1,0,1,0,0,0,185,3,24,41,58,59,155,3,13,24,41,74,113,16,32,36,24,5,91,4,9,58,12,8,109,1,8,51,35,14,98,0,6,13,48,31,79,4,5,21,24,25,78,1,4,17,25,31,108,2,8,26,39,33,37,1,3,7,12,14,120,2,11,86,15,6,102,5,13,33,27,24,20,0,1,2,1,16,174,13,80,40,16,25,830,64,178,323,170,95,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,6280.752473118279,10041.79,6177.12,2463.7,POINT (104.9156026163532 11.56750287200981),53922,16037.0,8865846aa9fffff
Phnom Penh,Tuol Kouk,Boeng Kak Ti Muoy,4614.17,88,406046.96,104.90867942733875,11.587877101483974,5,0,0,0,0,1,5,0,0,0,0,1,5,0,0,0,0,1,3,0,0,0,1,0,11,0,0,0,0,0,4,0,0,0,1,0,6,0,0,0,0,1,2,0,0,1,0,0,3,0,0,0,1,0,2,0,0,1,0,0,4,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,3,0,0,0,1,0,3,0,0,0,1,0,8,0,0,0,0,1,2,0,0,1,0,0,3,0,0,0,1,0,157,2,1,26,55,73,130,4,3,29,38,56,111,0,0,10,42,59,87,1,1,10,36,39,103,0,4,12,33,54,86,0,3,16,20,47,67,2,4,9,18,34,65,1,3,9,15,37,101,1,0,10,48,42,28,0,0,4,11,13,114,0,0,5,57,52,88,2,0,11,32,43,20,0,1,2,8,9,164,0,0,11,102,51,775,5,25,65,359,321,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,4091.4395,5408.73,4282.585,2235.35,POINT (104.9086794273388 11.58787710148397),53923,36545.0,8865846aa7fffff
Phnom Penh,Chamkar Mon,Tuol Svay Prey Ti Muoy,3193.53,30,95805.9,104.90237695787168,11.551193757612396,4,0,0,0,1,0,1,0,1,0,0,0,3,0,0,0,1,0,5,0,0,0,0,1,7,0,0,0,0,1,2,0,0,1,0,0,5,0,0,0,0,1,4,0,0,0,1,0,1,0,1,0,0,0,2,0,0,1,0,0,2,0,0,1,0,0,3,0,0,0,1,0,4,0,0,0,1,0,2,0,0,1,0,0,3,0,0,0,1,0,3,0,0,0,1,0,7,0,0,0,0,1,3,0,0,0,1,0,3,0,0,0,1,0,181,2,6,31,64,78,165,4,5,37,49,70,114,3,4,31,53,23,95,0,0,4,17,74,108,3,9,26,25,45,96,1,6,19,30,40,82,0,4,22,19,37,89,3,5,20,22,39,113,1,4,23,45,40,35,0,2,4,18,11,120,0,0,3,34,83,102,1,1,18,37,45,26,0,1,2,7,16,164,0,5,40,86,33,805,5,15,141,296,348,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,5115.048904109589,6911.79,5115.77,2664.9,POINT (104.9023769578717 11.5511937576124),53940,26838.0,8865846a81fffff
Phnom Penh,Chamkar Mon,Tuol Tumpung Ti Pir,5300.07,206,1091814.42,104.91306119328446,11.546413511298455,3,0,0,0,1,0,0,1,0,0,0,0,2,0,0,1,0,0,6,0,0,0,0,1,6,0,0,0,0,1,1,0,1,0,0,0,4,0,0,0,1,0,5,0,0,0,0,1,1,0,1,0,0,0,2,0,0,1,0,0,1,0,1,0,0,0,3,0,0,0,1,0,4,0,0,0,1,0,2,0,0,1,0,0,2,0,0,1,0,0,3,0,0,0,1,0,8,0,0,0,0,1,3,0,0,0,1,0,3,0,0,0,1,0,181,7,11,42,38,83,148,2,12,27,34,73,113,2,4,44,42,21,91,0,4,3,45,39,103,3,14,21,35,30,91,3,9,29,19,31,74,2,3,16,30,23,81,2,5,18,18,38,104,2,6,10,28,58,33,1,4,7,6,15,120,1,5,21,34,59,97,2,7,26,29,33,23,0,0,3,3,17,164,0,0,83,49,32,790,10,25,225,266,264,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,5127.420533333333,6547.65,5345.25,2909.01,POINT (104.9130611932845 11.54641351129846),53936,21669.0,8865846a89fffff
Phnom Penh,Doun Penh,Srah Chak,4370.79,220,961573.8,104.91830765542797,11.58168120589381,4,0,0,0,1,0,4,0,0,0,1,0,4,0,0,0,1,0,4,0,0,0,1,0,10,0,0,0,0,0,3,0,0,0,1,0,5,0,0,0,0,1,3,0,0,0,1,0,2,0,0,1,0,0,1,0,1,0,0,0,3,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2,0,0,1,0,0,1,0,1,0,0,0,9,0,0,0,0,1,1,0,1,0,0,0,1,0,1,0,0,0,170,3,11,31,38,87,129,5,2,25,31,66,112,3,6,30,45,28,88,2,6,46,17,17,107,2,6,28,28,43,90,0,1,7,31,51,72,4,2,14,22,30,59,1,1,9,21,27,100,1,3,5,38,53,31,0,1,6,10,14,118,2,3,64,26,23,94,0,5,28,23,38,18,0,0,2,2,14,169,0,1,65,77,26,800,15,42,339,219,185,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,3920.428648648648,4515.43,4160.6,2364.28,POINT (104.918307655428 11.58168120589381),53924,29835.0,8865846aa5fffff
Phnom Penh,Chamkar Mon,Tonle Basak,4906.29,116,569129.64,104.9294911958061,11.52670832024258,3,0,0,0,1,0,2,0,0,1,0,0,2,0,0,1,0,0,9,0,0,0,0,1,4,0,0,0,1,0,2,0,0,1,0,0,3,0,0,0,1,0,8,0,0,0,0,1,4,0,0,0,1,0,4,0,0,0,1,0,2,0,0,1,0,0,5,0,0,0,0,1,6,0,0,0,0,1,5,0,0,0,0,1,4,0,0,0,1,0,4,0,0,0,1,0,10,0,0,0,0,0,5,0,0,0,0,1,4,0,0,0,1,0,118,1,2,16,29,70,86,3,4,14,15,50,88,0,0,0,14,74,63,0,2,2,8,51,72,0,1,3,10,58,60,0,2,9,22,27,52,0,1,8,13,30,46,0,1,8,9,28,35,0,0,1,5,29,26,0,0,4,7,15,75,1,0,4,12,58,71,0,1,3,18,49,22,0,0,2,8,12,139,0,5,10,1,123,534,0,0,20,75,439,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,3295.526666666666,4906.29,2543.13,990.65,POINT (104.9294911958061 11.52670832024258),54709,8114.0,8865846127fffff
Phnom Penh,Tuol Kouk,Boeng Kak Ti Muoy,4874.15,204,994326.6,104.90426130269556,11.577649995068509,5,0,0,0,0,1,4,0,0,0,1,0,4,0,0,0,1,0,3,0,0,0,1,0,10,0,0,0,0,0,3,0,0,0,1,0,6,0,0,0,0,1,2,0,0,1,0,0,2,0,0,1,0,0,1,0,1,0,0,0,3,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,3,0,0,0,1,0,3,0,0,0,1,0,7,0,0,0,0,1,2,0,0,1,0,0,2,0,0,1,0,0,184,0,14,45,32,93,158,6,10,39,34,69,113,1,2,34,41,35,92,0,3,12,48,29,108,0,6,20,52,30,102,2,5,24,15,56,79,1,1,20,21,36,73,0,5,16,17,35,114,0,8,46,22,38,37,0,2,7,8,20,118,0,1,10,74,33,100,1,5,17,35,42,22,0,0,2,8,12,179,5,5,70,56,43,825,5,37,213,355,215,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,4266.482,5099.37,4299.415,3510.68,POINT (104.9042613026956 11.57764999506851),53925,7618.0,8865846aa3fffff
Phnom Penh,Chamkar Mon,Tumnob Tuek,4701.38,222,1043706.36,104.8973693250503,11.544354941177932,4,0,0,0,1,0,1,0,1,0,0,0,3,0,0,0,1,0,6,0,0,0,0,1,6,0,0,0,0,1,3,0,0,0,1,0,6,0,0,0,0,1,5,0,0,0,0,1,2,0,0,1,0,0,3,0,0,0,1,0,2,0,0,1,0,0,4,0,0,0,1,0,5,0,0,0,0,1,3,0,0,0,1,0,4,0,0,0,1,0,4,0,0,0,1,0,6,0,0,0,0,1,4,0,0,0,1,0,4,0,0,0,1,0,177,2,2,23,46,104,158,5,4,33,30,86,113,0,5,2,45,61,96,0,0,1,5,90,101,0,3,18,24,56,92,0,3,14,23,52,70,0,5,9,19,37,87,1,3,19,23,41,109,2,2,15,40,50,34,1,0,4,12,17,119,0,0,1,7,111,98,2,0,8,25,63,27,0,0,6,8,13,164,0,0,5,83,76,780,10,10,45,164,551,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,4042.278409090909,5696.29,3720.705,2747.5,POINT (104.8973693250503 11.54435494117793),53935,29434.0,8865846a8bfffff
Phnom Penh,Chamkar Mon,Boeng Trabaek,4558.54,142,647312.68,104.91809275217337,11.545218297315378,2,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,7,0,0,0,0,1,6,0,0,0,0,1,1,0,1,0,0,0,3,0,0,0,1,0,6,0,0,0,0,1,1,0,1,0,0,0,2,0,0,1,0,0,0,1,0,0,0,0,3,0,0,0,1,0,4,0,0,0,1,0,3,0,0,0,1,0,2,0,0,1,0,0,3,0,0,0,1,0,8,0,0,0,0,1,3,0,0,0,1,0,2,0,0,1,0,0,178,1,18,43,36,80,142,2,6,27,33,74,114,5,4,40,42,23,89,0,5,9,42,33,102,2,11,23,31,35,89,5,9,30,11,34,72,3,1,21,23,24,78,3,4,13,22,36,98,2,3,12,15,66,35,3,2,8,6,16,120,0,7,25,34,54,93,3,10,26,26,28,28,0,0,3,2,23,164,0,10,46,76,32,780,15,30,198,273,264,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6346.508279569893,8074.47,6196.21,4123.62,POINT (104.9180927521734 11.54521829731538),53909,23239.0,8865846ac7fffff
Phnom Penh,Doun Penh,Srah Chak,4318.51,94,405939.94,104.91424127296072,11.58164401410041,4,0,0,0,1,0,4,0,0,0,1,0,4,0,0,0,1,0,3,0,0,0,1,0,10,0,0,0,0,0,3,0,0,0,1,0,5,0,0,0,0,1,2,0,0,1,0,0,2,0,0,1,0,0,1,0,1,0,0,0,3,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,2,0,0,1,0,0,2,0,0,1,0,0,9,0,0,0,0,1,1,0,1,0,0,0,2,0,0,1,0,0,177,3,7,42,41,84,139,2,6,34,27,70,112,1,7,33,42,29,91,0,5,38,26,22,108,4,2,28,33,41,96,0,1,11,31,53,73,1,6,11,25,30,66,0,2,11,20,33,104,2,2,12,47,41,33,0,0,8,10,15,118,3,0,52,40,23,96,0,6,25,25,40,18,0,0,2,4,12,174,0,1,86,50,37,810,25,28,302,260,195,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,3920.428648648648,4515.43,4160.6,2364.28,POINT (104.9142412729607 11.58164401410041),53924,29835.0,8865846aa5fffff
Phnom Penh,Chamkar Mon,Tonle Basak,5124.21,140,717389.4,104.92876867349624,11.532049207383062,2,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,8,0,0,0,0,1,5,0,0,0,0,1,2,0,0,1,0,0,2,0,0,1,0,0,8,0,0,0,0,1,3,0,0,0,1,0,4,0,0,0,1,0,2,0,0,1,0,0,4,0,0,0,1,0,6,0,0,0,0,1,4,0,0,0,1,0,3,0,0,0,1,0,4,0,0,0,1,0,10,0,0,0,0,0,4,0,0,0,1,0,4,0,0,0,1,0,135,1,6,24,39,65,99,3,4,18,17,57,97,0,0,7,13,77,76,1,2,2,13,58,80,1,0,6,22,51,65,1,2,17,23,22,56,1,1,9,16,29,53,2,2,11,6,32,43,0,1,1,12,29,29,0,1,7,5,16,114,0,1,7,17,89,78,1,0,10,25,42,22,0,0,0,5,17,148,5,5,5,14,119,666,0,5,50,95,516,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,3988.587727272727,5449.53,4066.075,2168.2,POINT (104.9287686734962 11.53204920738306),53906,5626.0,8865846acdfffff
Phnom Penh,Chamkar Mon,Tonle Basak,5181.98,148,766933.0399999999,104.94545575867768,11.54197682976832,1,0,1,0,0,0,3,0,0,0,1,0,1,0,1,0,0,0,9,0,0,0,0,1,7,0,0,0,0,1,2,0,0,1,0,0,0,1,0,0,0,0,8,0,0,0,0,1,4,0,0,0,1,0,4,0,0,0,1,0,2,0,0,1,0,0,4,0,0,0,1,0,5,0,0,0,0,1,4,0,0,0,1,0,3,0,0,0,1,0,3,0,0,0,1,0,11,0,0,0,0,0,4,0,0,0,1,0,3,0,0,0,1,0,123,0,1,24,24,74,76,0,0,14,12,50,99,0,0,3,22,74,82,0,0,7,13,62,73,0,0,4,11,58,56,0,0,7,23,26,48,0,1,4,7,36,36,0,0,4,11,21,29,0,0,3,5,21,26,0,0,4,5,17,115,0,0,1,21,93,71,0,1,6,18,46,18,0,0,2,6,10,148,0,0,0,22,126,658,0,0,30,85,543,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,4090.265185185185,5499.83,4960.66,1938.98,POINT (104.9454557586777 11.54197682976832),53981,2899.0,8865846a11fffff
Phnom Penh,Prampir Meakkakra,Monourom,4874.66,182,887188.12,104.91601248477885,11.570147071296612,3,0,0,0,1,0,3,0,0,0,1,0,3,0,0,0,1,0,4,0,0,0,1,0,9,0,0,0,0,1,2,0,0,1,0,0,4,0,0,0,1,0,3,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,2,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,8,0,0,0,0,1,1,0,1,0,0,0,1,0,1,0,0,0,183,5,23,30,62,63,154,9,7,28,31,79,113,12,20,50,22,9,91,4,10,53,16,8,109,0,8,46,40,15,98,0,4,14,47,33,79,0,9,21,20,29,77,0,3,17,27,30,106,2,7,21,44,32,36,0,3,7,12,14,119,4,10,81,19,5,101,2,16,32,25,26,18,0,1,2,2,13,179,30,46,62,6,35,830,76,144,350,140,120,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,6280.752473118279,10041.79,6177.12,2463.7,POINT (104.9160124847788 11.57014707129661),53922,16037.0,8865846aa9fffff
Phnom Penh,Tuol Kouk,Boeng Kak Ti Pir,4376.21,132,577659.72,104.89720124643088,11.57855371140519,5,0,0,0,0,1,4,0,0,0,1,0,5,0,0,0,0,1,2,0,0,1,0,0,10,0,0,0,0,0,4,0,0,0,1,0,7,0,0,0,0,1,1,0,1,0,0,0,2,0,0,1,0,0,2,0,0,1,0,0,4,0,0,0,1,0,2,0,0,1,0,0,2,0,0,1,0,0,2,0,0,1,0,0,3,0,0,0,1,0,3,0,0,0,1,0,7,0,0,0,0,1,3,0,0,0,1,0,3,0,0,0,1,0,178,4,8,29,43,94,162,6,11,27,41,77,111,1,0,12,49,49,92,0,3,3,17,69,106,3,3,17,18,65,102,7,13,11,13,58,79,1,5,9,25,39,79,6,4,8,19,42,113,2,18,33,23,37,34,0,2,6,5,21,118,1,1,1,11,104,100,2,4,13,19,62,24,0,0,6,6,12,174,5,5,7,81,76,800,10,15,81,245,449,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4248.144042553191,4841.91,4256.07,3843.85,POINT (104.8972012464309 11.57855371140519),53917,13220.0,8865846ab5fffff
Phnom Penh,Chamkar Mon,Tuol Tumpung Ti Pir,4836.8,182,880297.6,104.90809166930325,11.541365553965525,3,0,0,0,1,0,0,1,0,0,0,0,2,0,0,1,0,0,6,0,0,0,0,1,6,0,0,0,0,1,2,0,0,1,0,0,4,0,0,0,1,0,6,0,0,0,0,1,2,0,0,1,0,0,3,0,0,0,1,0,1,0,1,0,0,0,4,0,0,0,1,0,5,0,0,0,0,1,3,0,0,0,1,0,3,0,0,0,1,0,4,0,0,0,1,0,7,0,0,0,0,1,4,0,0,0,1,0,3,0,0,0,1,0,170,2,15,21,47,85,145,9,4,26,38,68,113,0,4,10,55,44,91,0,0,4,11,76,100,0,6,20,26,48,90,3,5,17,34,31,73,2,4,11,27,29,81,1,3,18,24,35,104,2,1,11,23,67,33,0,3,7,7,16,120,0,3,4,26,87,97,2,5,13,26,51,23,0,0,2,9,12,164,0,0,15,81,68,775,5,30,70,217,453,0,0,0,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,5127.420533333333,6547.65,5345.25,2909.01,POINT (104.9080916693032 11.54136555396552),53936,21669.0,8865846a89fffff
