id,price,bedrooms,bathrooms,land_area,address_subdivision,address_locality,address_line_2,category_name,is_parent,type,latitude,longitude,price_per_m2,information,price_display,geometry,index_right,population,h_id,nearest_cafe,n_cafe_in_1km,n_cafe_in_1km_to_2km,n_cafe_in_2km_to_3km,n_cafe_in_3km_to_5km,nearest_gas_station,n_gas_station_in_1km,n_gas_station_in_1km_to_2km,n_gas_station_in_2km_to_3km,n_gas_station_in_3km_to_5km,nearest_hospital,n_hospital_in_1km,n_hospital_in_1km_to_2km,n_hospital_in_2km_to_3km,n_hospital_in_3km_to_5km,nearest_hotel,n_hotel_in_1km,n_hotel_in_1km_to_2km,n_hotel_in_2km_to_3km,n_hotel_in_3km_to_5km,nearest_mart,n_mart_in_1km,n_mart_in_1km_to_2km,n_mart_in_2km_to_3km,n_mart_in_3km_to_5km,nearest_pre_school,n_pre_school_in_1km,n_pre_school_in_1km_to_2km,n_pre_school_in_2km_to_3km,n_pre_school_in_3km_to_5km,nearest_secondary_school,n_secondary_school_in_1km,n_secondary_school_in_1km_to_2km,n_secondary_school_in_2km_to_3km,n_secondary_school_in_3km_to_5km,nearest_primary_school,n_primary_school_in_1km,n_primary_school_in_1km_to_2km,n_primary_school_in_2km_to_3km,n_primary_school_in_3km_to_5km,nearest_university,n_university_in_1km,n_university_in_1km_to_2km,n_university_in_2km_to_3km,n_university_in_3km_to_5km,nearest_seven_eleven,n_seven_eleven_in_1km,n_seven_eleven_in_1km_to_2km,n_seven_eleven_in_2km_to_3km,n_seven_eleven_in_3km_to_5km,nearest_resturant,n_resturant_in_1km,n_resturant_in_1km_to_2km,n_resturant_in_2km_to_3km,n_resturant_in_3km_to_5km,nearest_super_market,n_super_market_in_1km,n_super_market_in_1km_to_2km,n_super_market_in_2km_to_3km,n_super_market_in_3km_to_5km,nearest_borey,n_borey_in_1km,n_borey_in_1km_to_2km,n_borey_in_2km_to_3km,n_borey_in_3km_to_5km,nearest_bank,n_bank_in_1km,n_bank_in_1km_to_2km,n_bank_in_2km_to_3km,n_bank_in_3km_to_5km,nearest_atm,n_atm_in_1km,n_atm_in_1km_to_2km,n_atm_in_2km_to_3km,n_atm_in_3km_to_5km
212723.0,2500000.0,,,400.0,Phnom Penh,Sen Sok,Tuek Thla,other,False,commercial,11.55,104.89,6250.0,"Luxury Building for Rent - Tuek Thla Sen Sok Phnom Penh - Land size : 10m x 40m - Builining size : 10m x 38m - Parkning spaces, Security Cameras, Steam & Sauna, Gym... - Rental price : $20,000/month - Sale price : $2,500,000","$2,500,000",POINT (104.89 11.55),53927.0,23197.0,8865846a9dfffff,1,3,21,35,125,0,12,20,43,100,0,0,12,27,74,0,0,1,4,88,1,3,14,22,61,1,2,13,20,61,1,3,10,16,49,1,9,11,24,48,1,5,18,54,34,0,1,4,9,23,0,0,0,2,117,0,3,5,18,76,0,3,5,5,17,0,0,2,5,20,0,2,9,20,148
184816.0,2500000.0,8.0,9.0,400.0,Phnom Penh,Daun Penh,Chakto Mukh,Villa,False,residential,11.57561,104.92025,6250.0,"House for Sale Now/T'S HOME Real Estate Phnom Penh ??Property ID : TS-077 ??Room Type : 8 Bedroom / 9 Bathroom ?? Price : 2,500,000USD ?? Land Size : 400? ?? Floor Size : 216? Location : Boeng Reang Area","$2,500,000",POINT (104.92025 11.57561),53920.0,16252.0,8865846aadfffff,11,10,33,44,76,0,14,20,26,82,8,13,48,22,21,7,23,35,15,9,2,14,28,38,27,2,0,12,33,46,2,2,22,20,32,1,2,13,20,28,3,3,11,40,46,1,3,6,8,17,3,47,42,19,8,1,14,28,25,29,0,0,1,4,11,2,5,8,8,5,15,41,72,27,31
232462.0,350000.0,2.0,1.0,56.0,Phnom Penh,Daun Penh,Phsar Thmei III,Retreat,False,residential,11.56935282,104.9245434,6250.0,"Shop For Rent (E0,E1,E2) Near Sisowat High School Rental Price: $900/month Selling Price: $350,000 (Negotiable) Property ID: DP-S-173 - Land Size: 4m x 14m - House Size: E0(4m x 9m), E1(5m x 10m), E2(5m x 10m) - Bedroom - Bathroom - Car and motor parking *Transfer Hard Title ??LOCATION: Near Sisowat High School","$350,000",POINT (104.9245434 11.56935282),53895.0,28799.0,8865846ae7fffff,5,20,35,40,71,1,8,14,40,82,11,18,50,22,10,22,34,16,11,7,14,15,19,35,27,1,5,16,23,49,1,9,16,20,30,3,3,7,23,30,2,7,8,26,51,3,4,2,8,19,29,52,25,5,9,12,13,26,18,27,0,0,2,2,9,4,3,11,4,4,34,58,42,25,26
245421.0,560000.0,4.0,4.0,90.0,Phnom Penh,Daun Penh,Phsar Kandal II,Shophouse,False,residential,11.57264016,104.9233632,6222.222222222223,"This corner shophouse is perfect for living in the heart of Phnom Penh. With a land size of 5m x 18m and a house size of 5m x 18m on the ground floor (E0) and 10m x 18m on the first floor (E1) , you have plenty of space for your family. The property has 2 total floors and comes with a hard title , ensuring your investment is secure. Inside, you will find 4 bedrooms and 4 bathrooms , along with a cozy living room and a functional kitchen . The house is semi-furnished , allowing you to add your personal touch. Located in the city center district of Daun Penh , this property is close to major attractions. Enjoy easy access to the riverside , Royal Palace , National Museum , and Wat Phnom Daun Penh Resort . You will also find many famous restaurants, branded coffee shops, and retail stores nearby. Dont miss this chance to own a home in a vibrant area. Contact us today! Key Features:  Corner shophouse for sale, Daun Penh  Land size: 5m x 18m  House size: 5m x 18m (E0), 10m x 18m (E1)  Total floors: 2 (E0, E1)  Hard title  Semi-furnished  4 Bedrooms  4 Bathrooms  Living room  Kitchen  Prime location in Daun Penh","$560,000",POINT (104.9233632 11.57264016),53920.0,16252.0,8865846aadfffff,12,9,36,41,73,0,9,19,32,83,6,19,50,24,13,12,43,14,13,8,7,19,22,32,29,2,0,13,27,51,1,4,20,20,32,2,3,9,22,29,2,4,11,30,51,2,2,5,7,19,30,44,22,15,8,6,15,25,21,29,0,0,2,3,11,5,2,11,5,3,24,61,46,29,25
216689.0,2688000.0,,,432.0,Phnom Penh,Sen Sok,Phnom Penh Thmey,other,False,commercial,11.57561,104.92025,6222.222222222223,"?? Building for Sale & rent at Phnom Penh Thomey ?? Location: $ 2,688,000 ? Total Room: 8 Floors ? building size: 18m x 24m ? Parking Lots: Ground Floor ? Contract for 1-2 years. ? good for any business. ? Safe Area & no flooding !!! # Century21Fujirealty #Hop_heouse #rent #rent #Villa Home House #villa # Villa Rental","$2,688,000",POINT (104.92025 11.57561),53920.0,16252.0,8865846aadfffff,11,10,33,44,76,0,14,20,26,82,8,13,48,22,21,7,23,35,15,9,2,14,28,38,27,2,0,12,33,46,2,2,22,20,32,1,2,13,20,28,3,3,11,40,46,1,3,6,8,17,3,47,42,19,8,1,14,28,25,29,0,0,1,4,11,2,5,8,8,5,15,41,72,27,31
249045.0,620000.0,3.0,4.0,100.0,Phnom Penh,Chamkarmon,Toul Svay Prey 1,Shophouse,False,residential,11.54342656,104.9165271,6200.0,"This 3-story shophouse is located on a main road in Toul Svay Prey 1, an area surrounded by businesses, offices, and residential properties. It is close to Toul Tompoung, Phsar Dermkor local market , and many commercial spots like branded coffee shops and restaurants. The land size is 4m x 25m , with a house size of 4m x 19m . The property includes 3 bedrooms, 4 bathrooms, 1 living room, and a kitchen . It also has a mezzanine level , providing extra space for various uses. The property faces west and comes with a hard title . There is one car parking space in front. This shophouse is a great option for living, business, or investment . The location is ideal for setting up a shop, office, or rental business, as the area has high foot traffic. Don't miss this opportunity! Contact us today for more details or a site visit. Key Features:  Land size: 4m x 25m  House size: 4m x 19m  Total floors: 3 (E0 + mezzanine, E1, E2)  Hard title  3 Bedrooms, 4 Bathrooms  1 Living room, 1 Kitchen  1 Car parking in front  West-facing  Main road location  Near commercial areas and local markets","$620,000",POINT (104.9165271 11.54342656),53909.0,23239.0,8865846ac7fffff,3,19,36,34,82,0,17,22,26,75,1,5,34,48,26,1,3,5,37,42,3,8,24,27,39,4,12,26,12,34,2,5,15,26,24,2,6,12,17,41,2,1,10,18,66,1,5,6,5,17,4,2,18,31,65,3,5,24,27,32,0,0,2,4,21,0,2,8,8,8,2,7,26,61,81
240063.0,3000000.0,,,485.0,Phnom Penh,Chamkarmon,BKK 3,other,False,commercial,11.5445,104.913586,6185.567010309278,"- Address: Commune Boeng Keng Kang III, District  Boeng Keng Kang, Phnom Penh - Land area : 485m2 - Building area : 13.5m x 26m - Room ( s ) : 27 - Floors ( s ) : 7 - Price : $3,000,000 - Price : $9,000 - ID :  KEY-18172","$3,000,000",POINT (104.913586 11.5445),53909.0,23239.0,8865846ac7fffff,7,12,36,37,85,1,13,20,35,76,1,4,36,49,22,0,3,5,36,47,3,9,23,30,38,3,12,26,16,33,3,4,14,30,22,2,4,17,21,35,0,8,7,24,62,1,6,5,4,18,2,4,18,28,68,2,9,20,29,35,0,0,3,3,18,0,0,10,9,7,3,6,28,59,83
234366.0,1700000.0,,,275.94,Phnom Penh,Chroy Changvar,Chroy Changvar,other,False,commercial,11.589674,104.925654,6160.75958541712,"New Building For Sale at OCIC Project, Chroy Changva Satellite City, Phnom Penh Office building for sale in the OCIC project at Chroy Changvar Satellite City, Sangkat Chroy ChangVa, Khan Chroy Changva, Phnom Penh City. This office building, you just travel afew minutes from the Japan Cambodia Bridge, 7 minutes from the Wat Phnom Historic (Wat Phnom Park Fountain).  Land size: 10.22m x 27m  L-Map size: 276 Sq.m  Building size: 2,018 Sq.m  Building stories: 14 Floors  Elevator  Parking underground  Selling price: $1,700,000 negotiable It's very good for real estate investment or develop into office building, hotel, apartment, condo, international school, hospital and for all kinds of business activities.","$1,700,000",POINT (104.925654 11.589674),54162.0,11327.0,8865846819fffff,4,3,19,29,86,2,2,10,26,71,0,0,12,24,67,0,1,15,47,22,1,2,15,22,58,0,1,3,11,60,1,3,9,13,35,0,2,4,6,37,0,1,5,7,70,1,0,1,9,17,0,0,32,52,29,2,2,3,27,47,0,0,1,1,15,0,1,1,9,14,2,3,35,70,60
247895.0,430000.0,3.0,4.0,70.0,Phnom Penh,Chamkarmon,Toul Tum Poung 1,Flat,False,residential,11.537783,104.920232,6142.857142857143,"This flat with 3 bedrooms and 4 bathrooms is now available for sale. With a building size of 5m x 14m and a land size of 7m x 18m, it provides generous space for living or business needs. The flat spans two floors, offering flexibility and comfort. Situated in a highly convenient area, this property is just a 5-minute walk to the Russian Market, an international school, and a vibrant commercial area. Youll also find nearby coffee shops, supermarkets, and restaurants, making it an ideal choice for families or professionals seeking convenience and accessibility. This flat is a practical option for those looking to settle in or invest in a prime Phnom Penh location. Dont miss outcontact us today to learn more or schedule a visit! Key Features: - Property Type: Flat - Availability: For sale - Bedrooms: 3 - Bathrooms: 4 - Building Size: 5m x 14m - Land Size: 7m x 18m - Total Floors: 2 - Nearby: Russian Market, international school, commercial area, coffee shops, supermarket, restaurant","$430,000",POINT (104.920232 11.537783),53912.0,18375.0,8865846ac1fffff,5,12,31,33,82,3,6,24,26,70,0,1,12,45,53,1,1,8,11,65,2,2,18,23,48,4,9,21,16,19,1,6,11,16,28,1,7,8,18,28,1,1,10,10,59,2,4,5,4,19,3,2,16,14,83,1,6,17,21,38,0,0,0,6,22,1,1,2,7,12,1,5,15,39,109
240215.0,1076454.0,4.0,4.0,175.43,Phnom Penh,Chamkarmon,BKK 1,Condo,False,residential,11.5445,104.913586,6136.088468334948,"Condo for sale Property code: ACD23-044 Price Price: 1,076,454 USD Floor Floor: 21F Size Area: 175.43m2 Property type Listing type: Penthouse (4 bedrooms) Bathroom: 4 Location Address: Boeung Keng Kang district, Phnom Penh Contact number Contact number Contact: 070 722 337 / 098 999 862","$1,076,454",POINT (104.913586 11.5445),53909.0,23239.0,8865846ac7fffff,7,12,36,37,85,1,13,20,35,76,1,4,36,49,22,0,3,5,36,47,3,9,23,30,38,3,12,26,16,33,3,4,14,30,22,2,4,17,21,35,0,8,7,24,62,1,6,5,4,18,2,4,18,28,68,2,9,20,29,35,0,0,3,3,18,0,0,10,9,7,3,6,28,59,83
240213.0,743014.0,3.0,2.0,121.09,Phnom Penh,Chamkarmon,BKK 1,Condo,False,residential,11.5445,104.913586,6136.047567924684,"Condo for sale Property code: ACD23-043 Price: 743,014 USD Floor Floor: 21F Size Area: 121.09m2 Property type Listing type: 3 bedrooms Bathroom: 2 Location Address: Boeung Keng Kang district, Phnom Penh","$743,014",POINT (104.913586 11.5445),53909.0,23239.0,8865846ac7fffff,7,12,36,37,85,1,13,20,35,76,1,4,36,49,22,0,3,5,36,47,3,9,23,30,38,3,12,26,16,33,3,4,14,30,22,2,4,17,21,35,0,8,7,24,62,1,6,5,4,18,2,4,18,28,68,2,9,20,29,35,0,0,3,3,18,0,0,10,9,7,3,6,28,59,83
231575.0,3500000.0,8.0,,572.0,Phnom Penh,Meanchey,Stueng Mean chey,other,False,commercial,11.530293,104.898903,6118.881118881119,"?? Building / Rent / Building For Sale-Rent - Building Mean Chey - Building Size - Building / FIRST FLOOR IS Office Space - Floor SPACE - Floor 2nd-4th Floor: 16 rooms / Units - 8 bedrooms, 2 bedrooms, 2 bedrooms and a small garden / Penthouse with 4 Bedi Garden. - RoofPal / ROOFFTOP - Underground / Parking Underground Stock - Building Parking / Parking At The Side Building","$3,500,000",POINT (104.898903 11.530293),53905.0,16637.0,8865846ad1fffff,0,1,13,32,86,0,2,30,26,64,0,0,3,6,87,0,0,0,2,37,0,0,1,20,47,0,0,11,13,44,0,0,9,13,37,1,2,8,19,38,0,0,8,11,68,0,0,6,7,13,0,0,1,5,34,0,0,8,9,53,0,1,6,10,14,0,0,0,3,16,0,0,7,6,81
247351.0,3500000.0,,,572.0,Phnom Penh,Meanchey,Stueng Mean chey 2,other,False,commercial,11.530254,104.897598,6118.881118881119,"Building for sale Property code: ABD24-001 Sell Price For Sale Price: 3,500,000$ (Can negotiation) Land size Land area: 22m x 26m Building size Building area: 12.5m x 20.40m Total floor Total floor: 6F Units Room: 20 rooms Location Address: Meanchey district, Phnom Penh","$3,500,000",POINT (104.897598 11.530254),53905.0,16637.0,8865846ad1fffff,0,1,11,31,88,0,2,32,20,68,0,0,3,5,86,0,0,0,2,34,0,0,1,18,46,0,0,10,14,45,0,0,8,13,38,1,2,8,19,39,0,0,8,9,71,0,0,4,8,14,0,0,1,5,33,0,0,7,10,52,0,1,6,10,16,0,0,0,2,16,0,0,5,8,77
216245.0,1100000.0,4.0,,180.0,Phnom Penh,Chamkarmon,BKK 1,Shophouse,False,residential,11.55134548,104.9279401,6111.111111111111," Receive detailed information and fix your appointment with our agent today!  Contact me : phone, whatsapp, Line, Telegram or email. MORE DETAILS: Shophouse sell $1.1M negotiable 4Rooms 4Floors 6m X 30m Elevator Hart tittle Located bkk1","$1,100,000",POINT (104.9279401 11.55134548),53894.0,7658.0,8865846ae9fffff,10,14,41,39,71,2,4,9,47,70,6,16,33,38,18,2,10,33,33,10,5,6,35,27,30,12,8,15,18,32,3,4,16,17,36,0,6,12,14,38,3,1,13,13,55,2,0,9,10,13,10,11,35,59,4,4,14,30,21,22,0,1,1,1,17,1,2,5,14,4,7,13,52,77,30
201666.0,440000.0,2.0,1.0,72.0,Phnom Penh,Daun Penh,Phsar Chas,Shophouse,False,residential,11.57561,104.92025,6111.111111111111,"The ground floor and mezzanine of this 72 sqm. shophouse is now being offered for sale. It includes two (2) bedrooms, one (1) shared bathroom, a living hall, and kitchen. With these amenities, it would be best suited for a retail display and storage facility or even a café/restaurant business, as a kitchen is provided. Its inner-city location makes it a good commercial investment. You can find it in Phsar Chas, Phnom Penh, two (2 minutes from Preah Ang Duong Hospital, the Riverside Park, Wat Phnom, and Sorya Center Point Mall, six (6) minutes from the Independence Monument, the Stat Chas Circle Garden, Phnom Penh Referral Hospital, and Orussey Market, and 11 minutes from Aeon Mall, Santhormok Primary School, and Norton University.","$440,000",POINT (104.92025 11.57561),53920.0,16252.0,8865846aadfffff,11,10,33,44,76,0,14,20,26,82,8,13,48,22,21,7,23,35,15,9,2,14,28,38,27,2,0,12,33,46,2,2,22,20,32,1,2,13,20,28,3,3,11,40,46,1,3,6,8,17,3,47,42,19,8,1,14,28,25,29,0,0,1,4,11,2,5,8,8,5,15,41,72,27,31
217328.0,1100000.0,5.0,4.0,180.0,Phnom Penh,Chamkarmon,BKK 1,Shophouse,False,residential,11.55291454,104.9266227,6111.111111111111,Shophouse sell $1.1M negotiable 4Rooms 4Floors 6m X 30m Elevator Hart tittle Located bkk1,"$1,100,000",POINT (104.9266227 11.55291454),53893.0,18149.0,8865846aebfffff,9,15,46,38,68,2,3,19,38,77,7,16,43,31,13,2,11,41,28,8,5,8,37,25,30,10,11,14,17,38,4,3,15,19,35,1,5,14,11,41,2,2,14,12,56,2,0,14,5,13,15,7,41,51,6,8,10,34,17,24,0,1,1,1,17,2,3,8,10,3,6,16,71,57,30
188836.0,1100000.0,6.0,6.0,180.0,Phnom Penh,Chbar Ampov,Nirouth,Villa,False,residential,11.52,104.95,6111.111111111111,"Villa House For Sale in Chbar Ampov Area, Phnom Penh/TS HOME Real Estate Phnom Penh Property ID : TS-335 Bedrooms : 6 Bathrooms : 6 Price : 1,100,000 USD Land Size : 12m × 15m = 180? Floor  Size : 12m × 15m = 180?","$1,100,000",POINT (104.95 11.52),54706.0,8223.0,886584612dfffff,0,2,9,7,50,0,0,12,5,31,0,1,1,0,19,0,0,0,2,17,0,0,1,1,18,0,2,1,2,32,0,0,5,0,22,0,0,4,3,13,0,0,0,0,9,0,1,2,1,10,0,0,0,1,22,0,0,2,1,28,0,5,2,5,5,0,0,0,1,4,0,0,1,0,28
129973.0,520000.0,,,86.25,Phnom Penh,Chamkarmon,BKK 1,Shophouse,False,commercial,11.539474,104.917352,6028.985507246377,"ShopHouse  rent and sale in PHNOM PENH ,Chamkarmon,House for rent  in PHNOM PENH, Chamkarmon, BKK-1, Rentex is proud to present this stunning property located in the Phnom Penh Neighborhood of Chamkarmon , This property is available for lease and is suitable for professionals looking to stay close to the center of Phnom Penh in a prestigious location. House Size 86.25?m2 Price for sale 520000$ Price for Rent 3000$/month Property ID: DP00170","$520,000",POINT (104.917352 11.539474),53912.0,18375.0,8865846ac1fffff,6,14,33,30,83,1,17,18,25,69,0,4,14,48,48,1,0,8,14,63,3,3,21,23,47,6,9,20,19,22,2,6,9,24,25,1,7,9,19,36,1,2,9,13,59,3,4,4,5,19,4,2,13,17,82,3,6,19,20,38,0,0,0,6,24,0,2,5,7,11,3,6,19,41,104
231443.0,2800000.0,27.0,,465.0,Phnom Penh,Chamkarmon,BKK 3,Apartment,False,residential,11.5445,104.913586,6021.505376344087,"27 bedrooms apartment for sale in good location at Boeng Keng Kang3, Khan Boeng Keng Kang, Phnom Penh City. This apartment is standing on the Southern of Tuol Sleng Genocide Museum approximately 450m. And you just travel 8 minutes to Toul Tompong Market (Russian market), 11 minutes to Independence Monument and 14 minutes from Riverside or Royal Palace,  Phnom Penh.  Land size: 15m x 31m  Size in Hard Title deed: 485 Sq.m  Building size: 13.5m x 26m  Total floor : 7 floor  Cars parking  Motos parking  Mezzanine floor  1 elevator This apartment has 1 bedroom, 2 bedrooms, 4 bedrooms and total 27 bedrooms Sale price: $2,800,000 negotiable","$2,800,000",POINT (104.913586 11.5445),53909.0,23239.0,8865846ac7fffff,7,12,36,37,85,1,13,20,35,76,1,4,36,49,22,0,3,5,36,47,3,9,23,30,38,3,12,26,16,33,3,4,14,30,22,2,4,17,21,35,0,8,7,24,62,1,6,5,4,18,2,4,18,28,68,2,9,20,29,35,0,0,3,3,18,0,0,10,9,7,3,6,28,59,83
216851.0,330000.0,3.0,3.0,55.0,Phnom Penh,Chamkarmon,Boeung Trabek,House,False,residential,11.53465324,104.9219066,6000.0,"Detached house for sale, not an apartment, located in Boeung Trabek, corner of Boeung Trabek Hun Neang East Primary School, easy to open a business or build a new one, 3 bedrooms, 3 bathrooms, a detached house, one floor, price $ 330,000, negotiable Solid layout","$330,000",POINT (104.9219066 11.53465324),53912.0,18375.0,8865846ac1fffff,5,8,29,33,82,3,7,22,18,68,0,0,10,34,63,1,1,6,11,66,0,3,13,23,51,0,9,16,21,21,3,3,8,12,35,1,3,11,12,33,1,1,2,13,52,1,4,5,2,21,0,5,6,18,88,0,7,10,22,41,0,0,0,6,22,1,2,1,6,13,1,3,13,26,120
148130.0,4200000.0,9.0,,700.0,Phnom Penh,Toul Kork,Boeung Kak 1,Villa,False,residential,11.55,104.93,6000.0,"Rentex is proud to present this stunning property located in the Phnom Penh Neighborhood of Chamkarmon , This property is available for lease and is suitable for professionals looking to stay close to the center of Phnom Penh in a prestigious location. Price for rent 9000$/month Price for Sale 4,200,000$ Land size 20x35 Villa size 21x17 9 Bed room Property ID: R001","$4,200,000",POINT (104.93 11.55),53894.0,7658.0,8865846ae9fffff,7,14,32,49,62,2,1,9,53,57,2,14,29,44,22,2,8,27,39,12,3,5,32,29,32,7,10,16,19,27,4,3,16,16,34,0,4,13,15,31,2,3,11,11,54,2,0,8,11,12,9,7,34,64,4,2,13,23,30,20,0,0,1,2,16,1,1,7,12,4,2,14,39,89,33
224193.0,720000.0,,,120.0,Phnom Penh,Daun Penh,Phsar Chas,Shophouse,False,residential,11.569135,104.9248,6000.0,"2 flats for sale in the center of Phnom Penh - Urgent sale with $ 3,000 / month - Buy immediately, earn tens of thousands of dollars immediately - Special price much lower than the market, only 720000 $ per flat (hard copy) Can buy only 1 apartment or buy both flats better - Standard house size 4m * 30m - Very good for living, open as a company or can open a Mart, restaurants because it is in a busy tourist area","$720,000",POINT (104.9248 11.569135),53895.0,28799.0,8865846ae7fffff,5,20,35,40,71,0,9,14,40,82,10,18,52,21,10,24,31,17,10,8,15,14,19,34,27,0,6,16,23,49,1,9,16,19,31,3,3,7,23,30,2,7,8,26,51,3,4,2,8,18,31,50,25,5,9,13,12,26,18,27,0,0,2,2,9,3,3,12,4,4,35,57,41,26,26
245309.0,720000.0,6.0,6.0,120.0,Phnom Penh,Chamkarmon,BKK 1,Shophouse,False,residential,11.54405503,104.9236877,6000.0,"Discover a fantastic opportunity with this shophouse for sale in BKK 1 . Perfectly located in a prime area, this property offers easy access to Independence Monument , Royal Palace , National Museum , and the riverside. The land size is 6m x 20m, with a house size of 5.8m x 17.5m spread across 3 floors (E0, E1, E2). This fully furnished shophouse includes 6 bedrooms and 6 bathrooms, providing ample space for comfortable living. It is well-positioned facing north and comes with a hard title for clear ownership. Whether you're looking for a spacious home or a lucrative investment, this property offers the ideal combination of location and functionality. Don't miss out on this chance to own a valuable asset in one of Phnom Penh's most vibrant districts. Contact us today to schedule a viewing and make this property yours! Key Features:  Land size: 6m x 20m  House size: 5.8m x 17.5m  Floors: 3 (E0, E1, E2)  Title: Hard  Direction: North  Furniture: Fully furnished  Bedrooms: 6  Bathrooms: 6  Nearby attractions and amenities in prime area BKK 1","$720,000",POINT (104.9236877 11.54405503),53910.0,13796.0,8865846ac5fffff,3,11,48,28,76,3,5,27,22,71,5,4,26,51,25,1,3,16,38,28,0,9,25,26,41,6,9,25,13,28,0,4,15,22,26,3,2,13,17,32,0,3,11,14,57,1,5,6,8,13,0,9,19,37,53,1,9,28,24,24,0,0,1,2,23,1,2,6,9,6,2,7,31,65,70
247099.0,1600000.0,13.0,15.0,267.3,Phnom Penh,7 Makara,Boeung Prolit,House,False,residential,11.54787665,104.9140508,5985.7837635615415,"This house is located in a prime area , just 250m from Ou Russei Market , 350m from Sampov Meas Roundabout , and 50m from Twin Ou Russei Street . With 13 bedrooms and 15 bathrooms, it is ideal for a large family or as a rental investment. The house generates a monthly rental income of $1,700 , making it a smart choice for investors. The property sits on a land size of 16.5m x 16.2m , with the house itself measuring 16.5m x 9.55m . It has a front parking space of 1.3m and additional land in front (5.8m) and back (0.9m), providing extra space for convenience. The house comes with 13 air conditioning units , saving you setup costs. Its east-facing orientation ensures plenty of natural light. The price includes the transfer fee on a hard title, making the purchase process easier. Don't miss this opportunity. Contact us now to schedule a visit! Key Features:  Land size: 16.5m x 16.2m  House size: 16.5m x 9.55m  Front land size: 5.8m  Back land size: 0.9m  In front parking space 1.3m  13 Bedrooms, 15 Bathrooms  Included 13 Air conditioning units  Rental income: $1,700/month  Hard title with transfer fee included  East-facing  250m to Ou Russei Market  350m to Sampov Meas Roundabout  50m to Twin Ou Russei Street","$1,600,000",POINT (104.9140508 11.54787665),53909.0,23239.0,8865846ac7fffff,9,8,47,47,71,3,10,28,34,74,2,5,48,42,16,0,3,7,52,29,7,9,23,38,27,3,10,32,14,32,2,3,23,21,26,2,5,17,21,38,3,4,13,27,59,1,4,9,10,9,1,5,25,46,43,2,7,28,32,32,0,0,3,2,17,0,0,12,9,5,3,7,45,70,56
224119.0,1100000.0,2.0,3.0,184.0,Phnom Penh,Chamkarmon,BKK 2,Flat,False,residential,11.5445,104.913586,5978.260869565217,"- Address: Commune Boeng Keng Kang II, District  Boeng Keng Kang, Phnom Penh - Land area :  8m x 23m - Built up area :  8m x 23m - Room ( s ) : 2 - Floors ( s ) : 1 - Price : $1,100,000","$1,100,000",POINT (104.913586 11.5445),53909.0,23239.0,8865846ac7fffff,7,12,36,37,85,1,13,20,35,76,1,4,36,49,22,0,3,5,36,47,3,9,23,30,38,3,12,26,16,33,3,4,14,30,22,2,4,17,21,35,0,8,7,24,62,1,6,5,4,18,2,4,18,28,68,2,9,20,29,35,0,0,3,3,18,0,0,10,9,7,3,6,28,59,83
