id,headline,price_display,bedrooms,bathrooms,land_area,address_subdivision,address_locality,address_line_2,address_line_1,category_name,is_parent,type,information,latitude,longitude,price_clean
213029.0,Luxurious-civilized office in Phnom Penh,"$185,000",,,5825.0,Phnom Penh,Chamkarmon,Tonle Bassac, ,Offices,False,commercial,"Luxurious, modern, civilized office in Phnom Penh, Your Excellencies, Lok Chumteavs, Lok Oknha, Ladies and Gentlemen, are you looking for a modern, clean, good quality and spacious office? I would like to introduce to you, Excellencies, Lok Chumteav, Lok Oknha, Ladies and Gentlemen, on the community office project, which: 1- It is in the best location on Norodom Blvd. (41) 2- There are no tall buildings around the view. 3-The center of Phnom Penh 4-Build a green landscape with a garden, air quality, superior quality of civilized living ?? 5-Constructed from concrete walls to reduce the absorption of solar heat into the building, keep the temperature from overheating Reduce the use of air conditioners, save money. ?? Spacious office space - Size from 62? to 1262?",11.55,104.93,185000.0
235572.0,????????????,"$1,732,200",,,5774.0,Phnom Penh,Prek Pnov,Ponsang,      ,Land,False,commercial,"The land is located in Baptist areas, the area is planning a Borey Villa Office of the State Office: $ 1732200: 5774 SQM",11.64674654,104.7839106,1732200.0
221027.0,"land (5589 square meters) at Bek Chan market (Boeung Thom commune), Kombol district,",$180/m²,,,5589.0,Phnom Penh,Por Sen Chey,Kamboul, ,Land/Development,False,residential,"land (5589 square meters) at Bek Chan market (Boeung Thom commune), Kombol district, need to sell urgently. *Price only: 180$/sqm (negotiable) *This price includes the transfer of title *Land area : 5,589 sqm * Direction to : south ?? Location: at Boeung Thom commune 4500m from Bek Chan market",11.55,104.93,1006020.0
248679.0,Prime Land for Sale in Beoung Trabek I Great for Investment,"$1,500.0/m²",,,5527.0,Phnom Penh,Chamkarmon,Boeung Trabek,   ,Land/Development,False,residential,"This 5,527 sqm land is now available for sale in Beoung Trabek. It comes with a hard title , ensuring secure ownership. The location is ideal for commercial or residential development , offering strong potential for investors and developers. Its large size provides flexibility for various projects like apartment buildings, commercial complexes, or mixed-use developments . The property is in a high-demand area, just 5 minutes from key attractions such as Russian Market, The Point Community Mall, international schools, supermarkets, restaurants, and coffee shops . With increasing commercial activities and rapid development, this location is becoming a business hub. With growing property value in the area, this is an excellent opportunity for those looking to maximize returns. Don’t miss this investment opportunity. Contact us now for more details or to arrange a site visit! Key Features: • Land Size: 5,527 sqm • Hard Title: Secure ownership • Prime Location: Beoung Trabek • Nearby Attractions: Russian Market, malls, schools, supermarkets, and more • Ideal for: Residential or commercial development",11.54097901,104.9217801,8290500.0
248154.0,Land for sale in Chbar Ampov,$890.0/m²,,,5466.0,Phnom Penh,Chbar Ampov,Kbal Kaoh, ,Land/Development,False,residential,"This 5,466m² land , with a secure hard title , is now available for sale. The spacious size makes it suitable for various purposes, including residential, commercial, or development projects. The property is strategically located, just 5 minutes from Koh Norea Park and Bridge and 8 minutes from Chbar Ampov Market and Kbal Thnol Bridge . Its proximity to key attractions and transportation links ensures convenience and accessibility, making it a valuable investment opportunity. This is an excellent chance to secure a large plot in a growing area. Contact us today for further details or to schedule a viewing! Key Features: - Property type: Land - Available for: Sale - Title: Hard title - Land size: 5,466m² - Nearby attractions: 5 minutes to Koh Norea Park and Bridge, 8 minutes to Chbar Ampov Market and Kbal Thnol Bridge",11.522551,104.962474,4864740.0
228485.0,Residence land for sale at Sangkat Veal Sbov,"$2,500,000",,,5417.5,Phnom Penh,Chbar Ampov,Veal Sbov, ,Land/Development,False,residential,"Residence land for sale at Sangkat Veal Sbov,  Khan Chbar Ampov,  Phnom Penh City and you just travel 5 minutes from Prek Eng Market and 10 minutes from Borey Peng Houth,  National Road No.1 ?? Land Dimension: 55m x 98.5m ?? Selling Price: $2,500,000 Negotiable It's good location and very good for real estate investment or using  for residence, vacation home,  condo, and for all kinds of business activities.",11.52928,104.941454,2500000.0
231418.0,I Residence Land For Sale at Veal Sbov,"$2,400,000",,,5417.5,Phnom Penh,Chbar Ampov,Veal Sbov, ,Land/Development,False,residential,"Residential land for sale at Veal Sbov I Residence Land For Sale at Veal Sbov The land is located in Sangkat Veal Sbov, Khan Chbar Ampov, Phnom Penh and you are only 5 minutes drive from Prek Eang market and 10 minutes from Borey Peng Huoth, National Road 1. ????? Land size: 55m x 98.5m = 5,417.5 m2 ?? Price for sale: $ 2,400,000 = $ 443 / m2 Negotiable, good location and suitable for residential, leisure, condominium and all kinds of business activities.",11.52928,104.941454,2400000.0
252312.0,Land for Sale – Prime Location ,$150.0/m²,,,5345.0,Phnom Penh,Por Sen Chey,Samraong Kraom, ,Land/Development,False,residential,"This land with hard title is now available for sale . The total land size is 5,345 sqm , making it suitable for residential development, investment, or business use . The property is located just 7 minutes from the Phnom Penh–Sihanoukville Expressway . It is also near a borey compound, schools, coffee shops, supermarkets, and restaurants , offering easy access to key areas and daily needs. With its large size and strategic location, this land is a great opportunity for future growth and use. Call now to inquire or arrange a site visit . Key Features: - Land size: 5,345 sqm - Hard title - Near expressway, borey compound, and amenities - Suitable for residential or business development",11.537783,104.920235,801750.0
231415.0,"Residence Land for Sale at Sangkat Veal Sbov, Khan Chbar Ampov, Phnom Penh City","$2,800,000",,,5265.0,Phnom Penh,Chroy Changvar,Chroy Changvar, ,Land/Development,False,residential,"Residence Land for Sale at Sangkat Veal Sbov, Khan Chbar Ampov, Phnom Penh City This land is very good location within standing a long concrete Road and go down from National Road No.1 about 550 m. It’s very closed to Borey Peng Houth. • Land size: 40.5m x 130m = 5,265 Sq.m • Price: $531/m2 =$2,800,000 negotiable • It's good land and very good for real estate investment or develop into villa, condo, restaurant and many businesses purposes.",11.589674,104.925654,2800000.0
198139.0,7 Flat House for sale and rent,"$42,920,000",,,5248.0,Phnom Penh,Chamkarmon,Tonle Bassac, ,Flat,False,residential,"- Address: Commune  Tonle Bassa, District Chamkar Mon, Phnom Penh - Lot Type: Intermediate - Title: Hard Title - Built up area: 128 m x 41 m - Price: $42,920,000 - Property ID:  KEY-14-014107",11.55,104.93,42920000.0
231416.0,Land for sale in Veal Sbov for sale,$330/m²,,,5200.0,Phnom Penh,Chbar Ampov,Veal Sbov, ,Land/Development,False,residential,"Land for sale at Veal Sbov Residential Land for sale in Sangkat Veal Sbov, Khan Chbar Ampov, Phnom Penh. It is only 6 minutes drive from Prek Eang market and 12 minutes from Borey Peng Huoth, National Road 1. ?????Land size: 108m x 48m, size in solid plan 5,200m2 ??????Price for sale: $ 330 / m2 Negotiable, good location and suitable for residential, leisure, condo and for all kinds of business activities.",11.52928,104.941454,1716000.0
224456.0,Vacant Land for Sale,"$2,078,059",,,5195.0,Phnom Penh,Por Sen Chey,Phleung Chheh Roteh, ,Land/Development,False,residential,"- Address: Commune Phleung Chheh Roteh, District Kambol , Phnom Penh - Land area :  5195.148m2 - Price : 400.00$/m",11.5445,104.913586,2078059.0
224512.0,Office Building for Sale or Rent,"$3,000,000",,,5167.0,Phnom Penh,Chroy Changvar,Chroy Changvar, ,Offices,False,commercial,"- Address: Commune Chroy Changva , District Chroy Changva , Phnom Penh - Land area :  16m x 32.3m - Built up area : 12.5m x 20m - Floors ( s ) : 6 - Price : $3,000,000 - Rent Price : 5,500$/month",11.589674,104.925654,3000000.0
199410.0,Land for Sale in Prey Sar Area,"$1,879,600",,,5080.0,Phnom Penh,Dangkao,Prey Sa,,Land/Development,False,residential,Land for sale in Prey Sar Area - Total land size 5080m2 - Sale price 370$ per sqm - This commercial land is on the main street with 12m - It's good for living and commercial building - Hard title Please contact us now for viewing,11.48291177,104.8972457,1879600.0
158296.0,Best Condominium for Invest in Koh Norea Near Koh Pech Phnom Penh,"$60,000",1.0,1.0,5000.0,Phnom Penh,Chbar Ampov,Nirouth,    ,Condo,False,residential,"#Vue Aston Condominium will stand up in Koh Norea Near Koh Pech, Phnom Penh We have a Studio,1bedroom, 2 bedrooms, and 3bedroom with a swimming pool Price 70,000$ up -Booking only 2000$ -Installment with 24 months No interest Room Size: 32?-101? -Studio room -1 bedroom -2 bedrooms -3 bathrooms",11.52,104.95,60000.0
158297.0,Best Condominium for Invest in Koh Norea Near Koh  Pich Phnom Penh.,"$120,000",2.0,1.0,5000.0,Phnom Penh,Chbar Ampov,Nirouth,    ,Condo,False,residential,"Vue Aston Condominium will stand up in Koh Norea Near Koh Pech, Phnom Penh We have a Studio,1bedroom, 2 bedrooms, and 3bedroom with a swimming pool Price 70,000$ up -Booking only 2000$ -Installment with 24 months No interest Room Size: 32?-101? -Studio room -1 bedroom -2 bedrooms -3 bathrooms",11.52,104.95,120000.0
184867.0,WEALTH MANSION OFFICE SPACE IN CHROY CHANGVAR,"$2,816/m²",,,5000.0,Phnom Penh,Chroy Changvar,Chroy Changvar,     ,Offices,False,commercial,"Wealth Mansion is a 45-storey building development that began construction in June 2019 and is scheduled for completion in Q2 2020. The development is located close to the riverside in Chroy Changva District which is a new commercial & residential area of Phnom Penh City. - Price starts from $ 2,816 Per Square Meter - Land Size: 5000 sqm - Building Size: 4000 sqm - Height: 166 m - Face to the east - Total Floor:  45 Floors - Parking  has 4 Floors - Each Floor: 34 Units - 5F, 8F: Office space from 50 sqm - 800 sqm - 37F to 42F: Five-Star Hotel operates by Shama Thailand - 45F:  Meeting Hall - Management Fee: $1 per square meter - Hard Title - Hand over on 31- Dec- 2022 - Elevator: 10 - Parking Price:  $30 - $50",11.58,104.93,14080000.0
149193.0,"Land for rent and sale in Preaek Aeng (Chbar Ampov) ,","$4,000,000",,,5000.0,Phnom Penh,Chbar Ampov,Preaek Aeng,    ,Land,False,commercial,"Rentex is proud to present this stunning property located in the Phnom Penh Neighborhood of Chbar Ampov , This property is available for lease and is suitable for professionals looking to stay close to the center of Phnom Penh in a prestigious location. - Sale price 800 per sqm - Suburb of Phnom Penh - Land size 5000m2 38x131 Price for sale 800/m2 Property ID: DP00222",11.52,104.95,4000000.0
236890.0,Warehouse for sale and rent ,"$12,250,000",,,4900.0,Phnom Penh,Chroy Changvar,Chroy Changvar, ,Warehouse,False,commercial,"- Address: Commune Chroy Changva, District  Chroy Changva, Phnom Penh - Land area : 4900m2 - Building area : 4847m2 - Price : $6,500 - ID : KEY-16863",11.589674,104.925654,12250000.0
240081.0,??????????????????? | Vacant Land For SALE |????,$300.0/m²,,,4835.0,Phnom Penh,Sen Sok,Krang Thnong, ,Land/Development,False,residential,"[Land for Selling] Price: $ 300 / Dwork (Negotiable) ?? Location: L-S681 - Code: $ 300 / SQM (Negotiate) Ulocations | ??: Chhouk Var 3 • Property ID | ????: L-S681 - Total AREA: 4,835?????? | ???",11.57068125,104.8368768,1450500.0
124593.0,Land and House for Sale in Chbar Ampov,"$1,100,000",3.0,3.0,4800.0,Phnom Penh,Chbar Ampov,Veal Sbov,   ,House,False,residential,"Located in Veal Sbov Land size: 30m x 160m = 4800sqm Price: 1,100,000$ Soft title Concrete road 200m from Nation road 3 bedrooms and 3 bathrooms State Utility",11.52693,104.97101,1100000.0
248184.0,Land for Sale in Sen Sok ,$590.0/m²,,,4800.0,Phnom Penh,Sen Sok,Phnom Penh Thmey, ,Land/Development,False,residential,"This large piece of land, measuring 4,800 sqm (60m x 80m) , is now available for rent or sale. The property comes with a hard title , ensuring secure ownership and hassle-free transactions. The land is facing south , providing excellent natural lighting and a favorable layout for various uses. Whether you’re looking to build, invest, or lease, this property is suitable for both residential and commercial development. The owner will handle the transfer fee , making the process even more convenient for buyers. This is a great opportunity to secure a prime property with endless potential. Don’t wait—contact us today to inquire or schedule a visit! Key Features: - Land size: 4,800 sqm (60m x 80m) - Available for rent or sale - Hard title for secure ownership - Facing south for ideal layout - Transfer fee covered by owner",11.575837,104.920096,2832000.0
158295.0,The Luxury Condominium for Invest in Olympic Stadium,"$7,000,000",2.0,2.0,4632.0,Phnom Penh,Chamkarmon,Olympic,    ,Condo,False,residential,"The Luxury Condominium will stand up in Olympic Stadium Phnom Penh CAMBODIA We have 2 bedrooms and 3Bedroom with a swimming pool. Price $2,600/? -Booking only 1% -Installment with Bank until 15years (Low interest) Room Size: 272?-509? -2 bedrooms -3 bathrooms",11.55,104.93,7000000.0
221626.0,"?? Land for sale over 117m, next to the main road (concrete road to CUS Borey project), corner of National Road 42 ??","$820,000",,,4559.0,Phnom Penh,Por Sen Chey,Ovlaok,National Road N.42 NR.42,Land/Development,False,residential,"?? Land for sale over 117m, next to the main road (concrete road to CUS Borey project), corner of National Road 42 ?? ??Price: 820 000 $ (Negotiable) ??????_ 250m away from Lim Chheang Hak Borey and 500m away From Borey Pich Samnang _ Owned land, total plot size 4559m ²_Previous front plot: Over 117m Back: 119m_Earge corner over 35m West side: 41m_Near Japanese factory in operation_ It is a highly developed area with many Boreys being built around the land_Suitable for building Borey, buildings and warehouses ???Price for sale: 820 000 $ (Negotiable) 3% fee for guides ???Location: Thmor Village, Sangkat Ovulok, Khan Kampoul, Phnom Penh Phnom Penh.",11.55723787,104.7531716,820000.0
