price,land_area,address_line_2,latitude,longitude,price_per_m2,geometry,index_right,population,h_id,near_Koh_Pich_in_km,Koh_Pich_nearest,Koh_Pich_1_2km,Koh_Pich_2_3km,Koh_Pich_3_5km,Koh_Pich_5_10km,near_Russian_Market_in_km,Russian_Market_nearest,Russian_Market_1_2km,Russian_Market_2_3km,Russian_Market_3_5km,Russian_Market_5_10km,near_AEON_Mall_1_in_km,AEON_Mall_1_nearest,AEON_Mall_1_1_2km,AEON_Mall_1_2_3km,AEON_Mall_1_3_5km,AEON_Mall_1_5_10km,near_AEON_Mall_2_in_km,AEON_Mall_2_nearest,AEON_Mall_2_1_2km,AEON_Mall_2_2_3km,AEON_Mall_2_3_5km,AEON_Mall_2_5_10km,near_AEON_Mall_3_in_km,AEON_Mall_3_nearest,AEON_Mall_3_1_2km,AEON_Mall_3_2_3km,AEON_Mall_3_3_5km,AEON_Mall_3_5_10km,near_Bassac_Lane_in_km,Bassac_Lane_nearest,Bassac_Lane_1_2km,Bassac_Lane_2_3km,Bassac_Lane_3_5km,Bassac_Lane_5_10km,near_Koh_Norea_in_km,Koh_Norea_nearest,Koh_Norea_1_2km,Koh_Norea_2_3km,Koh_Norea_3_5km,Koh_Norea_5_10km,near_Camko_City_in_km,Camko_City_nearest,Camko_City_1_2km,Camko_City_2_3km,Camko_City_3_5km,Camko_City_5_10km,near_Olympic_Stadium_in_km,Olympic_Stadium_nearest,Olympic_Stadium_1_2km,Olympic_Stadium_2_3km,Olympic_Stadium_3_5km,Olympic_Stadium_5_10km,near_Phsar_Tmey_in_km,Phsar_Tmey_nearest,Phsar_Tmey_1_2km,Phsar_Tmey_2_3km,Phsar_Tmey_3_5km,Phsar_Tmey_5_10km,near_Boeng_Keng_Kang_1_in_km,Boeng_Keng_Kang_1_nearest,Boeng_Keng_Kang_1_1_2km,Boeng_Keng_Kang_1_2_3km,Boeng_Keng_Kang_1_3_5km,Boeng_Keng_Kang_1_5_10km,near_Wat_Phnom_in_km,Wat_Phnom_nearest,Wat_Phnom_1_2km,Wat_Phnom_2_3km,Wat_Phnom_3_5km,Wat_Phnom_5_10km,near_Chroy_Changvar_Bridge_in_km,Chroy_Changvar_Bridge_nearest,Chroy_Changvar_Bridge_1_2km,Chroy_Changvar_Bridge_2_3km,Chroy_Changvar_Bridge_3_5km,Chroy_Changvar_Bridge_5_10km,near_Vattanac_Tower_in_km,Vattanac_Tower_nearest,Vattanac_Tower_1_2km,Vattanac_Tower_2_3km,Vattanac_Tower_3_5km,Vattanac_Tower_5_10km,near_Royal_Palace_in_km,Royal_Palace_nearest,Royal_Palace_1_2km,Royal_Palace_2_3km,Royal_Palace_3_5km,Royal_Palace_5_10km,near_Sisowath_Riverside_Park_in_km,Sisowath_Riverside_Park_nearest,Sisowath_Riverside_Park_1_2km,Sisowath_Riverside_Park_2_3km,Sisowath_Riverside_Park_3_5km,Sisowath_Riverside_Park_5_10km,near_Phnom_Penh_Airport_in_km,Phnom_Penh_Airport_nearest,Phnom_Penh_Airport_1_2km,Phnom_Penh_Airport_2_3km,Phnom_Penh_Airport_3_5km,Phnom_Penh_Airport_5_10km,near_Phsar_Chas_in_km,Phsar_Chas_nearest,Phsar_Chas_1_2km,Phsar_Chas_2_3km,Phsar_Chas_3_5km,Phsar_Chas_5_10km,near_Phsar_kandal_in_km,Phsar_kandal_nearest,Phsar_kandal_1_2km,Phsar_kandal_2_3km,Phsar_kandal_3_5km,Phsar_kandal_5_10km,n_cafe_5km,nearest_cafe,n_cafe_in_1km,n_cafe_in_1km_to_2km,n_cafe_in_2km_to_3km,n_cafe_in_3km_to_5km,n_gas_station_5km,nearest_gas_station,n_gas_station_in_1km,n_gas_station_in_1km_to_2km,n_gas_station_in_2km_to_3km,n_gas_station_in_3km_to_5km,n_hospital_5km,nearest_hospital,n_hospital_in_1km,n_hospital_in_1km_to_2km,n_hospital_in_2km_to_3km,n_hospital_in_3km_to_5km,n_hotel_5km,nearest_hotel,n_hotel_in_1km,n_hotel_in_1km_to_2km,n_hotel_in_2km_to_3km,n_hotel_in_3km_to_5km,n_mart_5km,nearest_mart,n_mart_in_1km,n_mart_in_1km_to_2km,n_mart_in_2km_to_3km,n_mart_in_3km_to_5km,n_pre_school_5km,nearest_pre_school,n_pre_school_in_1km,n_pre_school_in_1km_to_2km,n_pre_school_in_2km_to_3km,n_pre_school_in_3km_to_5km,n_secondary_school_5km,nearest_secondary_school,n_secondary_school_in_1km,n_secondary_school_in_1km_to_2km,n_secondary_school_in_2km_to_3km,n_secondary_school_in_3km_to_5km,n_primary_school_5km,nearest_primary_school,n_primary_school_in_1km,n_primary_school_in_1km_to_2km,n_primary_school_in_2km_to_3km,n_primary_school_in_3km_to_5km,n_university_5km,nearest_university,n_university_in_1km,n_university_in_1km_to_2km,n_university_in_2km_to_3km,n_university_in_3km_to_5km,n_seven_eleven_5km,nearest_seven_eleven,n_seven_eleven_in_1km,n_seven_eleven_in_1km_to_2km,n_seven_eleven_in_2km_to_3km,n_seven_eleven_in_3km_to_5km,n_resturant_5km,nearest_resturant,n_resturant_in_1km,n_resturant_in_1km_to_2km,n_resturant_in_2km_to_3km,n_resturant_in_3km_to_5km,n_super_market_5km,nearest_super_market,n_super_market_in_1km,n_super_market_in_1km_to_2km,n_super_market_in_2km_to_3km,n_super_market_in_3km_to_5km,n_borey_5km,nearest_borey,n_borey_in_1km,n_borey_in_1km_to_2km,n_borey_in_2km_to_3km,n_borey_in_3km_to_5km,n_bank_5km,nearest_bank,n_bank_in_1km,n_bank_in_1km_to_2km,n_bank_in_2km_to_3km,n_bank_in_3km_to_5km,n_atm_5km,nearest_atm,n_atm_in_1km,n_atm_in_1km_to_2km,n_atm_in_2km_to_3km,n_atm_in_3km_to_5km,f_bridleway,f_corridor,f_cycleway,f_disused,f_footway,f_motorway,f_path,f_pedestrian,f_primary,f_residential,f_road,f_secondary,f_service,f_steps,f_tertiary,f_track,f_trunk,f_trunk_link,f_unclassified,f_unused
2200000.0,825.0,Tonle Basak,11.5445,104.913586,2666.6666666666665,POINT (104.913586 11.5445),53909.0,23239.0,8865846ac7fffff,3,0,0,0,1,0,0,1,0,0,0,0,2,0,0,1,0,0,6,0,0,0,0,1,6,0,0,0,0,1,1,0,1,0,0,0,4,0,0,0,1,0,6,0,0,0,0,1,1,0,1,0,0,0,2,0,0,1,0,0,1,0,1,0,0,0,3,0,0,0,1,0,4,0,0,0,1,0,3,0,0,0,1,0,2,0,0,1,0,0,3,0,0,0,1,0,8,0,0,0,0,1,3,0,0,0,1,0,3,0,0,0,1,0,177,7,12,36,37,85,145,1,13,20,35,76,112,1,4,36,49,22,91,0,3,5,36,47,103,3,9,23,30,38,90,3,12,26,16,33,73,3,4,14,30,22,79,2,4,17,21,35,101,0,8,7,24,62,34,1,6,5,4,18,120,2,4,18,28,68,95,2,9,20,29,35,24,0,0,3,3,18,258,0,0,73,125,60,985,18,36,184,359,388,0,0,0,0,1,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0
1600000.0,600.0,Phsar Depou Ti Bei,11.568271,104.922443,2666.6666666666665,POINT (104.922443 11.568271),53895.0,28799.0,8865846ae7fffff,2,0,0,1,0,0,3,0,0,0,1,0,2,0,0,1,0,0,5,0,0,0,0,1,9,0,0,0,0,1,1,0,1,0,0,0,4,0,0,0,1,0,4,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,2,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,9,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,175,5,21,38,46,65,146,3,6,21,38,78,112,12,19,54,17,10,90,14,40,21,8,7,110,9,18,26,35,22,96,1,5,17,25,48,76,2,8,17,21,28,71,3,3,8,23,34,101,1,8,8,35,49,34,1,7,2,11,13,120,12,70,25,5,8,97,10,18,27,17,25,12,0,0,2,2,8,258,48,72,95,25,18,1021,116,356,261,156,132,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
240000.0,90.0,Phnom Penh Thmei,11.569135,104.9248,2666.6666666666665,POINT (104.9248 11.569135),53895.0,28799.0,8865846ae7fffff,2,0,0,1,0,0,3,0,0,0,1,0,2,0,0,1,0,0,5,0,0,0,0,1,9,0,0,0,0,1,1,0,1,0,0,0,4,0,0,0,1,0,4,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,2,0,0,1,0,0,0,1,0,0,0,0,2,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,9,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,171,5,20,35,40,71,145,0,9,14,40,82,111,10,18,52,21,10,90,24,31,17,10,8,109,15,14,19,34,27,94,0,6,16,23,49,76,1,9,16,19,31,66,3,3,7,23,30,94,2,7,8,26,51,35,3,4,2,8,18,120,31,50,25,5,9,96,13,12,26,18,27,13,0,0,2,2,9,258,40,41,134,19,24,1021,160,264,285,156,156,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0
800000.0,300.0,Kakab Ti Mouy,11.5445,104.913586,2666.6666666666665,POINT (104.913586 11.5445),53909.0,23239.0,8865846ac7fffff,3,0,0,0,1,0,0,1,0,0,0,0,2,0,0,1,0,0,6,0,0,0,0,1,6,0,0,0,0,1,1,0,1,0,0,0,4,0,0,0,1,0,6,0,0,0,0,1,1,0,1,0,0,0,2,0,0,1,0,0,1,0,1,0,0,0,3,0,0,0,1,0,4,0,0,0,1,0,3,0,0,0,1,0,2,0,0,1,0,0,3,0,0,0,1,0,8,0,0,0,0,1,3,0,0,0,1,0,3,0,0,0,1,0,177,7,12,36,37,85,145,1,13,20,35,76,112,1,4,36,49,22,91,0,3,5,36,47,103,3,9,23,30,38,90,3,12,26,16,33,73,3,4,14,30,22,79,2,4,17,21,35,101,0,8,7,24,62,34,1,6,5,4,18,120,2,4,18,28,68,95,2,9,20,29,35,24,0,0,3,3,18,258,0,0,73,125,60,985,18,36,184,359,388,0,0,0,0,1,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0
240000.0,90.0,Krang Thnong,11.559712,104.878121,2666.6666666666665,POINT (104.878121 11.559712),53930.0,16032.0,8865846a97fffff,7,0,0,0,0,1,4,0,0,0,1,0,6,0,0,0,0,1,4,0,0,0,1,0,9,0,0,0,0,1,5,0,0,0,0,1,8,0,0,0,0,1,4,0,0,0,1,0,3,0,0,0,1,0,4,0,0,0,1,0,4,0,0,0,1,0,5,0,0,0,0,1,5,0,0,0,0,1,4,0,0,0,1,0,5,0,0,0,0,1,5,0,0,0,0,1,4,0,0,0,1,0,5,0,0,0,0,1,5,0,0,0,0,1,150,1,7,14,21,107,172,0,4,27,29,112,80,2,1,3,7,67,37,0,1,4,5,27,67,0,0,5,19,43,73,0,1,10,19,43,60,0,0,6,16,38,83,3,3,12,23,42,103,1,8,30,36,28,31,0,1,2,7,21,25,0,0,0,2,23,69,0,3,6,11,49,36,0,0,6,5,25,217,0,6,0,0,211,635,0,6,36,54,539,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0
240000.0,90.0,Chak Angrae Kraom,11.49948229,104.9276405,2666.6666666666665,POINT (104.9276405 11.49948229),54726.0,2439.0,8865846101fffff,5,0,0,0,0,1,4,0,0,0,1,0,5,0,0,0,0,1,12,0,0,0,0,0,2,0,0,1,0,0,5,0,0,0,0,1,5,0,0,0,0,1,11,0,0,0,0,0,6,0,0,0,0,1,7,0,0,0,0,1,5,0,0,0,0,1,8,0,0,0,0,1,9,0,0,0,0,1,8,0,0,0,0,1,7,0,0,0,0,1,7,0,0,0,0,1,11,0,0,0,0,0,8,0,0,0,0,1,7,0,0,0,0,1,46,0,0,5,5,36,52,0,0,4,4,44,1,0,0,0,1,0,4,0,0,0,0,4,5,0,0,0,0,5,17,0,0,0,0,17,19,0,0,1,4,14,16,0,0,1,1,14,3,0,0,0,0,3,11,0,0,0,0,11,6,0,0,0,1,5,13,0,0,1,0,12,21,0,3,1,1,16,24,0,0,0,6,18,48,0,0,6,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
490000.0,184.0,Chak Angrae Leu,11.5445,104.913586,2663.043478260869,POINT (104.913586 11.5445),53909.0,23239.0,8865846ac7fffff,3,0,0,0,1,0,0,1,0,0,0,0,2,0,0,1,0,0,6,0,0,0,0,1,6,0,0,0,0,1,1,0,1,0,0,0,4,0,0,0,1,0,6,0,0,0,0,1,1,0,1,0,0,0,2,0,0,1,0,0,1,0,1,0,0,0,3,0,0,0,1,0,4,0,0,0,1,0,3,0,0,0,1,0,2,0,0,1,0,0,3,0,0,0,1,0,8,0,0,0,0,1,3,0,0,0,1,0,3,0,0,0,1,0,177,7,12,36,37,85,145,1,13,20,35,76,112,1,4,36,49,22,91,0,3,5,36,47,103,3,9,23,30,38,90,3,12,26,16,33,73,3,4,14,30,22,79,2,4,17,21,35,101,0,8,7,24,62,34,1,6,5,4,18,120,2,4,18,28,68,95,2,9,20,29,35,24,0,0,3,3,18,258,0,0,73,125,60,985,18,36,184,359,388,0,0,0,0,1,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0
850000.0,319.2,Tuek L'ak Ti Muoy,11.562248,104.898461,2662.907268170426,POINT (104.898461 11.562248),53937.0,20882.0,8865846a87fffff,4,0,0,0,1,0,2,0,0,1,0,0,4,0,0,0,1,0,4,0,0,0,1,0,8,0,0,0,0,1,3,0,0,0,1,0,6,0,0,0,0,1,3,0,0,0,1,0,1,0,1,0,0,0,2,0,0,1,0,0,2,0,0,1,0,0,2,0,0,1,0,0,3,0,0,0,1,0,2,0,0,1,0,0,3,0,0,0,1,0,3,0,0,0,1,0,6,0,0,0,0,1,3,0,0,0,1,0,3,0,0,0,1,0,191,1,14,25,66,85,170,4,6,39,47,74,114,1,6,32,50,25,98,0,0,3,23,72,109,5,9,17,31,47,102,2,5,18,29,48,84,5,2,13,23,41,88,6,3,20,20,39,114,4,24,27,36,23,37,0,3,6,8,20,119,0,0,0,28,91,107,0,3,12,44,48,26,0,0,4,6,16,276,0,0,85,122,69,1033,6,24,181,376,446,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0
2100000.0,789.0,Boeng Kak Ti Pir,11.57,104.89,2661.596958174905,POINT (104.89 11.57),53919.0,5039.0,8865846ab1fffff,6,0,0,0,0,1,4,0,0,0,1,0,5,0,0,0,0,1,3,0,0,0,1,0,9,0,0,0,0,1,4,0,0,0,1,0,7,0,0,0,0,1,2,0,0,1,0,0,2,0,0,1,0,0,3,0,0,0,1,0,4,0,0,0,1,0,3,0,0,0,1,0,3,0,0,0,1,0,2,0,0,1,0,0,4,0,0,0,1,0,4,0,0,0,1,0,6,0,0,0,0,1,3,0,0,0,1,0,4,0,0,0,1,0,180,5,9,16,44,106,178,0,11,24,57,86,112,1,2,11,29,69,92,0,1,6,4,81,105,0,5,18,15,67,100,1,6,19,18,56,80,0,4,8,20,48,86,0,3,21,21,41,110,12,24,27,15,32,37,0,5,2,5,25,119,0,1,1,3,114,103,1,3,11,18,70,29,0,1,2,11,15,264,0,0,13,92,159,997,0,18,66,191,722,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
2800000.0,1052.8,Preaek Lieb,11.658559,104.913169,2659.5744680851067,POINT (104.913169 11.658559),54030.0,1785.0,886584698bfffff,12,0,0,0,0,0,13,0,0,0,0,0,12,0,0,0,0,0,7,0,0,0,0,1,19,0,0,0,0,0,11,0,0,0,0,0,13,0,0,0,0,0,7,0,0,0,0,1,11,0,0,0,0,0,9,0,0,0,0,1,11,0,0,0,0,0,9,0,0,0,0,1,7,0,0,0,0,1,9,0,0,0,0,1,10,0,0,0,0,0,10,0,0,0,0,0,14,0,0,0,0,0,9,0,0,0,0,1,10,0,0,0,0,0,9,0,0,1,2,6,13,0,0,0,1,12,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,2,4,0,0,0,0,4,2,0,0,0,0,2,2,0,0,0,0,2,6,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,10,0,1,1,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
190000.0,71.445,Phnom Penh Thmei,11.63141704,104.9002547,2659.3883406816435,POINT (104.9002547 11.63141704),53997.0,2574.0,88658469dbfffff,9,0,0,0,0,1,10,0,0,0,0,0,9,0,0,0,0,1,4,0,0,0,1,0,16,0,0,0,0,0,9,0,0,0,0,1,11,0,0,0,0,0,4,0,0,0,1,0,8,0,0,0,0,1,7,0,0,0,0,1,9,0,0,0,0,1,6,0,0,0,0,1,5,0,0,0,0,1,6,0,0,0,0,1,8,0,0,0,0,1,7,0,0,0,0,1,11,0,0,0,0,0,7,0,0,0,0,1,7,0,0,0,0,1,34,0,0,5,3,26,41,0,1,3,12,25,0,0,0,0,0,0,2,0,0,0,0,2,5,0,0,0,0,5,12,1,0,2,3,6,14,0,2,0,5,7,8,0,1,0,2,5,7,0,0,2,0,5,11,0,0,1,3,7,0,0,0,0,0,0,7,0,0,0,0,7,19,0,2,3,6,8,12,0,0,0,0,12,36,0,0,0,0,36,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0
170000.0,64.0,Tuek Thla,11.55,104.89,2656.25,POINT (104.89 11.55),53927.0,23197.0,8865846a9dfffff,5,0,0,0,0,1,2,0,0,1,0,0,4,0,0,0,1,0,5,0,0,0,0,1,7,0,0,0,0,1,4,0,0,0,1,0,6,0,0,0,0,1,4,0,0,0,1,0,2,0,0,1,0,0,3,0,0,0,1,0,3,0,0,0,1,0,4,0,0,0,1,0,5,0,0,0,0,1,3,0,0,0,1,0,4,0,0,0,1,0,5,0,0,0,0,1,5,0,0,0,0,1,4,0,0,0,1,0,4,0,0,0,1,0,185,1,3,21,35,125,175,0,12,20,43,100,113,0,0,12,27,74,93,0,0,1,4,88,101,1,3,14,22,61,97,1,2,13,20,61,79,1,3,10,16,49,93,1,9,11,24,48,112,1,5,18,54,34,37,0,1,4,9,23,119,0,0,0,2,117,102,0,3,5,18,76,30,0,3,5,5,17,264,0,0,12,73,179,985,0,12,54,158,761,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0
170000.0,64.0,Boeng Salang,11.562248,104.898461,2656.25,POINT (104.898461 11.562248),53937.0,20882.0,8865846a87fffff,4,0,0,0,1,0,2,0,0,1,0,0,4,0,0,0,1,0,4,0,0,0,1,0,8,0,0,0,0,1,3,0,0,0,1,0,6,0,0,0,0,1,3,0,0,0,1,0,1,0,1,0,0,0,2,0,0,1,0,0,2,0,0,1,0,0,2,0,0,1,0,0,3,0,0,0,1,0,2,0,0,1,0,0,3,0,0,0,1,0,3,0,0,0,1,0,6,0,0,0,0,1,3,0,0,0,1,0,3,0,0,0,1,0,191,1,14,25,66,85,170,4,6,39,47,74,114,1,6,32,50,25,98,0,0,3,23,72,109,5,9,17,31,47,102,2,5,18,29,48,84,5,2,13,23,41,88,6,3,20,20,39,114,4,24,27,36,23,37,0,3,6,8,20,119,0,0,0,28,91,107,0,3,12,44,48,26,0,0,4,6,16,276,0,0,85,122,69,1033,6,24,181,376,446,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0
130000.0,49.0,Nirouth,11.52,104.95,2653.061224489796,POINT (104.95 11.52),54706.0,8223.0,886584612dfffff,3,0,0,0,1,0,4,0,0,0,1,0,3,0,0,0,1,0,11,0,0,0,0,0,5,0,0,0,0,1,4,0,0,0,1,0,2,0,0,1,0,0,10,0,0,0,0,0,6,0,0,0,0,1,6,0,0,0,0,1,4,0,0,0,1,0,6,0,0,0,0,1,8,0,0,0,0,1,6,0,0,0,0,1,5,0,0,0,0,1,5,0,0,0,0,1,12,0,0,0,0,0,6,0,0,0,0,1,5,0,0,0,0,1,68,0,2,9,7,50,48,0,0,12,5,31,21,0,1,1,0,19,19,0,0,0,2,17,20,0,0,1,1,18,37,0,2,1,2,32,27,0,0,5,0,22,20,0,0,4,3,13,9,0,0,0,0,9,14,0,1,2,1,10,23,0,0,0,1,22,31,0,0,2,1,28,17,0,5,2,5,5,26,0,0,0,6,20,174,0,0,6,0,168,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
265000.0,100.0,Khmuonh,11.55,104.89,2650.0,POINT (104.89 11.55),53927.0,23197.0,8865846a9dfffff,5,0,0,0,0,1,2,0,0,1,0,0,4,0,0,0,1,0,5,0,0,0,0,1,7,0,0,0,0,1,4,0,0,0,1,0,6,0,0,0,0,1,4,0,0,0,1,0,2,0,0,1,0,0,3,0,0,0,1,0,3,0,0,0,1,0,4,0,0,0,1,0,5,0,0,0,0,1,3,0,0,0,1,0,4,0,0,0,1,0,5,0,0,0,0,1,5,0,0,0,0,1,4,0,0,0,1,0,4,0,0,0,1,0,185,1,3,21,35,125,175,0,12,20,43,100,113,0,0,12,27,74,93,0,0,1,4,88,101,1,3,14,22,61,97,1,2,13,20,61,79,1,3,10,16,49,93,1,9,11,24,48,112,1,5,18,54,34,37,0,1,4,9,23,119,0,0,0,2,117,102,0,3,5,18,76,30,0,3,5,5,17,264,0,0,12,73,179,985,0,12,54,158,761,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0
450000.0,170.0,Tuol Tumpung Ti Muoy,11.54064259,104.9195453,2647.058823529412,POINT (104.9195453 11.54064259),53912.0,18375.0,8865846ac1fffff,2,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,7,0,0,0,0,1,6,0,0,0,0,1,1,0,1,0,0,0,3,0,0,0,1,0,6,0,0,0,0,1,2,0,0,1,0,0,3,0,0,0,1,0,1,0,1,0,0,0,3,0,0,0,1,0,5,0,0,0,0,1,3,0,0,0,1,0,2,0,0,1,0,0,3,0,0,0,1,0,8,0,0,0,0,1,3,0,0,0,1,0,3,0,0,0,1,0,166,2,17,37,31,79,129,3,6,27,25,68,114,0,6,19,46,43,86,1,1,10,21,53,99,2,4,24,25,44,76,4,10,26,13,23,67,1,6,14,23,23,71,0,8,9,18,36,86,1,2,9,13,61,34,2,5,4,5,18,118,4,2,17,15,80,85,2,6,23,19,35,28,0,0,1,5,22,252,12,0,22,110,108,955,6,42,132,293,482,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0
859000.0,325.0,Nirouth,11.52,104.95,2643.076923076923,POINT (104.95 11.52),54706.0,8223.0,886584612dfffff,3,0,0,0,1,0,4,0,0,0,1,0,3,0,0,0,1,0,11,0,0,0,0,0,5,0,0,0,0,1,4,0,0,0,1,0,2,0,0,1,0,0,10,0,0,0,0,0,6,0,0,0,0,1,6,0,0,0,0,1,4,0,0,0,1,0,6,0,0,0,0,1,8,0,0,0,0,1,6,0,0,0,0,1,5,0,0,0,0,1,5,0,0,0,0,1,12,0,0,0,0,0,6,0,0,0,0,1,5,0,0,0,0,1,68,0,2,9,7,50,48,0,0,12,5,31,21,0,1,1,0,19,19,0,0,0,2,17,20,0,0,1,1,18,37,0,2,1,2,32,27,0,0,5,0,22,20,0,0,4,3,13,9,0,0,0,0,9,14,0,1,2,1,10,23,0,0,0,1,22,31,0,0,2,1,28,17,0,5,2,5,5,26,0,0,0,6,20,174,0,0,6,0,168,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
158000.0,60.0,Ruessei Kaev,11.59,104.9,2633.333333333333,POINT (104.9 11.59),54093.0,8037.0,88658468c9fffff,6,0,0,0,0,1,5,0,0,0,0,1,5,0,0,0,0,1,2,0,0,1,0,0,11,0,0,0,0,0,5,0,0,0,0,1,7,0,0,0,0,1,1,0,1,0,0,0,3,0,0,0,1,0,3,0,0,0,1,0,4,0,0,0,1,0,2,0,0,1,0,0,2,0,0,1,0,0,2,0,0,1,0,0,4,0,0,0,1,0,4,0,0,0,1,0,8,0,0,0,0,1,3,0,0,0,1,0,3,0,0,0,1,0,153,3,10,14,45,81,135,4,6,24,35,66,96,0,0,2,24,70,81,0,3,1,10,67,91,2,1,11,13,64,73,1,8,16,11,37,66,2,1,12,13,38,60,0,1,12,12,35,97,3,2,7,47,38,28,0,3,1,7,17,103,0,0,2,5,96,78,1,5,9,11,52,22,0,1,7,5,9,263,0,6,12,22,223,895,12,12,62,119,690,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
395000.0,150.0,Khmuonh,11.55,104.89,2633.333333333333,POINT (104.89 11.55),53927.0,23197.0,8865846a9dfffff,5,0,0,0,0,1,2,0,0,1,0,0,4,0,0,0,1,0,5,0,0,0,0,1,7,0,0,0,0,1,4,0,0,0,1,0,6,0,0,0,0,1,4,0,0,0,1,0,2,0,0,1,0,0,3,0,0,0,1,0,3,0,0,0,1,0,4,0,0,0,1,0,5,0,0,0,0,1,3,0,0,0,1,0,4,0,0,0,1,0,5,0,0,0,0,1,5,0,0,0,0,1,4,0,0,0,1,0,4,0,0,0,1,0,185,1,3,21,35,125,175,0,12,20,43,100,113,0,0,12,27,74,93,0,0,1,4,88,101,1,3,14,22,61,97,1,2,13,20,61,79,1,3,10,16,49,93,1,9,11,24,48,112,1,5,18,54,34,37,0,1,4,9,23,119,0,0,0,2,117,102,0,3,5,18,76,30,0,3,5,5,17,264,0,0,12,73,179,985,0,12,54,158,761,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0
129000.0,49.0,Nirouth,11.52,104.95,2632.6530612244896,POINT (104.95 11.52),54706.0,8223.0,886584612dfffff,3,0,0,0,1,0,4,0,0,0,1,0,3,0,0,0,1,0,11,0,0,0,0,0,5,0,0,0,0,1,4,0,0,0,1,0,2,0,0,1,0,0,10,0,0,0,0,0,6,0,0,0,0,1,6,0,0,0,0,1,4,0,0,0,1,0,6,0,0,0,0,1,8,0,0,0,0,1,6,0,0,0,0,1,5,0,0,0,0,1,5,0,0,0,0,1,12,0,0,0,0,0,6,0,0,0,0,1,5,0,0,0,0,1,68,0,2,9,7,50,48,0,0,12,5,31,21,0,1,1,0,19,19,0,0,0,2,17,20,0,0,1,1,18,37,0,2,1,2,32,27,0,0,5,0,22,20,0,0,4,3,13,9,0,0,0,0,9,14,0,1,2,1,10,23,0,0,0,1,22,31,0,0,2,1,28,17,0,5,2,5,5,26,0,0,0,6,20,174,0,0,6,0,168,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
155000.0,59.0,Veal Sbov,11.52928,104.941454,2627.1186440677966,POINT (104.941454 11.52928),54710.0,11754.0,8865846125fffff,2,0,0,1,0,0,3,0,0,0,1,0,2,0,0,1,0,0,10,0,0,0,0,0,5,0,0,0,0,1,3,0,0,0,1,0,2,0,0,1,0,0,9,0,0,0,0,1,4,0,0,0,1,0,5,0,0,0,0,1,3,0,0,0,1,0,5,0,0,0,0,1,6,0,0,0,0,1,5,0,0,0,0,1,4,0,0,0,1,0,4,0,0,0,1,0,11,0,0,0,0,0,5,0,0,0,0,1,4,0,0,0,1,0,104,2,0,10,36,56,69,5,2,6,14,42,71,0,0,1,9,61,66,0,0,2,9,55,62,1,0,1,7,53,53,1,1,4,18,29,42,0,2,4,9,27,35,1,3,3,5,23,24,0,0,1,5,18,24,0,0,1,11,12,80,0,0,1,12,67,67,0,0,4,10,53,19,0,0,6,4,9,119,0,0,6,13,100,576,0,0,0,96,480,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0
