,address_subdivision,address_locality,address_line_2,h_id,category_name,type,price_per_m2,land_area,price,longitude,latitude,population
181,Phnom Penh,Russey Keo,Tuol Sangkae 1,8865846ae9fffff,Land/Development,residential,1488.1,82,122024.2,104.9293244030412,11.548521767112874,7658.0
182,Phnom Penh,Toul Kork,Phsar Daeum Kor,8865846a85fffff,House,residential,3629.28,94,341152.32,104.91024642087763,11.562872034409605,25191.0
183,Phnom Penh,Toul Kork,Phsar Daeum Kor,8865846a85fffff,House,residential,3629.28,94,341152.32,104.91024642087763,11.562872034409605,25191.0
184,Phnom Penh,Toul Kork,Phsar Daeum Kor,8865846a85fffff,House,residential,3629.28,94,341152.32,104.91024642087763,11.562872034409605,25191.0
185,Phnom Penh,Toul Kork,Phsar Daeum Kor,8865846a85fffff,House,residential,3629.28,94,341152.32,104.91024642087763,11.562872034409605,25191.0
186,Phnom Penh,Toul Kork,Phsar Daeum Kor,8865846a85fffff,House,residential,3629.28,94,341152.32,104.91024642087763,11.562872034409605,25191.0
187,Phnom Penh,Toul Kork,Phsar Daeum Kor,8865846a85fffff,House,residential,3629.28,94,341152.32,104.91024642087763,11.562872034409605,25191.0
188,Phnom Penh,Chbar Ampov,Nirouth,8865846125fffff,Apartment,residential,5537.04,34,188259.36,104.93862075555022,11.528950983423162,11754.0
189,Phnom Penh,Chbar Ampov,Nirouth,8865846125fffff,Apartment,residential,5537.04,34,188259.36,104.93862075555022,11.528950983423162,11754.0
190,Phnom Penh,Chbar Ampov,Nirouth,8865846125fffff,Apartment,residential,5537.04,34,188259.36,104.93862075555022,11.528950983423162,11754.0
191,Phnom Penh,Chbar Ampov,Nirouth,8865846125fffff,Apartment,residential,5537.04,34,188259.36,104.93862075555022,11.528950983423162,11754.0
192,Phnom Penh,Meanchey,Stueng Mean chey,8865846ad1fffff,House,residential,1394.98,74,103228.52,104.89554973146404,11.53041397734617,16637.0
193,Phnom Penh,Meanchey,Stueng Mean chey,8865846ad1fffff,House,residential,1394.98,74,103228.52,104.89554973146404,11.53041397734617,16637.0
194,Phnom Penh,Daun Penh,Chey Chumneah,8865846ae7fffff,House,residential,1666.67,82,136666.94,104.92377053595582,11.572184123583613,28799.0
195,Phnom Penh,Daun Penh,Chey Chumneah,8865846ae7fffff,House,residential,1666.67,82,136666.94,104.92377053595582,11.572184123583613,28799.0
196,Phnom Penh,Daun Penh,Chey Chumneah,8865846ae7fffff,House,residential,1666.67,82,136666.94,104.92377053595582,11.572184123583613,28799.0
197,Phnom Penh,Daun Penh,Chey Chumneah,8865846ae7fffff,House,residential,1666.67,82,136666.94,104.92377053595582,11.572184123583613,28799.0
198,Phnom Penh,Daun Penh,Chey Chumneah,8865846ae7fffff,House,residential,1666.67,82,136666.94,104.92377053595582,11.572184123583613,28799.0
199,Phnom Penh,Daun Penh,Chey Chumneah,8865846ae7fffff,House,residential,1666.67,82,136666.94,104.92377053595582,11.572184123583613,28799.0
200,Phnom Penh,Daun Penh,Chey Chumneah,8865846ae7fffff,House,residential,1666.67,82,136666.94,104.92377053595582,11.572184123583613,28799.0
201,Phnom Penh,Daun Penh,Chey Chumneah,8865846ae7fffff,House,residential,1666.67,82,136666.94,104.92377053595582,11.572184123583613,28799.0
202,Phnom Penh,Daun Penh,Chey Chumneah,8865846ae7fffff,House,residential,1666.67,82,136666.94,104.92377053595582,11.572184123583613,28799.0
203,Phnom Penh,Toul Kork,Boeung Kak 1,8865846ab5fffff,Condo,residential,1315.59,34,44730.06,104.88915996524645,11.575768833045512,13220.0
204,Phnom Penh,Toul Kork,Boeung Kak 1,8865846ab5fffff,Condo,residential,1315.59,34,44730.06,104.88915996524645,11.575768833045512,13220.0
205,Phnom Penh,Russey Keo,Chrang Chamres 2,886584681bfffff,Shophouse,residential,3043.48,110,334782.8,104.91351834270013,11.593886909997988,29575.0
206,Phnom Penh,Russey Keo,Chrang Chamres 2,886584681bfffff,Twin Villa,residential,1666.67,104,173333.68,104.91714241698091,11.592799016135597,29575.0
207,Phnom Penh,Chbar Ampov,Chbar Ampov II,8865846a51fffff,Condo,residential,3019.76,76,229501.76,104.9604021195385,11.526569480409094,3342.0
208,Phnom Penh,Chbar Ampov,Chbar Ampov II,8865846a51fffff,Condo,residential,3019.76,76,229501.76,104.9604021195385,11.526569480409094,3342.0
209,Phnom Penh,Por Sen Chey,Kamboul,8865846e6bfffff,Shophouse,residential,2195.9,56,122970.40000000001,104.82461615924332,11.503406855782215,2493.0
210,Phnom Penh,Por Sen Chey,Kamboul,8865846e6bfffff,Shophouse,residential,2195.9,56,122970.40000000001,104.82461615924332,11.503406855782215,2493.0
211,Phnom Penh,Por Sen Chey,Kamboul,8865846e6bfffff,Shophouse,residential,2195.9,56,122970.40000000001,104.82461615924332,11.503406855782215,2493.0
212,Phnom Penh,Prek Pnov,Kouk Roka,8865846ac1fffff,Land/Development,residential,350.0,86,30100.0,104.91858692476329,11.53922218888599,18375.0
213,Phnom Penh,Prek Pnov,Kouk Roka,8865846ac1fffff,Land/Development,residential,350.0,86,30100.0,104.91858692476329,11.53922218888599,18375.0
214,Phnom Penh,Prek Pnov,Kouk Roka,8865846ac1fffff,Land/Development,residential,350.0,86,30100.0,104.91858692476329,11.53922218888599,18375.0
215,Phnom Penh,Prek Pnov,Kouk Roka,8865846ac1fffff,Land/Development,residential,350.0,86,30100.0,104.91858692476329,11.53922218888599,18375.0
216,Phnom Penh,Daun Penh,Chakto Mukh,8865846ae7fffff,Villa,residential,4734.85,66,312500.10000000003,104.92180412431338,11.566284723844444,28799.0
217,Phnom Penh,Daun Penh,Chakto Mukh,8865846ae7fffff,Villa,residential,4734.85,66,312500.10000000003,104.92180412431338,11.566284723844444,28799.0
218,Phnom Penh,Daun Penh,Chakto Mukh,8865846ae7fffff,Villa,residential,4734.85,66,312500.10000000003,104.92180412431338,11.566284723844444,28799.0
219,Phnom Penh,Daun Penh,Chakto Mukh,8865846ae7fffff,Villa,residential,4734.85,66,312500.10000000003,104.92180412431338,11.566284723844444,28799.0
220,Phnom Penh,Daun Penh,Chakto Mukh,8865846ae7fffff,Villa,residential,4734.85,66,312500.10000000003,104.92180412431338,11.566284723844444,28799.0
221,Phnom Penh,Daun Penh,Chakto Mukh,8865846ae7fffff,Villa,residential,4734.85,66,312500.10000000003,104.92180412431338,11.566284723844444,28799.0
222,Phnom Penh,Daun Penh,Chakto Mukh,8865846ae7fffff,Villa,residential,4734.85,66,312500.10000000003,104.92180412431338,11.566284723844444,28799.0
223,Phnom Penh,Daun Penh,Chakto Mukh,8865846ae7fffff,Villa,residential,4734.85,66,312500.10000000003,104.92180412431338,11.566284723844444,28799.0
224,Phnom Penh,Daun Penh,Chakto Mukh,8865846ae7fffff,Villa,residential,4734.85,66,312500.10000000003,104.92180412431338,11.566284723844444,28799.0
225,Phnom Penh,Chroy Changvar,Preaek Ta Sek,886584698bfffff,Shophouse,residential,1395.47,54,75355.38,104.91226048206747,11.655448636987845,1785.0
226,Phnom Penh,Por Sen Chey,Kakap,8865846f45fffff,Land/Development,commercial,168.0,100,16800.0,104.86062140661139,11.549845136314659,6234.0
227,Phnom Penh,Por Sen Chey,Kakap,8865846f45fffff,Land/Development,commercial,168.0,100,16800.0,104.86062140661139,11.549845136314659,6234.0
228,Phnom Penh,Por Sen Chey,Kakap,8865846f45fffff,Land/Development,commercial,168.0,100,16800.0,104.86062140661139,11.549845136314659,6234.0
229,Phnom Penh,Dangkao,Dangkao,886584611bfffff,Twin Villa,residential,1856.26,48,89100.48,104.90570347918687,11.483990003176126,1551.0
230,Phnom Penh,Toul Kork,Boeung Kak 1,8865846ac7fffff,Penthouse,residential,3800.0,50,190000.0,104.9195394701667,11.544773610459632,23239.0
231,Phnom Penh,Toul Kork,Boeung Kak 1,8865846ac7fffff,Penthouse,residential,3800.0,50,190000.0,104.9195394701667,11.544773610459632,23239.0
232,Phnom Penh,Toul Kork,Boeung Kak 1,8865846ac7fffff,Penthouse,residential,3800.0,50,190000.0,104.9195394701667,11.544773610459632,23239.0
233,Phnom Penh,Toul Kork,Boeung Kak 1,8865846ac7fffff,Penthouse,residential,3800.0,50,190000.0,104.9195394701667,11.544773610459632,23239.0
234,Phnom Penh,Toul Kork,Boeung Kak 1,8865846ac7fffff,Penthouse,residential,3800.0,50,190000.0,104.9195394701667,11.544773610459632,23239.0
235,Phnom Penh,Toul Kork,Boeung Kak 1,8865846ac7fffff,Penthouse,residential,3800.0,50,190000.0,104.9195394701667,11.544773610459632,23239.0
236,Phnom Penh,Meanchey,Stueng Mean chey,8865846ad9fffff,Land/Development,residential,1200.0,62,74400.0,104.9043749162335,11.521846773980656,18627.0
237,Phnom Penh,Meanchey,Stueng Mean chey,8865846ad9fffff,Land/Development,residential,1200.0,62,74400.0,104.9043749162335,11.521846773980656,18627.0
238,Phnom Penh,Meanchey,Stueng Mean chey,8865846ad9fffff,Land/Development,residential,1200.0,62,74400.0,104.9043749162335,11.521846773980656,18627.0
239,Phnom Penh,Chbar Ampov,Nirouth,8865846127fffff,Shophouse,residential,3235.29,72,232940.88,104.93013602801541,11.52707637381937,8114.0
240,Phnom Penh,Chbar Ampov,Nirouth,8865846127fffff,Shophouse,residential,3235.29,72,232940.88,104.93013602801541,11.52707637381937,8114.0
241,Phnom Penh,Chbar Ampov,Nirouth,8865846127fffff,Shophouse,residential,3235.29,72,232940.88,104.93013602801541,11.52707637381937,8114.0
242,Phnom Penh,Chbar Ampov,Nirouth,8865846127fffff,Shophouse,residential,3235.29,72,232940.88,104.93013602801541,11.52707637381937,8114.0
243,Phnom Penh,Chbar Ampov,Nirouth,8865846127fffff,Shophouse,residential,3235.29,72,232940.88,104.93013602801541,11.52707637381937,8114.0
244,Phnom Penh,Sen Sok,Phnom Penh Thmey,8865846aadfffff,Condo,residential,2745.0,108,296460.0,104.92112396773156,11.579158525371133,16252.0
245,Phnom Penh,Sen Sok,Phnom Penh Thmey,8865846aadfffff,Condo,residential,2745.0,108,296460.0,104.92112396773156,11.579158525371133,16252.0
246,Phnom Penh,Sen Sok,Phnom Penh Thmey,8865846aadfffff,Condo,residential,2745.0,108,296460.0,104.92112396773156,11.579158525371133,16252.0
247,Phnom Penh,Sen Sok,Phnom Penh Thmey,8865846aadfffff,Condo,residential,2745.0,108,296460.0,104.92112396773156,11.579158525371133,16252.0
248,Phnom Penh,Sen Sok,Phnom Penh Thmey,8865846aadfffff,Condo,residential,2745.0,108,296460.0,104.92112396773156,11.579158525371133,16252.0
249,Phnom Penh,Sen Sok,Phnom Penh Thmey,8865846aadfffff,Condo,residential,2745.0,108,296460.0,104.92112396773156,11.579158525371133,16252.0
250,Phnom Penh,Chamkarmon,BKK 1,8865846acdfffff,Condo,residential,3384.62,92,311385.04,104.92601787003964,11.540506852922825,5626.0
251,Phnom Penh,Chamkarmon,BKK 1,8865846acdfffff,Condo,residential,3384.62,92,311385.04,104.92601787003964,11.540506852922825,5626.0
252,Phnom Penh,Chamkarmon,BKK 1,8865846acdfffff,Condo,residential,3384.62,92,311385.04,104.92601787003964,11.540506852922825,5626.0
253,Phnom Penh,Chroy Changvar,Koh Dach,8865846857fffff,Land/Development,residential,258.64,88,22760.32,104.93466460546405,11.590324307581682,5029.0
254,Phnom Penh,Toul Kork,Boeung Kak 2,8865846ab5fffff,House,residential,6333.33,92,582666.36,104.89822597113347,11.583850465811327,13220.0
255,Phnom Penh,Toul Kork,Boeung Kak 2,8865846ab5fffff,House,residential,6333.33,92,582666.36,104.89822597113347,11.583850465811327,13220.0
256,Phnom Penh,Meanchey,Stueng Mean chey,8865846ad1fffff,Flat,residential,2704.27,76,205524.52,104.89409982957444,11.532700895144863,16637.0
257,Phnom Penh,Meanchey,Stueng Mean chey,8865846ad1fffff,Flat,residential,2704.27,76,205524.52,104.89409982957444,11.532700895144863,16637.0
258,Phnom Penh,Chbar Ampov,Preaek Aeng,8865846125fffff,Land,commercial,416.67,114,47500.380000000005,104.93929715528704,11.529582023006032,11754.0
259,Phnom Penh,Chbar Ampov,Preaek Aeng,8865846125fffff,Land,commercial,416.67,114,47500.380000000005,104.93929715528704,11.529582023006032,11754.0
260,Phnom Penh,Chbar Ampov,Preaek Aeng,8865846125fffff,Land,commercial,416.67,114,47500.380000000005,104.93929715528704,11.529582023006032,11754.0
261,Phnom Penh,Chbar Ampov,Preaek Aeng,8865846125fffff,Land,commercial,416.67,114,47500.380000000005,104.93929715528704,11.529582023006032,11754.0
262,Phnom Penh,Por Sen Chey,Chaom Chau,88658461b1fffff,House,residential,901.44,64,57692.16,104.85581829681809,11.521599149313362,5671.0
263,Phnom Penh,7 Makara,Veal Vong,8865846ae3fffff,Condo,residential,2358.62,68,160386.16,104.91846670916988,11.558218475867227,39519.0
264,Phnom Penh,7 Makara,Veal Vong,8865846ae3fffff,Condo,residential,2358.62,68,160386.16,104.91846670916988,11.558218475867227,39519.0
265,Phnom Penh,7 Makara,Veal Vong,8865846ae3fffff,Condo,residential,2358.62,68,160386.16,104.91846670916988,11.558218475867227,39519.0
266,Phnom Penh,7 Makara,Veal Vong,8865846ae3fffff,Condo,residential,2358.62,68,160386.16,104.91846670916988,11.558218475867227,39519.0
267,Phnom Penh,7 Makara,Veal Vong,8865846ae3fffff,Condo,residential,2358.62,68,160386.16,104.91846670916988,11.558218475867227,39519.0
268,Phnom Penh,7 Makara,Veal Vong,8865846ae3fffff,Condo,residential,2358.62,68,160386.16,104.91846670916988,11.558218475867227,39519.0
269,Phnom Penh,7 Makara,Veal Vong,8865846ae3fffff,Condo,residential,2358.62,68,160386.16,104.91846670916988,11.558218475867227,39519.0
270,Phnom Penh,7 Makara,Veal Vong,8865846ae3fffff,Condo,residential,2358.62,68,160386.16,104.91846670916988,11.558218475867227,39519.0
271,Phnom Penh,7 Makara,Veal Vong,8865846ae3fffff,Condo,residential,2358.62,68,160386.16,104.91846670916988,11.558218475867227,39519.0
272,Phnom Penh,Dangkao,Prey Sa,886584611bfffff,Villa,residential,1467.2,88,129113.6,104.90379834522848,11.483199864744584,1551.0
273,Phnom Penh,Sen Sok,Krang Thnong,8865846f65fffff,Retreat,residential,1009.55,98,98935.9,104.86573766766625,11.571191326732576,3626.0
274,Phnom Penh,Chroy Changvar,Bak Kaeng,8865846819fffff,Land/Development,residential,200.0,60,12000.0,104.92130738055708,11.591662099550843,11327.0
275,Phnom Penh,Chroy Changvar,Bak Kaeng,8865846819fffff,Land/Development,residential,200.0,60,12000.0,104.92130738055708,11.591662099550843,11327.0
276,Phnom Penh,Chroy Changvar,Bak Kaeng,8865846819fffff,Land/Development,residential,200.0,60,12000.0,104.92130738055708,11.591662099550843,11327.0
277,Phnom Penh,Chbar Ampov,Preaek Pra,8865846125fffff,Villa,residential,950.39,116,110245.24,104.94693984573045,11.522442662613175,11754.0
278,Phnom Penh,Chbar Ampov,Preaek Pra,8865846125fffff,Villa,residential,950.39,116,110245.24,104.94693984573045,11.522442662613175,11754.0
279,Phnom Penh,Chbar Ampov,Preaek Pra,8865846125fffff,Villa,residential,950.39,116,110245.24,104.94693984573045,11.522442662613175,11754.0
280,Phnom Penh,Chbar Ampov,Preaek Pra,8865846125fffff,Villa,residential,950.39,116,110245.24,104.94693984573045,11.522442662613175,11754.0
281,Phnom Penh,Dangkao,Dangkao,88658461c5fffff,Villa,residential,417.25,116,48401.0,104.89384448450926,11.49461828486061,1386.0
282,Phnom Penh,Dangkao,Dangkao,88658461c5fffff,Villa,residential,417.25,116,48401.0,104.89384448450926,11.49461828486061,1386.0
283,Phnom Penh,Dangkao,Sak Sampov,8865846183fffff,Villa,residential,731.11,74,54102.14,104.85810167891887,11.499936636443563,2310.0
284,Phnom Penh,Dangkao,Sak Sampov,8865846183fffff,Villa,residential,731.11,74,54102.14,104.85810167891887,11.499936636443563,2310.0
285,Phnom Penh,Chbar Ampov,Chbar Ampov I,8865846107fffff,Villa,residential,1864.8,108,201398.4,104.92993419520894,11.501941932342552,2745.0
286,Phnom Penh,Toul Kork,Boeung Kak 1,8865846ac7fffff,Land/Development,residential,2045.98,98,200506.04,104.9182065389767,11.548879064112263,23239.0
287,Phnom Penh,Toul Kork,Boeung Kak 1,8865846ac7fffff,Land/Development,residential,2045.98,98,200506.04,104.9182065389767,11.548879064112263,23239.0
288,Phnom Penh,Toul Kork,Boeung Kak 1,8865846ac7fffff,Land/Development,residential,2045.98,98,200506.04,104.9182065389767,11.548879064112263,23239.0
289,Phnom Penh,Toul Kork,Boeung Kak 1,8865846ac7fffff,Land/Development,residential,2045.98,98,200506.04,104.9182065389767,11.548879064112263,23239.0
290,Phnom Penh,Toul Kork,Boeung Kak 1,8865846ac7fffff,Land/Development,residential,2045.98,98,200506.04,104.9182065389767,11.548879064112263,23239.0
291,Phnom Penh,Toul Kork,Boeung Kak 1,8865846ac7fffff,Land/Development,residential,2045.98,98,200506.04,104.9182065389767,11.548879064112263,23239.0
292,Phnom Penh,Russey Keo,Russey Keo,88658469dbfffff,Shophouse,residential,1741.24,88,153229.12,104.90114856299016,11.62821389548345,2574.0
293,Phnom Penh,Russey Keo,Russey Keo,88658469dbfffff,Shophouse,residential,1741.24,88,153229.12,104.90114856299016,11.62821389548345,2574.0
294,Phnom Penh,Russey Keo,Russey Keo,88658469dbfffff,Shophouse,residential,1741.24,88,153229.12,104.90114856299016,11.62821389548345,2574.0
295,Phnom Penh,Chroy Changvar,Preaek Lieb,8865846837fffff,Shophouse,residential,1958.59,98,191941.81999999998,104.91897249423297,11.63328336975847,2575.0
296,Phnom Penh,7 Makara,Boeung Prolit,8865846ac7fffff,Retreat,residential,987.65,102,100740.3,104.92175290423532,11.548506314066119,23239.0
297,Phnom Penh,7 Makara,Boeung Prolit,8865846ac7fffff,Retreat,residential,987.65,102,100740.3,104.92175290423532,11.548506314066119,23239.0
298,Phnom Penh,7 Makara,Boeung Prolit,8865846ac7fffff,Retreat,residential,987.65,102,100740.3,104.92175290423532,11.548506314066119,23239.0
299,Phnom Penh,7 Makara,Boeung Prolit,8865846ac7fffff,Retreat,residential,987.65,102,100740.3,104.92175290423532,11.548506314066119,23239.0
300,Phnom Penh,7 Makara,Boeung Prolit,8865846ac7fffff,Retreat,residential,987.65,102,100740.3,104.92175290423532,11.548506314066119,23239.0
301,Phnom Penh,7 Makara,Boeung Prolit,8865846ac7fffff,Retreat,residential,987.65,102,100740.3,104.92175290423532,11.548506314066119,23239.0
302,Phnom Penh,Chamkarmon,Toul Svay Prey 1,8865846ac7fffff,Shophouse,residential,4196.7,88,369309.6,104.91837081725133,11.545993990561364,23239.0
303,Phnom Penh,Chamkarmon,Toul Svay Prey 1,8865846ac7fffff,Shophouse,residential,4196.7,88,369309.6,104.91837081725133,11.545993990561364,23239.0
304,Phnom Penh,Chamkarmon,Toul Svay Prey 1,8865846ac7fffff,Shophouse,residential,4196.7,88,369309.6,104.91837081725133,11.545993990561364,23239.0
305,Phnom Penh,Chamkarmon,Toul Svay Prey 1,8865846ac7fffff,Shophouse,residential,4196.7,88,369309.6,104.91837081725133,11.545993990561364,23239.0
306,Phnom Penh,Chamkarmon,Toul Svay Prey 1,8865846ac7fffff,Shophouse,residential,4196.7,88,369309.6,104.91837081725133,11.545993990561364,23239.0
307,Phnom Penh,Chamkarmon,Toul Svay Prey 1,8865846ac7fffff,Shophouse,residential,4196.7,88,369309.6,104.91837081725133,11.545993990561364,23239.0
308,Phnom Penh,Chamkarmon,Toul Svay Prey 1,8865846ae9fffff,Shophouse,residential,5972.22,80,477777.60000000003,104.93397336649036,11.546197215273155,7658.0
309,Phnom Penh,Chamkarmon,Toul Svay Prey 1,8865846ae9fffff,Shophouse,residential,5972.22,80,477777.60000000003,104.93397336649036,11.546197215273155,7658.0
310,Phnom Penh,Dangkao,Krang Pongro,886584611bfffff,House,residential,1329.79,104,138298.16,104.9055438553881,11.483021701933321,1551.0
311,Phnom Penh,Sen Sok,Phnom Penh Thmey,8865846aadfffff,House,residential,3923.4,106,415880.4,104.920510375456,11.575689387792108,16252.0
312,Phnom Penh,Sen Sok,Phnom Penh Thmey,8865846aadfffff,House,residential,3923.4,106,415880.4,104.920510375456,11.575689387792108,16252.0
313,Phnom Penh,Sen Sok,Phnom Penh Thmey,8865846aadfffff,House,residential,3923.4,106,415880.4,104.920510375456,11.575689387792108,16252.0
314,Phnom Penh,Sen Sok,Phnom Penh Thmey,8865846aadfffff,House,residential,3923.4,106,415880.4,104.920510375456,11.575689387792108,16252.0
315,Phnom Penh,Sen Sok,Phnom Penh Thmey,8865846aadfffff,House,residential,3923.4,106,415880.4,104.920510375456,11.575689387792108,16252.0
316,Phnom Penh,Sen Sok,Phnom Penh Thmey,8865846aadfffff,House,residential,3923.4,106,415880.4,104.920510375456,11.575689387792108,16252.0
317,Phnom Penh,Prek Pnov,Kouk Roka,8865846ac7fffff,Retreat,residential,1020.41,50,51020.5,104.91918658254457,11.548780599573199,23239.0
