latitude,longitude,population,n_cafe_in_1km_to_2km,n_cafe_in_2km_to_3km,n_cafe_in_3km_to_5km,n_gas_station_in_1km_to_2km,n_gas_station_in_2km_to_3km,n_gas_station_in_3km_to_5km,n_hospital_in_2km_to_3km,n_hospital_in_3km_to_5km,n_hotel_in_3km_to_5km,n_mart_in_2km_to_3km,n_mart_in_3km_to_5km,n_pre_school_in_3km_to_5km,n_secondary_school_in_1km_to_2km,n_secondary_school_in_3km_to_5km,n_primary_school_in_2km_to_3km,n_primary_school_in_3km_to_5km,n_university_in_3km_to_5km,n_resturant_in_3km_to_5km,n_super_market_in_2km_to_3km,n_super_market_in_3km_to_5km,n_atm_in_2km_to_3km,n_atm_in_3km_to_5km,mean,median,max,min,category_name_Business,category_name_CommercialShophouse,category_name_Condo,category_name_Factory,category_name_Flat,category_name_Food/Hospitality,category_name_Hotel,category_name_House,category_name_Land,category_name_Land/Development,category_name_Offices,category_name_Penthouse,category_name_Retail,category_name_Retreat,category_name_ServicedApartment,category_name_Shophouse,category_name_Studio,category_name_Terrace,category_name_Twin Villa,category_name_Unit,category_name_Villa,category_name_Warehouse,category_name_condo,category_name_other,category_name_project,category_name_residential,price_per_m2
11,104,5351,27,37,87,17,26,63,54,30,15,17,53,60,14,32,10,33,64,16,26,34,47,36,2047,1754,6461,170,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5444.444444444444
11,104,5039,16,44,106,24,57,86,29,69,81,15,67,56,8,48,21,41,32,114,18,70,29,138,2807,2500,6333,700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5442.1768707483
11,104,7658,32,49,62,9,53,57,44,22,12,29,32,27,16,34,15,31,54,4,30,20,89,33,1590,1319,5468,168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5434.782608695652
11,104,2884,14,11,56,22,21,73,0,12,10,1,22,34,5,21,12,32,54,1,7,19,3,16,2066,1888,6222,195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5416.666666666667
11,104,23239,35,38,84,20,35,76,50,22,49,27,41,32,14,22,20,36,68,71,30,34,59,84,2945,2878,6465,254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5387.205387205388
11,104,18375,31,33,82,24,26,70,45,53,65,23,48,19,11,28,18,28,59,83,21,38,39,109,2730,2129,8500,370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5380.434782608696
11,104,28799,35,40,71,14,40,82,21,10,8,34,27,49,16,31,23,30,51,9,18,27,26,26,2066,1888,6222,195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5370.37037037037
11,104,2125,30,48,85,14,20,85,44,27,10,23,46,59,17,39,7,40,61,8,27,34,44,34,2047,1754,6461,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5357.142857142857
11,104,7658,32,49,62,9,53,57,44,22,12,29,32,27,16,34,15,31,54,4,30,20,89,33,2945,2878,6465,254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5357.142857142857
11,104,18375,31,33,82,24,26,70,45,53,65,23,48,19,11,28,18,28,59,83,21,38,39,109,2730,2129,8500,370,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5355.000630278583
11,104,8037,14,45,81,24,35,66,24,70,67,13,64,37,12,38,12,35,38,96,11,52,29,120,1909,1661,5347,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5347.222222222223
11,104,16252,31,45,77,21,26,82,23,21,9,39,27,44,22,30,20,28,46,8,26,30,27,31,2883,1306,6250,572,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5339.805825242718
11,104,16637,13,32,86,30,26,64,6,87,37,20,47,44,9,37,19,38,68,34,9,53,6,81,2269,1833,6400,622,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5319.148936170213
11,104,23250,46,58,56,36,34,71,19,8,8,31,21,34,26,26,19,39,46,3,24,23,64,20,3529,3418,6388,147,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5312.5
11,104,23250,46,58,56,36,34,71,19,8,8,31,21,34,26,26,19,39,46,3,24,23,64,20,3529,3418,6388,147,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5312.5
11,104,23239,35,38,84,20,35,76,50,22,49,27,41,32,14,22,20,36,68,71,30,34,59,84,2945,2878,6465,254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5300.0
11,104,7658,32,49,62,9,53,57,44,22,12,29,32,27,16,34,15,31,54,4,30,20,89,33,3614,3925,6250,212,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5283.018867924528
11,104,7658,32,49,62,9,53,57,44,22,12,29,32,27,16,34,15,31,54,4,30,20,89,33,3614,3925,6250,212,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5283.018867924528
11,104,5351,27,37,87,17,26,63,54,30,15,17,53,60,14,32,10,33,64,16,26,34,47,36,2047,1754,6461,170,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5277.777777777777
11,104,23239,36,37,85,20,35,76,49,22,47,30,38,33,14,22,21,35,62,68,29,35,59,83,3614,3925,6250,212,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5266.666666666667
11,104,20882,25,66,85,39,47,74,50,25,72,31,47,48,13,41,20,39,23,91,44,48,71,86,2807,2500,6333,700,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5266.666666666667
11,104,7658,32,49,62,9,53,57,44,22,12,29,32,27,16,34,15,31,54,4,30,20,89,33,2867,2500,6000,546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5263.1578947368425
11,104,4071,31,33,86,29,39,88,10,79,63,13,65,33,6,45,15,43,30,81,14,53,13,133,2066,1888,6222,195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5263.1578947368425
11,104,2956,1,1,10,1,2,17,0,0,0,0,0,5,0,6,1,1,2,0,0,0,0,1,1858,1709,5252,278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5252.525252525253
11,104,24762,17,33,87,16,34,61,13,88,56,22,54,35,10,41,20,38,60,66,14,54,17,105,2269,1833,6400,622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5247.311827956989
11,104,11754,10,36,56,6,14,42,9,61,55,7,53,29,4,27,5,23,18,67,10,53,16,91,2454,2600,5238,550,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5238.095238095239
11,104,23239,36,37,85,20,35,76,49,22,47,30,38,33,14,22,21,35,62,68,29,35,59,83,2730,2129,8500,370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5234.375
11,104,23197,21,35,125,20,43,100,27,74,88,22,61,61,10,49,24,48,34,117,18,76,20,148,2471,2289,5212,233,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5212.765957446809
11,104,23239,36,37,85,20,35,76,49,22,47,30,38,33,14,22,21,35,62,68,29,35,59,83,2867,2500,6000,546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5200.0
11,104,18149,49,38,73,15,39,75,34,18,13,28,27,34,23,33,16,36,57,6,26,23,83,29,3009,2815,6428,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5200.0
11,104,23197,21,35,125,20,43,100,27,74,88,22,61,61,10,49,24,48,34,117,18,76,20,148,2471,2289,5212,233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5194.805194805195
11,104,7658,37,42,68,8,51,64,43,21,12,27,32,29,17,33,16,35,55,5,28,22,87,32,3009,2815,6428,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5185.185185185185
11,104,7658,32,49,62,9,53,57,44,22,12,29,32,27,16,34,15,31,54,4,30,20,89,33,3426,3486,5777,1230,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5185.185185185185
11,104,5039,16,44,106,24,57,86,29,69,81,15,67,56,8,48,21,41,32,114,18,70,29,138,2807,2500,6333,700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5185.185185185185
11,104,24762,17,33,87,16,34,61,13,88,56,22,54,35,10,41,20,38,60,66,14,54,17,105,2269,1833,6400,622,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5183.025591188856
11,104,23239,36,37,85,20,35,76,49,22,47,30,38,33,14,22,21,35,62,68,29,35,59,83,2730,2129,8500,370,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5158.730158730159
11,104,18375,33,31,83,23,28,68,44,51,62,22,46,21,13,23,17,32,61,82,20,36,42,105,2867,2500,6000,546,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5151.515151515152
11,104,29575,25,50,67,26,29,68,34,61,43,27,58,46,12,35,18,29,51,57,27,43,73,75,2139,1834,5138,783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5138.888888888889
11,104,23239,36,37,85,20,35,76,49,22,47,30,38,33,14,22,21,35,62,68,29,35,59,83,3009,2815,6428,100,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5133.47022587269
11,104,18375,31,33,82,24,26,70,45,53,65,23,48,19,11,28,18,28,59,83,21,38,39,109,2202,1844,5673,796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5131.964809384164
11,104,18375,31,33,82,24,26,70,45,53,65,23,48,19,11,28,18,28,59,83,21,38,39,109,3949,3775,6388,1318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5128.205128205128
11,104,23239,36,37,85,20,35,76,49,22,47,30,38,33,14,22,21,35,62,68,29,35,59,83,2226,1856,5625,905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5128.205128205128
11,104,5626,35,34,64,21,23,61,33,56,46,29,46,20,14,27,13,28,41,65,20,33,38,102,2945,2878,6465,254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5102.040816326531
11,104,7658,32,49,62,9,53,57,44,22,12,29,32,27,16,34,15,31,54,4,30,20,89,33,3592,3703,5092,1309,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5092.592592592592
11,104,11342,3,6,15,5,7,36,0,1,5,0,0,4,2,5,7,17,6,0,0,4,0,1,1527,824,5078,390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5078.125
11,104,23239,36,37,85,20,35,76,49,22,47,30,38,33,14,22,21,35,62,68,29,35,59,83,3614,3925,6250,212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5043.859649122807
11,104,23239,36,37,85,20,35,76,49,22,47,30,38,33,14,22,21,35,62,68,29,35,59,83,3614,3925,6250,212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5040.543502081963
11,104,18149,49,35,72,18,38,81,30,12,7,25,27,41,25,33,17,35,58,5,19,24,60,29,3009,2815,6428,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5027.027027027027
11,104,20882,25,66,85,39,47,74,50,25,72,31,47,48,13,41,20,39,23,91,44,48,71,86,3570,3666,6370,476,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5009.074410163339
11,104,23239,36,37,85,20,35,76,49,22,47,30,38,33,14,22,21,35,62,68,29,35,59,83,2945,2878,6465,254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5000.0
11,104,18748,13,14,89,23,24,96,9,54,15,8,42,48,7,36,14,53,64,12,5,39,6,46,2860,2692,5000,1158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5000.0
11,104,16252,31,45,77,21,26,82,23,21,9,39,27,44,22,30,20,28,46,8,26,30,27,31,2763,2589,5000,750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5000.0
11,104,16252,33,44,76,20,26,82,22,21,9,38,27,46,22,32,20,28,46,8,25,29,27,31,3908,3829,8870,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5000.0
11,104,3446,39,35,65,23,23,60,38,50,42,30,41,18,15,26,14,26,45,61,22,31,47,95,2945,2878,6465,254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5000.0
11,104,7658,32,49,62,9,53,57,44,22,12,29,32,27,16,34,15,31,54,4,30,20,89,33,1974,1688,5921,380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5000.0
11,104,18375,31,33,82,24,26,70,45,53,65,23,48,19,11,28,18,28,59,83,21,38,39,109,2022,1458,6321,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5000.0
11,104,26319,7,25,101,9,37,95,8,77,26,11,50,55,6,38,15,50,76,34,10,57,7,81,2860,2692,5000,1158,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5000.0
11,104,7658,33,49,67,10,45,71,35,16,7,26,32,33,16,36,12,39,55,5,18,24,66,31,2945,2878,6465,254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5000.0
11,104,5039,16,44,106,24,57,86,29,69,81,15,67,56,8,48,21,41,32,114,18,70,29,138,2935,2727,5000,1259,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5000.0
11,104,28799,35,40,71,14,40,82,21,10,8,34,27,49,16,31,23,30,51,9,18,27,26,26,2817,2113,6222,555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5000.0
11,104,7658,32,49,62,9,53,57,44,22,12,29,32,27,16,34,15,31,54,4,30,20,89,33,3949,3775,6388,1318,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5000.0
11,104,7658,32,49,62,9,53,57,44,22,12,29,32,27,16,34,15,31,54,4,30,20,89,33,2376,2000,6000,108,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5000.0
11,104,3342,8,4,36,4,10,20,0,6,10,1,5,13,1,8,3,7,6,9,0,9,0,11,2377,2103,6435,457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5000.0
11,104,39519,53,53,56,25,36,83,15,4,7,26,15,32,18,27,18,36,37,3,17,24,28,17,2523,1444,5000,1125,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5000.0
11,104,23239,32,34,80,18,26,71,48,43,60,23,45,26,8,26,19,37,61,83,20,36,42,102,2999,3159,4999,287,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4999.984375
11,104,23239,46,40,74,32,32,74,40,20,29,33,33,32,22,24,24,34,63,40,29,27,67,57,2730,2129,8500,370,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4977.272727272727
11,104,9274,47,42,85,41,28,76,39,32,22,49,33,53,23,32,15,33,35,24,31,41,77,40,2763,2589,5000,750,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4950.0
11,104,29575,25,50,67,26,29,68,34,61,43,27,58,46,12,35,18,29,51,57,27,43,73,75,2139,1834,5138,783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4930.555555555556
11,104,18375,31,33,82,24,26,70,45,53,65,23,48,19,11,28,18,28,59,83,21,38,39,109,2730,2129,8500,370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4930.555555555556
11,104,20882,25,66,85,39,47,74,50,25,72,31,47,48,13,41,20,39,23,91,44,48,71,86,3291,3134,4929,1414,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4929.971988795518
11,104,16037,36,58,61,28,33,78,24,6,8,37,15,31,21,25,24,30,33,7,27,24,30,23,3426,3486,5777,1230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4927.536231884058
11,104,18375,31,33,82,24,26,70,45,53,65,23,48,19,11,28,18,28,59,83,21,38,39,109,3009,2815,6428,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4924.242424242424
11,104,11754,10,36,56,6,14,42,9,61,55,7,53,29,4,27,5,23,18,67,10,53,16,91,2377,2103,6435,457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4920.6349206349205
11,104,16252,31,45,77,21,26,82,23,21,9,39,27,44,22,30,20,28,46,8,26,30,27,31,3908,3829,8870,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4917.22668415014
11,104,28799,35,40,71,14,40,82,21,10,8,34,27,49,16,31,23,30,51,9,18,27,26,26,2714,2571,4910,861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4910.714285714285
11,104,29575,25,50,67,26,29,68,34,61,43,27,58,46,12,35,18,29,51,57,27,43,73,75,2139,1834,5138,783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4907.407407407408
11,104,7618,30,40,102,30,39,75,55,35,63,31,50,60,15,41,23,38,34,84,27,53,74,81,2376,2000,6000,108,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4900.0
11,104,18375,31,33,82,24,26,70,45,53,65,23,48,19,11,28,18,28,59,83,21,38,39,109,3529,3418,6388,147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4900.0
11,104,11327,19,29,86,10,26,71,24,67,22,22,58,60,9,35,6,37,70,29,27,47,70,60,1858,1709,5252,278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4888.888888888889
11,104,11754,10,36,56,6,14,42,9,61,55,7,53,29,4,27,5,23,18,67,10,53,16,91,2377,2103,6435,457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4861.111111111111
11,104,5351,27,37,87,17,26,63,54,30,15,17,53,60,14,32,10,33,64,16,26,34,47,36,1858,1709,5252,278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4861.111111111111
11,104,28799,35,40,71,14,40,82,21,10,8,34,27,49,16,31,23,30,51,9,18,27,26,26,2066,1888,6222,195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4861.111111111111
11,104,18375,31,33,82,24,26,70,45,53,65,23,48,19,11,28,18,28,59,83,21,38,39,109,3614,3925,6250,212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4861.111111111111
11,104,5039,16,44,106,24,57,86,29,69,81,15,67,56,8,48,21,41,32,114,18,70,29,138,3592,3409,6427,850,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4861.111111111111
11,104,5234,8,12,43,19,14,50,1,8,7,0,10,24,1,10,5,27,45,2,4,15,2,9,1974,1688,5921,380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4861.111111111111
11,104,7658,32,49,62,9,53,57,44,22,12,29,32,27,16,34,15,31,54,4,30,20,89,33,3009,2815,6428,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4838.709677419355
11,104,16252,31,45,77,21,26,82,23,21,9,39,27,44,22,30,20,28,46,8,26,30,27,31,2066,1888,6222,195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4833.333333333333
11,104,3829,8,4,44,7,8,26,0,14,14,0,13,26,3,14,3,7,8,16,0,19,1,19,2377,2103,6435,457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4824.561403508772
11,104,4083,4,5,54,6,6,27,1,26,20,1,20,33,1,21,3,14,9,28,1,29,0,29,2377,2103,6435,457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4824.561403508772
11,104,23239,36,37,85,20,35,76,49,22,47,30,38,33,14,22,21,35,62,68,29,35,59,83,2999,3159,4999,287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4824.561403508772
11,104,7658,32,49,62,9,53,57,44,22,12,29,32,27,16,34,15,31,54,4,30,20,89,33,2022,1458,6321,600,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4812.5
11,104,18375,31,33,82,24,26,70,45,53,65,23,48,19,11,28,18,28,59,83,21,38,39,109,3614,3925,6250,212,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4807.692307692308
11,104,8223,9,7,50,12,5,31,0,19,17,1,18,32,5,22,3,13,9,22,1,28,0,28,2377,2103,6435,457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4800.0
11,104,18375,31,33,82,24,26,70,45,53,65,23,48,19,11,28,18,28,59,83,21,38,39,109,3529,3418,6388,147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4800.0
11,104,16252,33,44,76,20,26,82,22,21,9,38,27,46,22,32,20,28,46,8,25,29,27,31,2738,1556,6416,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4795.918367346939
11,104,22796,18,29,74,17,20,60,15,78,53,17,52,29,5,35,12,36,28,62,13,54,13,99,2867,2500,6000,546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4767.441860465116
11,104,11754,10,36,56,6,14,42,9,61,55,7,53,29,4,27,5,23,18,67,10,53,16,91,2377,2103,6435,457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4761.9047619047615
11,104,16252,31,45,77,21,26,82,23,21,9,39,27,44,22,30,20,28,46,8,26,30,27,31,2714,2571,4910,861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4759.615384615385
11,104,5039,21,40,108,22,51,81,31,67,79,19,66,58,10,46,21,43,32,111,16,68,44,127,2807,2500,6333,700,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4750.0
11,104,5039,21,40,108,22,51,81,31,67,79,19,66,58,10,46,21,43,32,111,16,68,44,127,2807,2500,6333,700,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4750.0
11,104,7658,32,49,62,9,53,57,44,22,12,29,32,27,16,34,15,31,54,4,30,20,89,33,3614,3925,6250,212,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4750.0
11,104,16252,33,44,76,20,26,82,22,21,9,38,27,46,22,32,20,28,46,8,25,29,27,31,2335,2066,4739,470,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4739.583333333333
11,104,7658,32,49,62,9,53,57,44,22,12,29,32,27,16,34,15,31,54,4,30,20,89,33,2376,2000,6000,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4736.8421052631575
11,104,28799,39,42,72,18,34,85,18,9,7,30,26,46,17,33,21,35,49,8,15,27,22,23,3908,3829,8870,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4734.848484848485
11,104,16252,33,44,76,20,26,82,22,21,9,38,27,46,22,32,20,28,46,8,25,29,27,31,2714,2571,4910,861,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4731.379731379731
11,104,7658,42,40,68,7,50,67,38,20,12,27,30,31,18,34,15,37,55,4,28,22,81,30,3009,2815,6428,100,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4727.662380481372
11,104,15107,30,43,104,38,40,76,54,31,63,43,42,60,15,39,24,38,28,83,29,53,76,81,2794,2816,4716,1300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4716.981132075472
11,104,23197,21,35,125,20,43,100,27,74,88,22,61,61,10,49,24,48,34,117,18,76,20,148,2421,2050,6363,398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4714.285714285715
11,104,16252,33,44,76,20,26,82,22,21,9,38,27,46,22,32,20,28,46,8,25,29,27,31,2066,1888,6222,195,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4687.5
11,104,27697,20,38,87,15,25,69,32,65,72,25,53,24,10,31,17,33,64,91,21,51,23,127,3614,3925,6250,212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4687.5
