Koh_Norea_5_10km,Phsar_Chas_nearest,Phsar_kandal_nearest,address_line_2,address_locality,h_id_price_min,n_atm_in_1km_to_2km,n_atm_in_3km_to_5km,n_university_in_1km_to_2km,n_university_in_2km_to_3km,price_per_m2
1.0,0.0,0.0,8.0,11.0,1636.88,50.0,584.0,38.0,37.0,3473.79
1.0,0.0,0.0,78.0,5.0,1549.48,20.0,297.0,17.0,37.0,3363.82
1.0,0.0,0.0,84.0,11.0,2783.48,115.0,417.0,22.0,29.0,3957.06
1.0,0.0,0.0,2.0,11.0,2816.67,40.0,549.0,41.0,22.0,3728.94
1.0,0.0,0.0,84.0,11.0,2783.48,105.0,418.0,23.0,24.0,3677.77
1.0,0.0,0.0,2.0,11.0,2816.67,47.0,464.0,26.0,22.0,3885.72
1.0,0.0,0.0,78.0,5.0,1549.48,35.0,569.0,12.0,23.0,3470.28
1.0,0.0,0.0,8.0,11.0,1636.88,136.0,376.0,23.0,45.0,3946.06
1.0,0.0,0.0,77.0,4.0,2857.88,230.0,210.0,15.0,43.0,4272.83
1.0,0.0,0.0,36.0,7.0,2463.7,364.0,105.0,33.0,36.0,2463.7
1.0,0.0,0.0,86.0,10.0,925.25,113.0,409.0,32.0,31.0,3338.28
1.0,0.0,0.0,2.0,11.0,2816.67,55.0,588.0,44.0,20.0,3876.09
1.0,0.0,0.0,2.0,11.0,2816.67,60.0,598.0,43.0,21.0,3839.88
1.0,0.0,0.0,77.0,4.0,2857.88,316.0,205.0,6.0,33.0,4155.71
1.0,0.0,0.0,2.0,11.0,2816.67,55.0,598.0,45.0,21.0,3891.79
1.0,0.0,0.0,77.0,4.0,2857.88,332.0,130.0,43.0,28.0,4077.98
1.0,0.0,0.0,85.0,11.0,2031.02,120.0,401.0,35.0,33.0,3434.16
1.0,0.0,0.0,83.0,11.0,2275.51,40.0,527.0,13.0,37.0,3676.65
1.0,0.0,0.0,45.0,10.0,1492.51,20.0,530.0,12.0,46.0,3440.39
0.0,0.0,0.0,48.0,0.0,2054.11,25.0,462.0,3.0,9.0,3702.56
1.0,0.0,0.0,86.0,10.0,925.25,82.0,450.0,26.0,25.0,3403.87
1.0,0.0,0.0,45.0,10.0,1492.51,25.0,383.0,16.0,42.0,3257.12
1.0,0.0,0.0,45.0,10.0,1492.51,15.0,375.0,30.0,30.0,3115.95
1.0,0.0,0.0,2.0,11.0,2816.67,50.0,590.0,39.0,22.0,3801.01
1.0,0.0,0.0,86.0,10.0,925.25,35.0,543.0,29.0,20.0,3293.22
1.0,0.0,0.0,83.0,11.0,2275.51,50.0,500.0,45.0,33.0,3692.08
1.0,0.0,0.0,8.0,11.0,1636.88,142.0,338.0,27.0,35.0,3980.91
1.0,0.0,0.0,86.0,10.0,925.25,50.0,591.0,34.0,43.0,3326.19
1.0,0.0,0.0,45.0,10.0,1492.51,50.0,593.0,47.0,16.0,3329.31
1.0,0.0,0.0,83.0,11.0,2275.51,138.0,396.0,50.0,31.0,3936.85
1.0,0.0,0.0,8.0,11.0,1636.88,223.0,214.0,33.0,35.0,4393.68
1.0,0.0,0.0,50.0,11.0,2401.48,122.0,380.0,20.0,31.0,3449.14
0.0,0.0,0.0,81.0,0.0,2390.44,25.0,405.0,2.0,7.0,4554.03
1.0,0.0,0.0,94.0,7.0,2664.9,172.0,328.0,26.0,42.0,4331.67
1.0,0.0,0.0,78.0,5.0,1549.48,25.0,436.0,8.0,32.0,3203.85
1.0,0.0,0.0,45.0,10.0,1492.51,55.0,587.0,42.0,21.0,3266.77
1.0,0.0,0.0,83.0,11.0,2275.51,40.0,582.0,42.0,21.0,3587.9
0.0,0.0,0.0,13.0,5.0,1899.58,110.0,448.0,7.0,11.0,3206.8
1.0,0.0,0.0,2.0,11.0,2816.67,45.0,527.0,41.0,23.0,3760.25
0.0,0.0,0.0,91.0,0.0,3017.34,30.0,506.0,4.0,10.0,4758.22
1.0,0.0,0.0,2.0,11.0,2816.67,45.0,527.0,41.0,23.0,3786.07
0.0,0.0,0.0,92.0,0.0,2909.01,70.0,435.0,8.0,18.0,4813.16
1.0,0.0,0.0,86.0,10.0,925.25,30.0,595.0,49.0,24.0,3316.3
1.0,0.0,0.0,45.0,10.0,1492.51,65.0,589.0,42.0,20.0,3334.39
1.0,0.0,0.0,78.0,5.0,1549.48,40.0,580.0,21.0,51.0,3397.53
0.0,0.0,0.0,48.0,0.0,2054.11,30.0,410.0,2.0,9.0,3530.02
1.0,0.0,0.0,85.0,11.0,2031.02,159.0,304.0,26.0,35.0,3666.75
1.0,0.0,0.0,78.0,5.0,1549.48,30.0,516.0,6.0,18.0,3403.78
0.0,0.0,0.0,48.0,0.0,2054.11,65.0,510.0,2.0,12.0,3991.35
0.0,0.0,0.0,11.0,5.0,1321.63,115.0,387.0,8.0,28.0,3444.92
1.0,0.0,0.0,2.0,11.0,2816.67,30.0,553.0,11.0,47.0,3981.0
1.0,0.0,0.0,2.0,11.0,2816.67,45.0,527.0,41.0,23.0,3834.28
1.0,0.0,0.0,45.0,10.0,1492.51,55.0,582.0,39.0,20.0,3305.62
0.0,0.0,0.0,10.0,0.0,2070.16,120.0,326.0,8.0,12.0,4012.35
1.0,0.0,0.0,83.0,11.0,2275.51,35.0,589.0,53.0,30.0,3580.69
1.0,0.0,0.0,2.0,11.0,2816.67,30.0,507.0,15.0,44.0,3949.17
1.0,0.0,0.0,78.0,5.0,1549.48,30.0,538.0,11.0,17.0,3490.52
1.0,0.0,0.0,2.0,11.0,2816.67,55.0,598.0,45.0,21.0,3912.17
1.0,0.0,0.0,78.0,5.0,1549.48,45.0,451.0,8.0,15.0,3581.95
1.0,0.0,0.0,77.0,4.0,2857.88,314.0,210.0,7.0,13.0,4239.31
1.0,0.0,0.0,78.0,5.0,1549.48,10.0,387.0,4.0,13.0,3384.45
1.0,0.0,0.0,8.0,11.0,1636.88,75.0,430.0,14.0,47.0,3772.33
1.0,0.0,0.0,94.0,7.0,2664.9,126.0,371.0,20.0,46.0,4278.71
1.0,0.0,0.0,78.0,5.0,1549.48,45.0,592.0,19.0,54.0,3522.22
1.0,0.0,0.0,8.0,11.0,1636.88,110.0,423.0,33.0,43.0,3802.12
0.0,0.0,0.0,10.0,0.0,2070.16,138.0,277.0,12.0,13.0,3994.22
1.0,0.0,0.0,84.0,11.0,2783.48,40.0,476.0,27.0,23.0,3452.4
1.0,0.0,0.0,2.0,11.0,2816.67,60.0,542.0,45.0,18.0,3942.07
1.0,0.0,0.0,2.0,11.0,2816.67,55.0,587.0,49.0,16.0,3902.26
1.0,0.0,0.0,2.0,11.0,2816.67,50.0,574.0,21.0,18.0,3751.43
1.0,0.0,0.0,8.0,11.0,1636.88,145.0,374.0,50.0,30.0,3772.14
1.0,0.0,0.0,47.0,11.0,3295.08,276.0,100.0,39.0,35.0,4096.5
1.0,0.0,0.0,78.0,5.0,1549.48,55.0,526.0,10.0,12.0,3650.3
0.0,0.0,0.0,48.0,0.0,2054.11,30.0,404.0,2.0,7.0,3363.1
1.0,0.0,0.0,49.0,11.0,3135.69,167.0,292.0,48.0,31.0,3906.81
1.0,0.0,0.0,84.0,11.0,2783.48,86.0,463.0,25.0,28.0,3968.79
1.0,0.0,0.0,8.0,11.0,1636.88,40.0,600.0,19.0,56.0,3593.72
1.0,0.0,0.0,49.0,11.0,3135.69,324.0,120.0,45.0,30.0,4756.92
1.0,0.0,0.0,8.0,11.0,1636.88,130.0,396.0,39.0,34.0,3788.13
1.0,0.0,0.0,78.0,5.0,1549.48,65.0,449.0,14.0,45.0,3572.26
0.0,0.0,0.0,81.0,0.0,2390.44,5.0,593.0,0.0,4.0,4619.75
1.0,0.0,0.0,45.0,10.0,1492.51,45.0,569.0,40.0,17.0,3166.43
1.0,0.0,0.0,50.0,11.0,2401.48,166.0,279.0,41.0,22.0,3653.95
0.0,0.0,0.0,11.0,5.0,1321.63,179.0,294.0,8.0,43.0,3726.85
1.0,0.0,0.0,45.0,10.0,1492.51,25.0,427.0,17.0,44.0,3173.05
1.0,0.0,0.0,2.0,11.0,2816.67,67.0,502.0,36.0,25.0,4176.86
1.0,0.0,0.0,77.0,4.0,2857.88,293.0,210.0,7.0,33.0,4227.89
1.0,0.0,0.0,2.0,11.0,2816.67,15.0,496.0,7.0,46.0,3948.62
1.0,0.0,0.0,50.0,11.0,2401.48,159.0,222.0,48.0,18.0,3907.91
1.0,0.0,0.0,8.0,11.0,1636.88,55.0,522.0,45.0,33.0,3544.02
1.0,0.0,0.0,77.0,4.0,2857.88,102.0,244.0,10.0,49.0,3899.54
1.0,0.0,0.0,1.0,11.0,2380.29,70.0,559.0,45.0,15.0,4099.35
1.0,0.0,0.0,1.0,11.0,2380.29,35.0,502.0,29.0,33.0,4009.66
0.0,0.0,0.0,38.0,0.0,2561.4,259.0,164.0,14.0,46.0,2561.4
1.0,0.0,0.0,78.0,5.0,1549.48,30.0,579.0,13.0,22.0,3573.83
1.0,0.0,0.0,51.0,11.0,2148.47,215.0,182.0,29.0,39.0,3910.89
1.0,0.0,0.0,50.0,11.0,2401.48,153.0,309.0,34.0,25.0,3732.88
1.0,0.0,0.0,77.0,4.0,2857.88,161.0,211.0,11.0,43.0,3982.96
1.0,0.0,0.0,78.0,5.0,1549.48,45.0,579.0,9.0,14.0,3531.53
1.0,0.0,0.0,8.0,11.0,1636.88,45.0,546.0,18.0,52.0,3574.48
1.0,0.0,0.0,8.0,11.0,1636.88,136.0,371.0,48.0,30.0,3791.17
1.0,0.0,0.0,50.0,11.0,2401.48,99.0,363.0,38.0,27.0,3671.72
1.0,0.0,0.0,2.0,11.0,2816.67,50.0,588.0,47.0,16.0,3878.57
1.0,0.0,0.0,49.0,11.0,3135.69,323.0,95.0,44.0,34.0,4789.72
1.0,0.0,0.0,84.0,11.0,2783.48,55.0,584.0,40.0,19.0,3521.09
1.0,0.0,0.0,86.0,10.0,925.25,30.0,566.0,37.0,40.0,3161.54
0.0,0.0,0.0,11.0,5.0,1321.63,110.0,378.0,8.0,30.0,3390.79
1.0,0.0,0.0,83.0,11.0,2275.51,83.0,456.0,47.0,29.0,3963.39
1.0,0.0,0.0,78.0,5.0,1549.48,25.0,567.0,10.0,23.0,3532.32
1.0,0.0,0.0,51.0,11.0,2148.47,173.0,276.0,40.0,39.0,3786.51
1.0,0.0,0.0,2.0,11.0,2816.67,50.0,595.0,38.0,17.0,4094.62
1.0,0.0,0.0,77.0,4.0,2857.88,196.0,283.0,6.0,8.0,3747.42
1.0,0.0,0.0,2.0,11.0,2816.67,45.0,593.0,42.0,25.0,3902.7
1.0,0.0,0.0,83.0,11.0,2275.51,121.0,406.0,43.0,34.0,3933.27
1.0,0.0,0.0,8.0,11.0,1636.88,40.0,592.0,18.0,56.0,3593.79
1.0,0.0,0.0,78.0,5.0,1549.48,30.0,572.0,10.0,16.0,3554.8
1.0,0.0,0.0,86.0,10.0,925.25,45.0,532.0,12.0,50.0,3269.55
1.0,0.0,0.0,78.0,5.0,1549.48,55.0,453.0,9.0,27.0,3946.7
1.0,0.0,0.0,2.0,11.0,2816.67,55.0,574.0,44.0,21.0,3875.59
1.0,0.0,0.0,51.0,11.0,2148.47,213.0,212.0,29.0,36.0,4342.14
1.0,0.0,0.0,2.0,11.0,2816.67,50.0,568.0,36.0,15.0,4003.25
1.0,0.0,0.0,86.0,10.0,925.25,35.0,496.0,43.0,20.0,3249.1
1.0,0.0,0.0,77.0,4.0,2857.88,97.0,242.0,14.0,45.0,3685.46
1.0,0.0,0.0,8.0,11.0,1636.88,35.0,604.0,15.0,54.0,3642.62
1.0,0.0,0.0,78.0,5.0,1549.48,40.0,594.0,12.0,50.0,3539.7
0.0,0.0,0.0,11.0,5.0,1321.63,65.0,475.0,10.0,17.0,3296.16
0.0,0.0,0.0,48.0,0.0,2054.11,55.0,516.0,8.0,14.0,4105.64
1.0,0.0,0.0,45.0,10.0,1492.51,50.0,568.0,35.0,15.0,3316.87
1.0,0.0,0.0,8.0,11.0,1636.88,65.0,460.0,14.0,42.0,3673.57
0.0,0.0,1.0,53.0,4.0,5717.96,284.0,115.0,15.0,24.0,5717.96
1.0,0.0,0.0,50.0,11.0,2401.48,240.0,190.0,37.0,29.0,3988.75
1.0,0.0,0.0,45.0,10.0,1492.51,55.0,589.0,50.0,14.0,3243.38
1.0,0.0,0.0,83.0,11.0,2275.51,45.0,570.0,30.0,18.0,3592.45
1.0,0.0,0.0,83.0,11.0,2275.51,45.0,607.0,22.0,51.0,3372.4
1.0,0.0,0.0,94.0,7.0,2664.9,136.0,348.0,22.0,44.0,2664.9
0.0,0.0,0.0,91.0,0.0,3017.34,25.0,425.0,4.0,10.0,4549.08
1.0,0.0,0.0,8.0,11.0,1636.88,177.0,304.0,22.0,46.0,4077.08
0.0,0.0,0.0,48.0,0.0,2054.11,30.0,519.0,5.0,11.0,3785.86
1.0,0.0,0.0,84.0,11.0,2783.48,40.0,520.0,29.0,23.0,3869.7
1.0,0.0,0.0,78.0,5.0,1549.48,35.0,402.0,9.0,10.0,3340.35
1.0,0.0,0.0,45.0,10.0,1492.51,65.0,589.0,47.0,17.0,3379.11
1.0,0.0,0.0,84.0,11.0,2783.48,55.0,576.0,25.0,16.0,3588.45
1.0,0.0,0.0,2.0,11.0,2816.67,30.0,570.0,19.0,37.0,4118.31
1.0,0.0,0.0,77.0,4.0,2857.88,176.0,273.0,36.0,23.0,3690.33
0.0,0.0,0.0,92.0,0.0,2909.01,60.0,536.0,9.0,13.0,4530.02
1.0,0.0,0.0,50.0,11.0,2401.48,113.0,410.0,27.0,25.0,3415.57
1.0,0.0,0.0,84.0,11.0,2783.48,50.0,575.0,24.0,18.0,4032.99
1.0,0.0,0.0,2.0,11.0,2816.67,25.0,548.0,11.0,47.0,4001.82
1.0,0.0,0.0,8.0,11.0,1636.88,177.0,309.0,26.0,45.0,4049.26
1.0,0.0,0.0,2.0,11.0,2816.67,55.0,598.0,45.0,21.0,3848.93
1.0,0.0,0.0,78.0,5.0,1549.48,55.0,518.0,12.0,18.0,3565.0
1.0,0.0,0.0,83.0,11.0,2275.51,108.0,453.0,27.0,29.0,3949.07
1.0,0.0,0.0,8.0,11.0,1636.88,132.0,392.0,45.0,32.0,3838.75
1.0,0.0,0.0,78.0,5.0,1549.48,25.0,404.0,8.0,14.0,3358.5
1.0,0.0,0.0,47.0,11.0,3295.08,244.0,204.0,45.0,31.0,3954.83
1.0,0.0,0.0,78.0,5.0,1549.48,45.0,451.0,8.0,15.0,3582.55
1.0,0.0,0.0,85.0,11.0,2031.02,79.0,465.0,27.0,25.0,3537.85
1.0,0.0,0.0,8.0,11.0,1636.88,124.0,400.0,47.0,31.0,3843.37
1.0,0.0,0.0,8.0,11.0,1636.88,124.0,394.0,42.0,32.0,3864.45
1.0,0.0,0.0,86.0,10.0,925.25,77.0,498.0,41.0,25.0,3380.3
1.0,0.0,0.0,78.0,5.0,1549.48,20.0,465.0,25.0,48.0,3292.47
1.0,0.0,0.0,77.0,4.0,2857.88,289.0,135.0,43.0,23.0,3886.2
1.0,0.0,0.0,78.0,5.0,1549.48,25.0,553.0,12.0,30.0,3444.01
1.0,0.0,0.0,2.0,11.0,2816.67,20.0,547.0,14.0,44.0,4063.64
1.0,0.0,0.0,94.0,7.0,2664.9,184.0,270.0,54.0,31.0,4467.66
1.0,0.0,0.0,78.0,5.0,1549.48,70.0,431.0,14.0,48.0,3666.43
1.0,0.0,0.0,8.0,11.0,1636.88,65.0,505.0,47.0,28.0,3740.35
1.0,0.0,0.0,2.0,11.0,2816.67,87.0,450.0,27.0,25.0,4139.81
1.0,0.0,0.0,2.0,11.0,2816.67,65.0,582.0,30.0,18.0,3900.27
1.0,0.0,0.0,84.0,11.0,2783.48,45.0,487.0,22.0,19.0,3594.55
1.0,0.0,0.0,83.0,11.0,2275.51,137.0,415.0,48.0,31.0,3967.87
1.0,0.0,0.0,78.0,5.0,1549.48,25.0,508.0,25.0,48.0,3331.82
1.0,0.0,0.0,84.0,11.0,2783.48,120.0,407.0,30.0,34.0,3870.53
1.0,0.0,0.0,77.0,4.0,2857.88,215.0,205.0,7.0,22.0,3618.05
0.0,0.0,0.0,91.0,0.0,3017.34,30.0,446.0,2.0,11.0,4650.68
1.0,0.0,0.0,78.0,5.0,1549.48,50.0,475.0,13.0,24.0,3743.98
1.0,0.0,0.0,85.0,11.0,2031.02,81.0,450.0,26.0,25.0,3528.29
1.0,0.0,0.0,84.0,11.0,2783.48,50.0,571.0,51.0,22.0,4079.89
0.0,1.0,1.0,95.0,4.0,3026.69,235.0,120.0,11.0,32.0,4851.34
0.0,0.0,0.0,81.0,0.0,2390.44,70.0,497.0,6.0,7.0,5078.13
0.0,0.0,0.0,91.0,0.0,3017.34,60.0,482.0,11.0,13.0,5130.27
1.0,0.0,0.0,2.0,11.0,2816.67,136.0,246.0,50.0,18.0,4565.42
1.0,0.0,0.0,2.0,11.0,2816.67,126.0,388.0,18.0,33.0,4106.33
1.0,0.0,0.0,2.0,11.0,2816.67,30.0,573.0,35.0,23.0,4382.35
1.0,0.0,0.0,2.0,11.0,2816.67,91.0,437.0,33.0,22.0,4251.49
0.0,0.0,0.0,42.0,7.0,4282.87,312.0,75.0,44.0,32.0,5352.09
1.0,0.0,0.0,1.0,11.0,2380.29,52.0,524.0,38.0,25.0,4196.56
1.0,0.0,0.0,39.0,7.0,5030.77,392.0,135.0,30.0,42.0,5030.77
1.0,0.0,0.0,2.0,11.0,2816.67,60.0,574.0,46.0,18.0,4105.95
1.0,0.0,0.0,1.0,11.0,2380.29,55.0,553.0,33.0,18.0,4256.07
1.0,0.0,0.0,77.0,4.0,2857.88,354.0,190.0,9.0,43.0,4221.96
1.0,0.0,0.0,1.0,11.0,2380.29,68.0,327.0,9.0,47.0,4597.24
0.0,0.0,0.0,4.0,0.0,5672.4,115.0,340.0,9.0,11.0,5672.4
1.0,0.0,0.0,1.0,11.0,2380.29,101.0,236.0,30.0,36.0,4708.54
1.0,0.0,0.0,1.0,11.0,2380.29,223.0,190.0,38.0,27.0,4995.45
1.0,0.0,0.0,55.0,4.0,6390.75,380.0,120.0,29.0,41.0,6390.75
1.0,0.0,0.0,95.0,4.0,3026.69,321.0,170.0,7.0,33.0,4159.56
1.0,0.0,0.0,1.0,11.0,2380.29,66.0,529.0,45.0,22.0,4409.05
1.0,0.0,0.0,1.0,11.0,2380.29,30.0,548.0,4.0,26.0,4213.3
0.0,0.0,0.0,92.0,0.0,2909.01,245.0,237.0,13.0,43.0,5488.14
1.0,0.0,0.0,1.0,11.0,2380.29,55.0,558.0,29.0,20.0,4240.11
0.0,0.0,0.0,91.0,0.0,3017.34,45.0,504.0,5.0,10.0,5085.35
1.0,0.0,0.0,89.0,0.0,3193.53,60.0,457.0,9.0,29.0,4877.61
1.0,0.0,0.0,1.0,11.0,2380.29,30.0,543.0,4.0,41.0,4257.3
1.0,0.0,0.0,1.0,11.0,2380.29,67.0,471.0,23.0,34.0,4239.78
1.0,0.0,0.0,2.0,11.0,2816.67,214.0,215.0,38.0,25.0,4519.94
1.0,0.0,0.0,6.0,7.0,2692.57,303.0,100.0,48.0,29.0,2692.57
1.0,0.0,0.0,1.0,11.0,2380.29,42.0,526.0,37.0,25.0,4356.35
1.0,0.0,0.0,77.0,4.0,2857.88,356.0,185.0,23.0,42.0,4282.38
1.0,0.0,0.0,1.0,11.0,2380.29,45.0,543.0,5.0,45.0,4375.26
1.0,0.0,0.0,77.0,4.0,2857.88,397.0,135.0,38.0,33.0,4318.36
0.0,0.0,0.0,3.0,0.0,2803.44,252.0,182.0,13.0,51.0,5046.15
1.0,0.0,0.0,1.0,11.0,2380.29,40.0,561.0,28.0,30.0,4452.3
0.0,0.0,0.0,91.0,0.0,3017.34,45.0,543.0,8.0,13.0,5186.57
1.0,0.0,0.0,35.0,7.0,2707.91,321.0,100.0,45.0,32.0,4160.86
1.0,0.0,0.0,87.0,0.0,2747.5,55.0,431.0,14.0,45.0,5101.88
1.0,0.0,0.0,1.0,11.0,2380.29,62.0,495.0,37.0,24.0,4430.18
0.0,0.0,0.0,91.0,0.0,3017.34,30.0,499.0,3.0,11.0,5057.79
0.0,0.0,0.0,81.0,0.0,2390.44,70.0,488.0,5.0,8.0,5233.56
1.0,0.0,0.0,87.0,0.0,2747.5,55.0,431.0,14.0,43.0,4943.32
1.0,0.0,0.0,85.0,11.0,2031.02,244.0,110.0,44.0,31.0,4887.67
1.0,0.0,0.0,1.0,11.0,2380.29,246.0,190.0,46.0,19.0,4842.69
1.0,0.0,0.0,94.0,7.0,2664.9,283.0,95.0,39.0,35.0,4945.29
1.0,0.0,0.0,2.0,11.0,2816.67,236.0,180.0,42.0,20.0,4452.69
1.0,0.0,0.0,92.0,0.0,2909.01,159.0,331.0,12.0,49.0,4898.24
0.0,0.0,0.0,81.0,0.0,2390.44,10.0,440.0,1.0,6.0,4863.41
1.0,0.0,0.0,87.0,0.0,2747.5,60.0,466.0,15.0,48.0,5047.08
1.0,0.0,0.0,1.0,11.0,2380.29,30.0,553.0,8.0,44.0,4332.16
0.0,1.0,1.0,95.0,4.0,3026.69,257.0,130.0,13.0,37.0,4783.76
1.0,0.0,0.0,42.0,7.0,4282.87,275.0,110.0,34.0,37.0,5291.6
0.0,1.0,1.0,95.0,4.0,3026.69,263.0,145.0,11.0,14.0,4695.87
0.0,0.0,0.0,10.0,0.0,2070.16,152.0,175.0,12.0,10.0,4597.88
1.0,0.0,0.0,1.0,11.0,2380.29,30.0,566.0,35.0,25.0,4515.43
0.0,0.0,0.0,91.0,0.0,3017.34,60.0,480.0,10.0,18.0,5127.33
1.0,0.0,0.0,77.0,4.0,2857.88,293.0,210.0,7.0,30.0,4198.57
1.0,0.0,0.0,2.0,11.0,2816.67,114.0,269.0,49.0,19.0,4443.28
0.0,0.0,0.0,81.0,0.0,2390.44,25.0,503.0,1.0,13.0,4976.32
0.0,1.0,1.0,77.0,4.0,2857.88,255.0,185.0,10.0,11.0,4571.34
1.0,0.0,0.0,92.0,0.0,2909.01,130.0,349.0,10.0,47.0,4864.89
1.0,0.0,0.0,1.0,11.0,2380.29,82.0,463.0,46.0,22.0,4415.19
0.0,0.0,0.0,3.0,0.0,2803.44,95.0,411.0,10.0,14.0,4956.22
1.0,0.0,0.0,39.0,7.0,5030.77,389.0,110.0,34.0,35.0,5395.71
1.0,0.0,0.0,8.0,11.0,1636.88,179.0,290.0,42.0,33.0,4306.99
0.0,0.0,0.0,81.0,0.0,2390.44,30.0,480.0,1.0,12.0,4855.44
0.0,0.0,0.0,7.0,4.0,3830.82,345.0,90.0,16.0,36.0,5176.23
1.0,0.0,0.0,77.0,4.0,2857.88,387.0,175.0,13.0,42.0,4503.55
0.0,0.0,0.0,49.0,11.0,3135.69,285.0,85.0,31.0,39.0,5032.37
1.0,0.0,0.0,77.0,4.0,2857.88,398.0,135.0,28.0,42.0,4480.39
1.0,0.0,0.0,77.0,4.0,2857.88,290.0,195.0,21.0,38.0,4186.0
1.0,0.0,0.0,2.0,11.0,2816.67,60.0,554.0,46.0,18.0,4263.35
1.0,0.0,0.0,94.0,7.0,2664.9,321.0,85.0,44.0,31.0,5002.84
1.0,0.0,0.0,85.0,11.0,2031.02,196.0,256.0,30.0,35.0,4389.68
1.0,0.0,0.0,2.0,11.0,2816.67,102.0,421.0,27.0,27.0,4113.38
1.0,0.0,0.0,77.0,4.0,2857.88,359.0,185.0,7.0,41.0,4281.37
1.0,0.0,0.0,1.0,11.0,2380.29,98.0,262.0,45.0,21.0,4969.25
0.0,0.0,0.0,81.0,0.0,2390.44,15.0,557.0,2.0,5.0,5030.2
0.0,0.0,0.0,7.0,4.0,3830.82,381.0,147.0,6.0,13.0,5041.32
0.0,0.0,0.0,89.0,0.0,3193.53,110.0,402.0,7.0,24.0,5078.48
0.0,1.0,1.0,77.0,4.0,2857.88,244.0,170.0,11.0,10.0,4454.76
0.0,0.0,0.0,91.0,0.0,3017.34,45.0,534.0,8.0,13.0,5119.57
1.0,0.0,0.0,7.0,4.0,3830.82,366.0,130.0,16.0,49.0,5023.72
1.0,0.0,0.0,2.0,11.0,2816.67,244.0,170.0,37.0,28.0,4499.58
1.0,0.0,0.0,77.0,4.0,2857.88,376.0,160.0,39.0,31.0,4355.32
0.0,0.0,0.0,48.0,0.0,2054.11,95.0,401.0,9.0,12.0,4641.54
0.0,1.0,1.0,95.0,4.0,3026.69,222.0,150.0,11.0,13.0,4724.83
0.0,0.0,0.0,87.0,0.0,2747.5,65.0,469.0,10.0,16.0,5229.6
1.0,0.0,0.0,1.0,11.0,2380.29,102.0,365.0,40.0,24.0,4695.29
0.0,0.0,0.0,91.0,0.0,3017.34,60.0,515.0,2.0,11.0,4852.51
1.0,0.0,0.0,1.0,11.0,2380.29,95.0,404.0,49.0,25.0,4572.56
1.0,0.0,0.0,1.0,11.0,2380.29,65.0,380.0,8.0,50.0,4944.23
1.0,0.0,0.0,8.0,11.0,1636.88,235.0,151.0,42.0,33.0,4699.27
0.0,0.0,0.0,48.0,0.0,2054.11,75.0,458.0,10.0,9.0,4392.79
1.0,0.0,0.0,2.0,11.0,2816.67,222.0,200.0,45.0,23.0,4459.48
1.0,0.0,0.0,1.0,11.0,2380.29,139.0,215.0,31.0,36.0,4652.18
1.0,0.0,0.0,94.0,7.0,2664.9,368.0,135.0,41.0,31.0,5079.29
0.0,0.0,0.0,81.0,0.0,2390.44,25.0,475.0,1.0,8.0,4768.94
0.0,0.0,0.0,81.0,0.0,2390.44,80.0,482.0,4.0,8.0,5340.63
1.0,0.0,0.0,7.0,4.0,3830.82,386.0,130.0,27.0,43.0,4891.23
1.0,0.0,0.0,35.0,7.0,2707.91,329.0,90.0,45.0,32.0,4196.73
1.0,0.0,0.0,2.0,11.0,2816.67,243.0,170.0,40.0,21.0,4392.46
0.0,0.0,0.0,77.0,4.0,2857.88,289.0,105.0,11.0,46.0,4783.56
0.0,0.0,0.0,35.0,7.0,2707.91,312.0,75.0,44.0,32.0,4060.4
1.0,0.0,0.0,94.0,7.0,2664.9,220.0,240.0,18.0,50.0,4565.94
0.0,0.0,0.0,3.0,0.0,2803.44,115.0,402.0,9.0,11.0,4619.19
1.0,0.0,0.0,83.0,11.0,2275.51,189.0,265.0,46.0,33.0,4301.75
0.0,1.0,1.0,53.0,4.0,5717.96,262.0,130.0,10.0,16.0,6830.28
1.0,0.0,0.0,89.0,0.0,3193.53,163.0,338.0,10.0,48.0,4859.1
0.0,0.0,0.0,81.0,0.0,2390.44,81.0,270.0,5.0,8.0,5318.17
1.0,0.0,0.0,77.0,4.0,2857.88,322.0,200.0,6.0,30.0,4303.73
1.0,0.0,0.0,1.0,11.0,2380.29,47.0,466.0,29.0,29.0,4219.74
1.0,0.0,0.0,84.0,11.0,2783.48,126.0,335.0,28.0,29.0,4274.38
1.0,0.0,0.0,94.0,7.0,2664.9,254.0,213.0,25.0,46.0,5062.13
1.0,0.0,0.0,1.0,11.0,2380.29,68.0,399.0,35.0,27.0,4370.52
1.0,0.0,0.0,1.0,11.0,2380.29,30.0,573.0,22.0,33.0,4383.9
1.0,0.0,0.0,77.0,4.0,2857.88,424.0,170.0,24.0,41.0,4618.19
0.0,0.0,0.0,91.0,0.0,3017.34,45.0,537.0,9.0,11.0,5064.55
0.0,0.0,0.0,92.0,0.0,2909.01,115.0,416.0,11.0,13.0,5257.29
0.0,0.0,0.0,81.0,0.0,2390.44,45.0,537.0,3.0,7.0,4842.46
1.0,0.0,0.0,84.0,11.0,2783.48,247.0,209.0,42.0,31.0,4723.21
0.0,0.0,0.0,94.0,7.0,2664.9,252.0,184.0,14.0,50.0,4847.54
1.0,0.0,0.0,2.0,11.0,2816.67,81.0,427.0,44.0,23.0,4240.09
