address_line_2,address_locality,h_id,n_atm_in_1km,n_atm_in_1km_to_2km,n_atm_in_2km_to_3km,n_atm_in_3km_to_5km,n_university_in_2km_to_3km,near_AEON_Mall_3_in_km,near_Phnom_Penh_Airport_in_km,price_per_m2
83.0,11.0,452.0,10.0,45.0,151.0,584.0,29.0,7.913812090979018,4.955284327146623,2978.135491865989
45.0,10.0,464.0,10.0,50.0,68.0,597.0,17.0,10.024213896845772,5.098970447099287,2389.814205966509
83.0,11.0,444.0,15.0,94.0,254.0,437.0,50.0,7.117580718857818,5.9297063077294645,2949.9429088891043
11.0,5.0,448.0,15.0,71.0,283.0,416.0,48.0,7.179024052886122,6.143223399544297,1884.6425114230333
48.0,0.0,471.0,5.0,70.0,132.0,493.0,11.0,5.112674931239543,8.845901560581085,4000.6824732395376
2.0,11.0,351.0,5.0,45.0,91.0,579.0,27.0,11.049952749260155,6.129257610021063,4181.673779950609
8.0,11.0,448.0,15.0,65.0,198.0,487.0,41.0,6.013651647847271,5.838868381219582,2374.590885419444
45.0,10.0,464.0,20.0,50.0,171.0,564.0,17.0,8.852717327524642,6.042296714645383,2715.3041106333867
77.0,4.0,457.0,11.0,282.0,325.0,190.0,27.0,9.994069678611456,7.961545883185294,2865.056592906833
8.0,11.0,456.0,15.0,35.0,138.0,592.0,54.0,6.914088643463689,6.065863663878159,3177.617119731732
45.0,10.0,465.0,5.0,50.0,40.0,571.0,17.0,10.061707046132588,5.0725574106528,4147.9725323599305
77.0,4.0,457.0,40.0,348.0,245.0,180.0,37.0,10.094393600645043,8.122460635576228,3281.011404224487
1.0,11.0,346.0,0.0,30.0,72.0,548.0,47.0,11.965341773435082,6.989276644131117,4130.233298085571
78.0,5.0,478.0,0.0,25.0,45.0,391.0,12.0,4.878376644165378,6.062436249843909,3267.840758918365
11.0,5.0,447.0,35.0,143.0,258.0,339.0,28.0,5.910218217083211,8.072313698995274,2159.282988405046
84.0,11.0,470.0,15.0,138.0,304.0,363.0,34.0,9.186051554171312,5.882648178446029,5322.165952486765
78.0,5.0,480.0,10.0,50.0,179.0,516.0,18.0,5.818803654917734,6.133123725344866,2605.4336687462182
8.0,11.0,444.0,10.0,132.0,279.0,389.0,32.0,6.887299906638946,5.969253581068222,3320.9972231557217
86.0,10.0,456.0,5.0,35.0,55.0,489.0,33.0,6.9327271441002125,5.0987125991472215,2044.0821034262835
8.0,11.0,446.0,20.0,151.0,365.0,284.0,35.0,8.943046445339363,6.904594535894841,3868.510679533875
50.0,11.0,446.0,15.0,137.0,325.0,338.0,36.0,7.902480805699157,6.094294525296648,3214.1016405520954
45.0,10.0,349.0,0.0,15.0,30.0,339.0,8.0,12.846529350037848,7.913858840290321,3309.255742418736
1.0,11.0,351.0,15.0,20.0,67.0,503.0,45.0,12.007935057364422,6.996726017074527,3789.973981119528
48.0,0.0,476.0,15.0,50.0,125.0,520.0,11.0,5.12621255522669,8.99148644863403,2827.233517600808
45.0,10.0,744.0,0.0,35.0,45.0,417.0,32.0,8.942374951259872,4.043051825556444,2864.685759001108
77.0,4.0,458.0,37.0,192.0,376.0,205.0,27.0,10.020205774868735,8.0955060036243,3031.9881425017106
83.0,11.0,468.0,15.0,108.0,253.0,434.0,29.0,7.912785848627595,5.895204022144099,3494.614667594529
50.0,11.0,470.0,20.0,145.0,366.0,289.0,35.0,9.003067487416722,7.052102124455998,3998.4725675121344
83.0,11.0,468.0,10.0,55.0,138.0,582.0,24.0,8.793191461934981,5.125303571116199,2558.7376874994084
1.0,11.0,350.0,25.0,52.0,140.0,528.0,25.0,11.101278796516835,7.0118000342684255,3209.0337437152552
50.0,11.0,458.0,10.0,92.0,277.0,411.0,25.0,9.98592268437748,6.9270244488602986,3005.3975873211284
11.0,5.0,448.0,15.0,126.0,257.0,397.0,42.0,6.573479974287571,6.003575770081148,3502.5796911354805
50.0,11.0,458.0,30.0,94.0,363.0,318.0,25.0,9.76629018691292,7.094231027094836,3584.4463256044087
78.0,5.0,450.0,10.0,15.0,45.0,397.0,43.0,8.077355679559254,3.956640321144919,3289.669962250362
48.0,0.0,187.0,0.0,15.0,35.0,298.0,5.0,4.108333474550669,8.994548253844982,1799.1124886905336
8.0,11.0,446.0,15.0,111.0,311.0,378.0,34.0,9.06023127948966,5.804492207129692,3852.325478605077
78.0,5.0,456.0,15.0,40.0,145.0,585.0,54.0,7.026074970036951,5.847710637761202,2735.725618499885
7.0,4.0,461.0,147.0,372.0,177.0,115.0,29.0,8.999166113956269,8.014204058167383,3618.876660674763
11.0,5.0,447.0,30.0,90.0,243.0,417.0,26.0,6.008780010472592,7.025401905057231,2526.833031360321
45.0,10.0,351.0,25.0,35.0,104.0,566.0,24.0,11.164330843124258,7.068776093577441,2967.690392076414
10.0,0.0,471.0,30.0,65.0,181.0,459.0,11.0,5.069577204077542,9.001664483845728,3460.422872957143
1.0,11.0,351.0,5.0,40.0,72.0,573.0,27.0,10.985510030644244,6.100613056971512,3099.624153630287
83.0,11.0,444.0,10.0,166.0,304.0,340.0,31.0,7.833234093518345,5.930152653311559,3856.641093330851
77.0,4.0,458.0,21.0,201.0,366.0,227.0,28.0,9.971575409376925,7.105861614127982,4133.07846883414
45.0,10.0,346.0,0.0,35.0,73.0,532.0,41.0,11.85227033561334,6.9605083976304005,4157.907403970451
94.0,7.0,443.0,35.0,190.0,288.0,292.0,50.0,6.907730992327574,7.092127111722829,3172.0003845153333
78.0,5.0,450.0,5.0,35.0,40.0,455.0,44.0,6.946918795344073,4.949918165548182,4052.924788874741
10.0,0.0,473.0,50.0,176.0,281.0,258.0,12.0,5.955916172714509,9.084494557213407,2424.9875124305563
45.0,10.0,464.0,15.0,50.0,132.0,578.0,18.0,10.15196355429756,5.101184101788055,3756.124823723345
47.0,11.0,446.0,62.0,218.0,395.0,140.0,30.0,8.85589964359177,6.954674619253556,3460.673817128617
78.0,5.0,479.0,0.0,10.0,50.0,299.0,10.0,5.072081324396627,6.02678305288492,3664.50798311217
84.0,11.0,468.0,10.0,55.0,138.0,582.0,24.0,9.206930730904483,5.040902353235175,3195.101223996176
2.0,11.0,470.0,20.0,122.0,316.0,367.0,31.0,8.997297600524114,6.946822391749524,3527.419550153553
78.0,5.0,478.0,0.0,35.0,30.0,402.0,12.0,4.87788871003023,7.093892531836119,3481.396759368732
47.0,11.0,445.0,61.0,258.0,391.0,110.0,30.0,7.923674229719523,6.887969529542097,2908.281340192543
77.0,4.0,458.0,42.0,98.0,408.0,262.0,21.0,10.113310693626174,7.925251236041225,3726.180153254972
8.0,11.0,444.0,10.0,50.0,151.0,584.0,37.0,7.97194639496898,5.007231949894072,3604.493287019175
78.0,5.0,450.0,0.0,20.0,40.0,297.0,37.0,8.09781133832202,3.9742330092317353,3799.4370741767225
84.0,11.0,470.0,25.0,115.0,263.0,417.0,29.0,8.78581046464773,6.032062650006056,3807.341833110822
2.0,11.0,467.0,5.0,40.0,66.0,549.0,22.0,10.23378264761532,5.043953459007752,3497.8924589198496
84.0,11.0,470.0,20.0,105.0,272.0,418.0,24.0,9.098407478369868,5.919252779596036,2644.444108612392
2.0,11.0,470.0,25.0,47.0,274.0,464.0,22.0,8.69861228237951,6.014303949420373,1718.1373260303135
78.0,5.0,481.0,5.0,35.0,141.0,569.0,23.0,6.061531238289932,5.960435159743175,3584.1345329604974
8.0,11.0,443.0,15.0,136.0,268.0,376.0,45.0,6.9886968554787865,5.995120636643985,2975.8444743803343
77.0,4.0,459.0,29.0,230.0,316.0,210.0,43.0,11.079886602487862,8.893887550713272,4548.4645728012365
36.0,7.0,461.0,170.0,364.0,160.0,105.0,36.0,8.921995651359307,8.057435158221917,3506.677316028184
86.0,10.0,468.0,15.0,113.0,278.0,409.0,31.0,7.94713402359765,5.9321945381804655,3439.355904072596
2.0,11.0,467.0,10.0,55.0,52.0,588.0,20.0,10.105693832323018,5.153667883978886,3754.526983764374
2.0,11.0,467.0,5.0,60.0,42.0,598.0,21.0,10.01077243230118,5.941876153075302,3128.6880527255867
77.0,4.0,459.0,10.0,316.0,244.0,205.0,33.0,11.09091738499085,8.889227876050718,3401.339970449295
2.0,11.0,467.0,5.0,55.0,47.0,598.0,21.0,9.968061137891736,5.879065556376126,3968.684395901126
77.0,4.0,462.0,87.0,332.0,274.0,130.0,28.0,9.156436925326132,7.84136814052193,4020.891723052802
85.0,11.0,446.0,15.0,120.0,284.0,401.0,33.0,7.914504062665776,5.934106029318568,2532.78251683088
83.0,11.0,456.0,5.0,40.0,55.0,527.0,37.0,6.825338531518512,5.010577284544196,3425.628704216174
45.0,10.0,351.0,20.0,20.0,67.0,530.0,46.0,11.987058579617656,7.003086420862133,2378.0526384283417
48.0,0.0,476.0,10.0,25.0,70.0,462.0,9.0,3.967736016750664,8.07573999166022,2572.4871518734726
86.0,10.0,468.0,25.0,82.0,258.0,450.0,25.0,9.011630221345335,6.053407698866471,2095.915490135168
45.0,10.0,359.0,10.0,25.0,35.0,383.0,42.0,12.1362242937328,5.956381173132687,3527.4102059539905
45.0,10.0,465.0,5.0,15.0,70.0,375.0,30.0,10.058122642462315,4.969789004132011,2751.7551503255754
2.0,11.0,467.0,10.0,50.0,65.0,590.0,22.0,9.98796317989395,4.974711834811781,4207.711976409786
86.0,10.0,468.0,30.0,35.0,197.0,543.0,20.0,9.191730716260434,5.927960543218519,2214.1553182657585
83.0,11.0,444.0,20.0,50.0,240.0,500.0,33.0,7.806875405985352,5.956029644302055,2172.807034423224
8.0,11.0,446.0,20.0,142.0,325.0,338.0,35.0,8.0290465753078,5.874135919216161,2533.161437165008
86.0,10.0,452.0,5.0,50.0,124.0,591.0,43.0,8.006172756684682,5.049648440032817,1862.2067686142384
45.0,10.0,467.0,5.0,50.0,52.0,593.0,16.0,10.829975406381994,6.179881278085646,3375.769312703662
83.0,11.0,444.0,10.0,138.0,276.0,396.0,31.0,8.104718699313276,6.047181720448755,3271.498986347536
8.0,11.0,446.0,20.0,223.0,373.0,214.0,35.0,8.001535367211732,6.919237395835546,2157.6707959775827
50.0,11.0,470.0,15.0,122.0,303.0,380.0,31.0,9.239014481305398,6.832761434809008,2364.6261930568407
81.0,0.0,475.0,0.0,25.0,65.0,405.0,7.0,3.918420758249003,8.940018935659435,2969.248239039659
94.0,7.0,443.0,20.0,172.0,280.0,328.0,42.0,7.0704516320351365,6.966694705348886,5178.704958182319
78.0,5.0,454.0,5.0,25.0,50.0,436.0,32.0,6.9543095660258585,5.127008020278927,2742.1805024511127
45.0,10.0,467.0,10.0,55.0,58.0,587.0,21.0,10.07275047425224,6.095229847406674,2103.197196154737
83.0,11.0,468.0,15.0,40.0,143.0,582.0,21.0,8.89059207827772,4.852218482274173,4684.463815719567
13.0,5.0,477.0,15.0,110.0,152.0,448.0,11.0,5.966941007236648,9.960672142624736,2242.441630325559
2.0,11.0,467.0,5.0,45.0,51.0,527.0,23.0,10.88547470511803,5.987422995833633,2090.533546073271
91.0,0.0,476.0,10.0,30.0,75.0,506.0,10.0,4.049170561689651,8.111498992504309,3558.0573619567504
2.0,11.0,467.0,5.0,45.0,51.0,527.0,23.0,10.969519237940682,6.021070745347557,3443.117164772655
92.0,0.0,472.0,30.0,70.0,205.0,435.0,18.0,5.949298782398389,8.137575532012814,4678.857469324547
86.0,10.0,469.0,10.0,30.0,125.0,595.0,24.0,9.208998959617274,5.047301079622299,1806.201889222268
45.0,10.0,467.0,10.0,65.0,56.0,589.0,20.0,9.79666147946322,6.075701481321043,2795.5244749291605
78.0,5.0,456.0,20.0,40.0,150.0,580.0,51.0,6.976212770781684,6.150737145218304,2575.722548018939
48.0,0.0,476.0,0.0,30.0,70.0,410.0,9.0,3.8767506852077993,9.063406846086506,2326.3466641321284
85.0,11.0,446.0,15.0,159.0,342.0,304.0,35.0,8.989036276031108,6.916048630944601,2629.902070887213
78.0,5.0,481.0,5.0,30.0,70.0,516.0,18.0,6.160775609778884,5.9288137141962345,3210.998838872803
48.0,0.0,471.0,10.0,65.0,110.0,510.0,12.0,5.2173624933914695,8.78376876631125,3253.728580629919
11.0,5.0,447.0,30.0,115.0,248.0,387.0,28.0,5.906743721451878,6.858832231971818,1646.966927403916
2.0,11.0,351.0,10.0,30.0,67.0,553.0,47.0,12.101244781189555,7.01665201175981,5784.392901743873
2.0,11.0,467.0,5.0,45.0,51.0,527.0,23.0,10.829656968428202,6.048389208029527,1533.862224114455
45.0,10.0,464.0,10.0,55.0,103.0,582.0,20.0,10.095297357343712,5.035985776418723,2586.038032882661
10.0,0.0,473.0,30.0,120.0,269.0,326.0,12.0,6.031170975624495,8.982709967196364,3846.869684617509
83.0,11.0,452.0,15.0,35.0,136.0,589.0,30.0,7.97483553897247,4.971171225966787,2434.402959407724
2.0,11.0,351.0,10.0,30.0,62.0,507.0,44.0,12.033530931433353,5.927417511433906,5831.451818022308
78.0,5.0,481.0,5.0,30.0,85.0,538.0,17.0,6.028180472391569,6.0642742067706,3926.116998487677
2.0,11.0,467.0,5.0,55.0,47.0,598.0,21.0,10.060763894382054,6.022638984297983,3660.779691020453
78.0,5.0,478.0,0.0,45.0,45.0,451.0,15.0,4.945196293819119,5.919992331536154,2870.465913409173
77.0,4.0,313.0,17.0,314.0,209.0,210.0,13.0,10.834054499627868,9.88050853178897,4845.405574617328
78.0,5.0,479.0,5.0,10.0,65.0,387.0,13.0,5.955452613865282,5.878508675370022,3189.247152858015
8.0,11.0,448.0,10.0,75.0,255.0,430.0,47.0,7.023211395115901,6.98175863939129,4028.282999394317
94.0,7.0,443.0,20.0,126.0,273.0,371.0,46.0,6.874930396254623,7.01050072643909,4518.901482616923
78.0,5.0,456.0,10.0,45.0,138.0,592.0,54.0,7.119711316969751,6.020442908546997,2380.4217271022744
8.0,11.0,444.0,15.0,110.0,257.0,423.0,43.0,7.200323192439094,6.056079892344287,3547.307095951717
10.0,0.0,473.0,55.0,138.0,285.0,277.0,13.0,6.000052431267084,8.972326215833027,2703.562870329792
84.0,11.0,470.0,30.0,40.0,259.0,476.0,23.0,8.82869402078342,5.9540882175862855,2718.545368270117
2.0,11.0,466.0,5.0,60.0,118.0,542.0,18.0,10.952410391944644,6.030568237180118,2608.4957969142456
2.0,11.0,467.0,5.0,55.0,63.0,587.0,16.0,10.92372125403936,6.157784748319491,4193.011213588944
2.0,11.0,464.0,20.0,50.0,151.0,574.0,18.0,10.0822859782065,5.993576115120503,4016.2146176529855
8.0,11.0,444.0,10.0,145.0,291.0,374.0,30.0,8.083436783769598,6.083959425128943,3771.449999910728
47.0,11.0,445.0,62.0,276.0,372.0,100.0,35.0,7.971852798464052,6.903822058329945,2918.937022780769
78.0,5.0,480.0,15.0,55.0,129.0,526.0,12.0,4.850780393131815,6.897128448103686,3800.71579020489
48.0,0.0,475.0,0.0,30.0,60.0,404.0,7.0,4.069478209297475,8.940712173695612,3049.086478120711
49.0,11.0,446.0,15.0,167.0,346.0,292.0,31.0,7.979859223113975,5.979936807049113,3856.4130916431113
84.0,11.0,468.0,10.0,86.0,246.0,463.0,28.0,8.846483172145964,5.895596569121363,2678.9356385913934
8.0,11.0,456.0,5.0,40.0,61.0,600.0,56.0,7.014001524606964,5.095107247305901,2568.4991918207206
49.0,11.0,462.0,91.0,324.0,281.0,120.0,30.0,8.70227993567096,7.903598014280322,3628.786440571062
8.0,11.0,446.0,15.0,130.0,274.0,396.0,34.0,7.954539869643959,6.168711257920385,2981.2274092870684
78.0,5.0,448.0,15.0,65.0,236.0,449.0,45.0,5.943915968746833,5.939418134341071,2792.509969506488
81.0,0.0,427.0,0.0,5.0,40.0,593.0,4.0,9.108221999015614,12.015751035057368,2048.510313408633
45.0,10.0,464.0,10.0,45.0,141.0,569.0,17.0,8.86376447088939,5.066664941223177,3101.7600150162207
50.0,11.0,458.0,20.0,166.0,350.0,279.0,22.0,10.086845955847952,6.970495616537288,2356.737825718767
11.0,5.0,447.0,35.0,179.0,272.0,294.0,43.0,7.216124449719047,7.132361396665595,2128.1026562934394
45.0,10.0,359.0,10.0,25.0,50.0,427.0,44.0,11.041476787566893,5.865316082604113,3354.543998606066
2.0,11.0,466.0,20.0,67.0,206.0,502.0,25.0,9.989248657254675,6.975195978061406,4019.810941186192
77.0,4.0,459.0,37.0,293.0,250.0,210.0,33.0,10.876298899237572,8.961998417349964,3876.799994421897
2.0,11.0,351.0,15.0,15.0,67.0,496.0,46.0,12.13228825753372,6.941813612910101,2732.5396147054557
50.0,11.0,458.0,42.0,159.0,392.0,222.0,18.0,9.92337973042392,7.949808041699518,3314.9233269898123
8.0,11.0,444.0,20.0,55.0,208.0,522.0,33.0,7.977565980417157,6.077666705694458,3158.953661249186
77.0,4.0,460.0,25.0,102.0,404.0,244.0,49.0,10.868771344569993,7.910705760001188,3613.426689641471
1.0,11.0,466.0,5.0,70.0,116.0,559.0,15.0,9.815069240818852,6.177423522255405,4330.004690874838
1.0,11.0,351.0,0.0,35.0,72.0,502.0,33.0,10.97361093406436,6.030498423179148,3667.886021674852
38.0,0.0,449.0,40.0,259.0,342.0,164.0,46.0,7.123489574194637,7.951509750020401,6097.766294298115
78.0,5.0,481.0,10.0,30.0,141.0,579.0,22.0,5.990623836776568,6.08369973559932,4012.7808139222966
51.0,11.0,462.0,32.0,215.0,396.0,182.0,39.0,8.693436722358397,7.176270875584246,2445.5983361759827
50.0,11.0,458.0,15.0,153.0,333.0,309.0,25.0,9.993796393232625,6.965061347140417,2428.813447281105
77.0,4.0,460.0,25.0,161.0,388.0,211.0,43.0,11.020236050321843,8.945878015336747,2501.109874415706
78.0,5.0,480.0,15.0,45.0,87.0,579.0,14.0,6.155705508689589,5.960638808721583,2825.1311760183094
8.0,11.0,448.0,15.0,45.0,179.0,546.0,52.0,6.945078007149569,5.938245580931993,3344.9350845929494
8.0,11.0,444.0,20.0,136.0,293.0,371.0,30.0,8.022854725170173,6.044137727778487,2371.4465057855537
50.0,11.0,458.0,25.0,99.0,308.0,363.0,27.0,10.94423787549576,7.060244603113555,3965.948538832218
2.0,11.0,467.0,5.0,50.0,52.0,588.0,16.0,10.987041904563467,6.075140935961184,3989.130789312979
49.0,11.0,445.0,34.0,323.0,316.0,95.0,34.0,8.070479760976381,7.088489545749635,3714.9296613894894
84.0,11.0,464.0,10.0,55.0,116.0,584.0,19.0,9.784217068171971,4.9030617417267575,4005.734477526941
86.0,10.0,452.0,10.0,30.0,82.0,566.0,40.0,7.8235820132499745,5.020831942251033,2224.0376499403824
11.0,5.0,447.0,30.0,110.0,262.0,378.0,30.0,5.941607401708752,6.854774269296845,917.1389297872566
83.0,11.0,444.0,15.0,83.0,256.0,456.0,29.0,6.885635997676407,6.09983188413266,2993.70158088938
78.0,5.0,481.0,10.0,25.0,86.0,567.0,23.0,5.992196008853385,6.015653523419538,2820.022111588224
51.0,11.0,446.0,20.0,173.0,361.0,276.0,39.0,7.906671678763438,6.929374378693759,3608.7138778880985
2.0,11.0,464.0,10.0,50.0,80.0,595.0,17.0,10.054011131250718,4.984984214515193,3691.724387551379
77.0,4.0,313.0,15.0,196.0,251.0,283.0,8.0,10.856691669618794,9.985746576731852,3316.971599621721
2.0,11.0,467.0,0.0,45.0,67.0,593.0,25.0,10.89686393357242,6.092827319934957,1756.7968576117114
83.0,11.0,444.0,10.0,121.0,268.0,406.0,34.0,6.989599118142221,5.94184158811891,2216.067230282313
8.0,11.0,456.0,10.0,40.0,143.0,592.0,56.0,6.798037841127988,4.972113836472766,2675.0520475239546
78.0,5.0,481.0,10.0,30.0,101.0,572.0,16.0,5.939955340115688,6.032118766018797,3368.038907689521
86.0,10.0,456.0,5.0,45.0,45.0,532.0,50.0,6.864856158098204,5.077070377204802,3655.825936868161
78.0,5.0,480.0,25.0,55.0,237.0,453.0,27.0,6.04703294788316,7.030187418566982,3154.223564001983
2.0,11.0,466.0,5.0,55.0,86.0,574.0,21.0,10.924311870936762,5.968112340214388,4153.827324494588
51.0,11.0,446.0,20.0,213.0,380.0,212.0,36.0,8.175396340080061,6.932864198811408,2624.465558112045
2.0,11.0,464.0,20.0,50.0,122.0,568.0,15.0,9.926551987396753,6.032408796051883,3466.603969455497
86.0,10.0,469.0,10.0,35.0,55.0,496.0,20.0,9.025006241589711,5.036829538448783,2154.1960883793145
77.0,4.0,460.0,26.0,97.0,420.0,242.0,45.0,10.991424272564624,7.996775455583982,2858.714614231638
8.0,11.0,456.0,5.0,35.0,136.0,604.0,54.0,7.0407710756442965,6.001056539285067,3331.4189074363785
78.0,5.0,456.0,5.0,40.0,126.0,594.0,50.0,6.86597071264016,6.123133501006974,2962.485158847305
11.0,5.0,480.0,25.0,65.0,180.0,475.0,17.0,6.000544729026258,7.055410915334398,1466.3422156663703
48.0,0.0,472.0,20.0,55.0,144.0,516.0,14.0,4.941336571654113,8.084641326544961,3567.1809039093378
45.0,10.0,464.0,20.0,50.0,127.0,568.0,15.0,10.126936222840442,6.022910338155211,2678.351013057089
8.0,11.0,448.0,15.0,65.0,225.0,460.0,42.0,6.030963061581097,6.0272097320604985,2929.6655120821843
53.0,4.0,488.0,226.0,284.0,117.0,115.0,24.0,8.057653715847586,8.96474007345226,8674.472895247238
50.0,11.0,462.0,32.0,240.0,363.0,190.0,29.0,9.198738693976066,7.028679961538178,2934.4602304450204
45.0,10.0,467.0,5.0,55.0,71.0,589.0,14.0,10.928538008755847,6.054095253869515,4207.499821245567
83.0,11.0,468.0,20.0,45.0,170.0,570.0,18.0,8.98374716866908,6.052206478257498,2809.946605449663
83.0,11.0,456.0,10.0,45.0,128.0,607.0,51.0,6.932479851644615,5.110209189100511,2661.9799907859656
94.0,7.0,443.0,20.0,136.0,286.0,348.0,44.0,7.070165545086375,6.91810177752556,2786.8213230781403
91.0,0.0,476.0,10.0,25.0,75.0,425.0,10.0,4.101374780531158,7.906415410626858,4172.29652892914
8.0,11.0,443.0,20.0,177.0,299.0,304.0,46.0,7.044749429024662,7.010505802499678,3565.045320454682
48.0,0.0,476.0,15.0,30.0,105.0,519.0,11.0,5.064048097838386,7.980121335654536,3268.076643106504
84.0,11.0,468.0,25.0,40.0,230.0,520.0,23.0,8.79623419459826,6.068200585031998,2620.483658516902
78.0,5.0,478.0,0.0,35.0,30.0,402.0,10.0,5.022468067575046,6.969045639594448,4279.05966532882
45.0,10.0,467.0,5.0,65.0,56.0,589.0,17.0,10.107402372218615,5.958733150616287,3217.2246263616485
84.0,11.0,464.0,15.0,55.0,139.0,576.0,16.0,9.069431074211549,5.948366196642447,5008.114427890617
2.0,11.0,351.0,20.0,30.0,85.0,570.0,37.0,11.156818554457,7.020520943025128,4380.921942111489
77.0,4.0,458.0,15.0,176.0,351.0,273.0,23.0,10.034588039480807,7.0072046703437465,4945.133403316165
92.0,0.0,472.0,15.0,60.0,114.0,536.0,13.0,4.824723108044482,8.007810227921444,4032.219461705623
50.0,11.0,470.0,15.0,113.0,272.0,410.0,25.0,10.24148394167832,7.024726785729834,4182.459335363721
84.0,11.0,464.0,20.0,50.0,140.0,575.0,18.0,10.118819052344426,6.017410704103551,5569.025540298435
2.0,11.0,351.0,15.0,25.0,67.0,548.0,47.0,12.027049400735637,6.889912722197665,2441.009755512229
8.0,11.0,443.0,20.0,177.0,294.0,309.0,45.0,7.023653803117409,6.875955052600895,3200.1046916392056
2.0,11.0,467.0,5.0,55.0,47.0,598.0,21.0,10.10317650342684,6.068778134099134,2976.580353171564
78.0,5.0,480.0,5.0,55.0,172.0,518.0,18.0,5.788917943955101,5.903644091683092,2385.2570787315835
83.0,11.0,468.0,10.0,108.0,234.0,453.0,29.0,9.215130829634193,5.93760062434604,3530.055786713016
8.0,11.0,444.0,10.0,132.0,276.0,392.0,32.0,6.964796518722856,6.037659545877222,2328.810387691606
78.0,5.0,478.0,0.0,25.0,55.0,404.0,14.0,4.771080623356285,6.116610727054847,3861.2228366231457
47.0,11.0,446.0,20.0,244.0,357.0,204.0,31.0,8.132347353111133,6.900727156128863,2388.1660289531774
78.0,5.0,478.0,0.0,45.0,45.0,451.0,15.0,5.050502633137354,6.059119492579827,4132.876724474103
85.0,11.0,468.0,25.0,79.0,246.0,465.0,25.0,8.864670302832101,6.085338512937693,3086.210184068885
8.0,11.0,444.0,15.0,124.0,276.0,400.0,31.0,7.988706163158831,5.986554426726853,3041.24110072808
8.0,11.0,444.0,15.0,124.0,282.0,394.0,32.0,7.91667446415643,5.94962868490451,3341.78406736618
86.0,10.0,468.0,15.0,77.0,215.0,498.0,25.0,8.12691822460275,6.101934168548304,1464.4374453147452
78.0,5.0,450.0,10.0,20.0,50.0,465.0,48.0,8.115491050067526,4.022316191513422,3254.540490561073
77.0,4.0,462.0,85.0,289.0,321.0,135.0,23.0,8.965848250252241,6.9607946479613245,2582.465965881977
78.0,5.0,481.0,5.0,25.0,85.0,553.0,30.0,7.000967351510819,4.964737606131803,2680.10817857688
2.0,11.0,351.0,20.0,20.0,72.0,547.0,44.0,10.998895970003172,6.843172283033477,3993.1602651281783
94.0,7.0,443.0,25.0,184.0,336.0,270.0,31.0,8.239301505253442,7.012079654047716,4186.319674819378
78.0,5.0,448.0,10.0,70.0,259.0,431.0,48.0,6.7626884974332775,6.996446546026276,3042.44854205425
