address_locality,address_line_2,near_Koh_Pich_in_km,near_Bassac_Lane_in_km,near_Royal_Palace_in_km,near_Phnom_Penh_Airport_in_km,n_secondary_school_in_3km_to_5km,n_primary_school_5km,n_primary_school_in_3km_to_5km,n_university_in_2km_to_3km,n_university_in_3km_to_5km,n_resturant_in_1km,n_super_market_5km,n_super_market_in_1km_to_2km,n_bank_5km,price_per_m2
11.0,2.0,5.822582161454493,5.031800068831438,4.101653052533733,6.932448307071255,40.0,65.0,38.0,43.0,42.0,0.0,70.0,10.0,160.0,4630.855039813328
11.0,2.0,5.843324730978841,3.926049674067856,4.085830787512068,5.923603068066948,45.0,85.0,46.0,16.0,36.0,1.0,96.0,10.0,172.0,3776.155845539168
4.0,77.0,3.896014223798786,3.049656368053947,1.926486864151168,10.030856560470609,31.0,50.0,35.0,11.0,68.0,0.0,82.0,7.0,156.0,3390.122240403736
11.0,8.0,5.071125687515536,3.094236662928809,3.194157989035089,5.939939177940145,50.0,90.0,39.0,33.0,28.0,0.0,104.0,9.0,174.0,2301.153949644154
10.0,86.0,4.955631377518413,4.107076828689258,4.333258962393629,5.179551886510816,52.0,89.0,41.0,24.0,24.0,0.0,103.0,11.0,175.0,2259.216008820836
11.0,1.0,5.969474883812799,5.060936366464762,3.8517332325434537,6.036756553987069,46.0,74.0,46.0,21.0,37.0,1.0,85.0,9.0,167.0,4605.064420260956
4.0,77.0,4.109154061586981,2.904168725053828,2.1064389517778146,6.915412413231286,31.0,85.0,36.0,33.0,24.0,0.0,105.0,26.0,185.0,2948.9583582291307
10.0,45.0,6.949976506924907,6.094646159800182,4.892832123791993,8.07680709596326,28.0,44.0,27.0,10.0,69.0,0.0,53.0,7.0,123.0,3302.4038704644186
4.0,77.0,3.852045314146769,3.024624506201308,1.938183352979822,7.843056193307693,32.0,71.0,32.0,26.0,37.0,3.0,99.0,23.0,177.0,5160.8879162186295
5.0,11.0,3.068008984913989,1.886324544125445,2.9416155643112654,7.761041783394288,32.0,65.0,34.0,9.0,64.0,4.0,86.0,8.0,155.0,486.20238119278775
0.0,81.0,3.0940379029143124,3.011512826001191,3.852826598898277,9.98367465987518,29.0,40.0,24.0,3.0,21.0,1.0,55.0,1.0,78.0,6460.318277682191
0.0,48.0,3.090465645920238,2.015852896532284,2.996244629329752,8.040657776609876,34.0,64.0,33.0,11.0,62.0,4.0,85.0,7.0,153.0,3762.481967863318
0.0,10.0,2.063041787155799,0.9351844893663936,1.974806762268528,7.825395538176023,23.0,78.0,42.0,17.0,67.0,1.0,92.0,24.0,164.0,1942.0265375154245
11.0,83.0,4.953763705116142,3.0817869875081816,2.826236395394652,5.964350415762969,47.0,93.0,43.0,44.0,36.0,0.0,102.0,6.0,172.0,5452.840229374955
11.0,8.0,4.776342894834227,2.926979682435018,3.042381176833709,5.951213240927683,49.0,92.0,42.0,39.0,34.0,0.0,104.0,8.0,171.0,2299.667100044034
4.0,77.0,5.17582528685151,4.0749568944812085,2.8795459837477395,6.853223128865578,42.0,80.0,40.0,24.0,34.0,1.0,101.0,12.0,175.0,4258.239075829847
0.0,48.0,3.156056413348071,1.9125589727309973,3.028876646199337,9.09760458040117,34.0,60.0,36.0,13.0,37.0,2.0,81.0,9.0,150.0,1599.1078757167345
10.0,45.0,6.738762562963555,6.128110469416071,5.091099688886092,6.900399821484041,31.0,50.0,34.0,18.0,65.0,0.0,45.0,6.0,109.0,2834.112096540532
4.0,77.0,5.104727483168208,4.164160873252747,3.024510129612496,8.040832229349975,32.0,68.0,36.0,36.0,38.0,1.0,93.0,13.0,172.0,2493.9682160211087
11.0,50.0,4.768052716737292,4.041256431955758,2.877114537432791,6.928638383881613,35.0,70.0,37.0,22.0,42.0,1.0,95.0,14.0,174.0,2791.360017846592
10.0,45.0,6.993932317108537,5.820727884879941,4.908420053689644,5.131951518752718,32.0,66.0,41.0,47.0,23.0,0.0,45.0,6.0,104.0,2700.145726559786
0.0,81.0,0.9650122997197768,2.7117405375172643,3.007942502062884,12.084794552259924,34.0,28.0,26.0,4.0,23.0,0.0,64.0,0.0,150.0,2082.360802944685
11.0,84.0,4.804479087495476,3.0276688913760594,2.947981276224645,5.769455998371392,48.0,90.0,41.0,29.0,26.0,0.0,107.0,11.0,179.0,3621.935470195841
4.0,77.0,5.006141596001182,3.953256463055289,3.051608373874934,7.938232000261532,35.0,64.0,33.0,44.0,39.0,0.0,90.0,13.0,164.0,3950.695854239322
0.0,48.0,3.0019255036351846,2.023565627941662,2.9196777238087925,9.078425339975768,34.0,61.0,34.0,11.0,49.0,3.0,79.0,9.0,147.0,2495.439367533673
5.0,78.0,4.023225537431149,3.11300476439233,3.107195969653972,7.052683169677628,39.0,81.0,44.0,10.0,78.0,0.0,94.0,12.0,163.0,2712.6084448987704
4.0,77.0,3.9886541554857047,2.8648625976285307,2.1603051153761568,8.928048244843797,31.0,62.0,31.0,47.0,40.0,3.0,93.0,14.0,167.0,4734.032364409714
11.0,49.0,4.037273782999153,2.9849574734719173,2.695377841920664,5.975696330154769,39.0,88.0,37.0,35.0,23.0,0.0,107.0,12.0,180.0,4406.196526956155
11.0,8.0,4.84540887066131,3.106358810128488,2.978758300161533,5.958487606004156,46.0,92.0,39.0,29.0,27.0,0.0,102.0,9.0,174.0,3018.383552937816
0.0,10.0,1.9932074470254464,1.1381284231439777,3.1559722334406444,8.93008691889463,28.0,63.0,28.0,10.0,59.0,2.0,85.0,17.0,148.0,2923.187193186079
5.0,78.0,5.961902461880153,4.011591157871482,5.07467697445831,4.058202817096597,45.0,90.0,49.0,53.0,33.0,0.0,81.0,9.0,149.0,3864.870485860423
11.0,50.0,4.826098308273616,3.0024851293260784,2.923532122239152,6.954146258307856,39.0,72.0,38.0,24.0,35.0,1.0,98.0,11.0,175.0,2969.547500339272
0.0,10.0,1.955881467535067,0.9874958383582616,2.1512035308678845,8.951294615068937,28.0,70.0,34.0,11.0,59.0,11.0,91.0,28.0,160.0,3633.168714593864
10.0,45.0,6.958545422059202,4.986094279023009,5.400611242898842,6.080777182502176,44.0,70.0,46.0,31.0,36.0,1.0,70.0,11.0,161.0,2411.708992217606
0.0,10.0,1.868667059669113,1.1822892195146348,1.9114934114069704,8.961726581021116,26.0,59.0,32.0,11.0,51.0,3.0,83.0,24.0,150.0,3897.564333377192
11.0,83.0,4.093560770069354,3.035988321842891,3.1505796461340223,5.963784635440599,37.0,89.0,34.0,30.0,25.0,0.0,107.0,13.0,175.0,3531.5259234086056
11.0,2.0,6.037755916439655,5.142152677576289,3.950936672404613,5.977957154870348,49.0,72.0,42.0,16.0,35.0,1.0,87.0,9.0,169.0,1683.9244396541146
4.0,77.0,3.898994676516272,2.9774768539214413,2.182440451770542,7.974932479770724,32.0,70.0,34.0,36.0,36.0,3.0,99.0,20.0,178.0,4166.696198503139
11.0,83.0,4.978367480596472,2.9599144585822086,3.020732599469916,5.925342220852558,52.0,91.0,45.0,26.0,27.0,0.0,106.0,10.0,174.0,4031.547923639305
10.0,45.0,8.000227854972414,6.072238916310833,5.9506609591774335,6.970157644301739,33.0,52.0,36.0,16.0,63.0,0.0,40.0,5.0,102.0,3589.5075227558623
5.0,11.0,2.9315240281707617,1.97501243105182,2.768108827275484,7.132891913901857,25.0,81.0,34.0,28.0,62.0,2.0,100.0,14.0,164.0,2014.0816901182109
10.0,45.0,7.081738437586203,6.289088436117668,5.164499165596061,7.011542081182801,34.0,50.0,34.0,30.0,55.0,0.0,57.0,7.0,130.0,3398.1783249932746
10.0,45.0,5.9684959875858725,3.8672984556917536,3.96433175821259,5.967281914164121,45.0,86.0,43.0,16.0,33.0,1.0,100.0,10.0,171.0,3052.806546201114
10.0,86.0,5.170615272492623,2.833644072250242,3.162224167198128,6.174555040590333,50.0,91.0,44.0,26.0,23.0,0.0,106.0,8.0,174.0,2127.658413701948
0.0,87.0,3.966494141637965,3.091537279170073,3.305847136783227,6.066721454270305,45.0,91.0,45.0,50.0,37.0,0.0,102.0,9.0,165.0,3462.5619767711614
11.0,8.0,4.148026192125806,2.045908859476101,3.154410839586422,5.979471660119672,32.0,88.0,31.0,29.0,28.0,0.0,107.0,16.0,163.0,2380.140418064717
10.0,86.0,5.814575361083051,4.008992987535532,4.149162166314087,4.989233698634592,45.0,84.0,48.0,20.0,28.0,1.0,93.0,8.0,161.0,2186.633181283454
10.0,45.0,7.010593293783302,6.023286325025784,5.035093025602312,7.060411566499517,32.0,49.0,34.0,16.0,67.0,0.0,48.0,5.0,107.0,3306.856505459587
5.0,13.0,1.0164342054246016,0.9165430757380126,2.0146168816176333,10.006124317004472,25.0,57.0,30.0,12.0,45.0,1.0,80.0,23.0,150.0,1968.5733195913083
5.0,78.0,5.117155392625184,4.047230318719581,4.975911948556746,5.991779830806336,38.0,73.0,40.0,11.0,75.0,0.0,70.0,4.0,107.0,3214.000578416563
11.0,83.0,4.036242518489328,2.941072758943899,2.85084996275695,5.987434155272814,45.0,92.0,41.0,51.0,32.0,0.0,103.0,8.0,164.0,2788.241023498701
10.0,45.0,6.95424187434088,5.947966833397001,4.964355088602429,6.899334780465946,33.0,51.0,36.0,17.0,65.0,0.0,46.0,6.0,110.0,3397.8185749100594
5.0,78.0,4.96375257533482,3.0544469495968323,3.907086063932369,6.93542621739777,42.0,67.0,43.0,9.0,45.0,0.0,64.0,7.0,108.0,3657.690104608458
11.0,2.0,5.826317260263664,5.156617159857359,3.823235290740689,5.973490766239536,47.0,76.0,44.0,22.0,29.0,1.0,85.0,9.0,165.0,2427.693406767953
11.0,84.0,5.021586040640507,2.970810929423959,2.762657511947231,6.077053692662971,50.0,91.0,44.0,26.0,24.0,0.0,106.0,8.0,177.0,2594.7069724867206
10.0,45.0,5.974973361483083,5.205134070289356,3.977129923109618,6.122089339840898,47.0,82.0,48.0,19.0,31.0,0.0,87.0,8.0,165.0,2443.1986695944624
4.0,95.0,2.9580097215589336,2.0695984312543216,1.060597933461186,9.940094851987336,30.0,55.0,36.0,10.0,63.0,49.0,89.0,22.0,157.0,2759.996408985624
7.0,35.0,3.835433305129568,2.015201587722239,2.1557294955508244,7.165503344955776,27.0,85.0,35.0,22.0,32.0,0.0,104.0,32.0,185.0,3416.8908704964124
5.0,11.0,2.9325487620723765,1.955554837164802,3.1799545976684445,7.100840083475824,27.0,83.0,35.0,48.0,43.0,1.0,100.0,24.0,164.0,2286.9061699091944
5.0,78.0,5.221843009705443,3.923163019770596,5.127542251027201,5.9740858267344885,33.0,64.0,42.0,5.0,67.0,0.0,51.0,4.0,100.0,3416.0022755092195
0.0,10.0,1.0536275208876358,1.2213154021468122,1.93474025328798,10.149815709205962,27.0,58.0,27.0,13.0,53.0,4.0,83.0,25.0,148.0,4019.0224738527168
11.0,83.0,4.999815309584901,2.9947006502763007,3.000380366162314,5.996164176664916,46.0,92.0,43.0,52.0,36.0,0.0,102.0,6.0,164.0,2483.924706690027
11.0,8.0,4.815105998698666,3.1229562406465683,4.1156246416751205,5.955122738035323,40.0,90.0,44.0,53.0,40.0,0.0,99.0,7.0,164.0,4722.3023484854975
0.0,10.0,2.1489581329805856,2.083664978326459,3.056123623080546,9.125192198474618,34.0,60.0,35.0,12.0,48.0,4.0,79.0,10.0,151.0,2443.58762594535
0.0,87.0,4.153829166433777,3.099803800435029,3.9171343790518938,6.0273993083113,37.0,87.0,41.0,22.0,72.0,0.0,95.0,11.0,163.0,4111.428742681614
11.0,51.0,5.068223363259788,3.000424522839978,3.037556746466364,5.852957012156998,46.0,90.0,44.0,36.0,21.0,0.0,107.0,11.0,171.0,2833.912299042969
4.0,77.0,3.846486886698973,3.070892125799253,2.0775546662266726,9.996847724692074,34.0,49.0,35.0,9.0,70.0,0.0,81.0,7.0,159.0,3198.4652317031787
0.0,48.0,3.0382050840289443,3.135778794293144,4.04940930975966,9.048487883291967,43.0,57.0,36.0,7.0,34.0,1.0,69.0,7.0,124.0,4868.4550079876535
0.0,48.0,2.994522954467325,1.8449644296084688,3.975584693434292,9.057485215860066,33.0,55.0,33.0,11.0,26.0,2.0,77.0,6.0,157.0,2430.955955555659
10.0,86.0,5.014223717499887,2.8519639117617577,2.85235172494685,5.927173263864788,51.0,93.0,44.0,26.0,27.0,0.0,105.0,10.0,176.0,1994.8564296242275
10.0,45.0,6.7820022742434665,5.978677953961768,5.034993076558475,6.920814931661541,34.0,51.0,33.0,29.0,55.0,0.0,56.0,7.0,128.0,2847.9514069351485
5.0,78.0,4.290825910270411,3.2193156332765027,2.9533751440826266,6.910345345770998,40.0,83.0,44.0,11.0,78.0,0.0,94.0,12.0,158.0,3216.241791886826
11.0,51.0,3.8210214182509,2.085269395117236,2.0171196086840366,7.052037996135281,30.0,87.0,32.0,30.0,26.0,0.0,102.0,27.0,184.0,3207.309668413293
5.0,11.0,3.050143835287052,1.070359882751681,1.9479143266919303,7.981738133892938,24.0,84.0,36.0,39.0,48.0,2.0,104.0,30.0,162.0,1264.5586361702387
5.0,78.0,4.131291450393129,3.0549953413909683,4.152285423512949,6.066982576539611,41.0,84.0,47.0,16.0,78.0,0.0,94.0,8.0,161.0,3645.160255115232
10.0,45.0,6.15685521832693,4.911818764873662,3.643362066115421,6.033770324223219,47.0,77.0,44.0,15.0,34.0,1.0,88.0,11.0,169.0,3088.291454788436
11.0,83.0,5.222950654360514,3.099437205821929,4.1630299363222445,4.955284327146623,52.0,96.0,45.0,29.0,31.0,0.0,102.0,6.0,172.0,2978.135491865989
10.0,45.0,5.893816115865337,4.9759967170206885,4.064864143055568,5.098970447099287,45.0,84.0,41.0,17.0,30.0,0.0,90.0,10.0,164.0,2389.814205966509
11.0,83.0,4.147104099501501,2.9121026314731515,3.146002017606897,5.9297063077294645,46.0,92.0,42.0,50.0,33.0,0.0,101.0,8.0,165.0,2949.9429088891043
5.0,11.0,4.101366951329451,1.854924524276132,2.995702794999915,6.143223399544297,38.0,88.0,39.0,48.0,40.0,0.0,103.0,13.0,163.0,1884.6425114230333
0.0,48.0,2.000027173338736,1.9564919083338568,3.148866069419652,8.845901560581085,33.0,60.0,35.0,11.0,48.0,4.0,80.0,12.0,148.0,4000.6824732395376
11.0,2.0,6.068338862970967,5.052398227651384,4.093017948339452,6.129257610021063,46.0,73.0,46.0,27.0,37.0,2.0,83.0,8.0,168.0,4181.673779950609
11.0,8.0,3.886749967980996,3.1832313321897514,3.152532064970039,5.838868381219582,39.0,86.0,38.0,41.0,48.0,0.0,98.0,12.0,162.0,2374.590885419444
10.0,45.0,5.086406695183347,3.905186556771044,3.997304141820249,6.042296714645383,50.0,86.0,42.0,17.0,33.0,0.0,102.0,11.0,175.0,2715.3041106333867
4.0,77.0,4.0593553259574895,3.0634972620530614,1.9770623078401144,7.961545883185294,35.0,71.0,31.0,27.0,36.0,3.0,103.0,26.0,181.0,2865.056592906833
11.0,8.0,4.884619400298599,3.0733541102426782,4.214778346865671,6.065863663878159,43.0,90.0,44.0,54.0,40.0,0.0,99.0,7.0,163.0,3177.617119731732
4.0,77.0,4.127926862637359,2.903764429179431,1.8880719730347169,8.122460635576228,32.0,72.0,34.0,37.0,35.0,3.0,101.0,30.0,180.0,3281.011404224487
11.0,1.0,6.245851866824545,4.85316892977473,3.881559022775925,6.989276644131117,41.0,59.0,34.0,47.0,41.0,0.0,69.0,9.0,162.0,4130.233298085571
5.0,78.0,4.8242925649986725,4.008608268273504,4.100780165933978,6.062436249843909,38.0,72.0,42.0,12.0,70.0,0.0,70.0,7.0,126.0,3267.840758918365
5.0,11.0,3.198489410341456,0.8739763909191091,2.183206891785548,8.072313698995274,23.0,80.0,34.0,28.0,62.0,4.0,97.0,20.0,165.0,2159.282988405046
11.0,84.0,5.022177292671588,2.9832503637326795,2.9664766395636613,5.882648178446029,43.0,86.0,40.0,34.0,22.0,0.0,106.0,15.0,180.0,5322.165952486765
5.0,78.0,4.133384482284468,3.176995856909799,2.770010322271185,6.133123725344866,35.0,86.0,40.0,18.0,71.0,0.0,96.0,13.0,162.0,2605.4336687462182
11.0,8.0,4.194895751431045,2.893719449080144,2.89676230213499,5.969253581068222,41.0,91.0,37.0,32.0,29.0,0.0,105.0,10.0,165.0,3320.9972231557217
10.0,86.0,4.916652572213332,4.059170082234927,3.849980625566587,5.0987125991472215,46.0,91.0,49.0,33.0,55.0,0.0,85.0,7.0,149.0,2044.0821034262835
11.0,8.0,4.044337237641786,3.169656869358971,2.8976979255597253,6.904594535894841,34.0,87.0,38.0,35.0,23.0,0.0,105.0,16.0,180.0,3868.510679533875
11.0,50.0,4.041341180950536,2.889824870289607,3.0239435007013715,6.094294525296648,40.0,88.0,38.0,36.0,22.0,0.0,106.0,14.0,183.0,3214.1016405520954
10.0,45.0,6.866518879825051,5.814842722194109,4.838492910274092,7.913858840290321,23.0,37.0,18.0,8.0,68.0,0.0,42.0,5.0,108.0,3309.255742418736
11.0,1.0,6.888801030481286,5.075068346100874,5.207619992938129,6.996726017074527,40.0,62.0,42.0,45.0,35.0,0.0,61.0,9.0,155.0,3789.973981119528
0.0,48.0,3.006573107973588,1.9900906908750728,3.3613485266891203,8.99148644863403,35.0,60.0,35.0,11.0,53.0,4.0,81.0,10.0,149.0,2827.233517600808
10.0,45.0,7.281317989494162,4.9108419842834365,5.115489070083645,4.043051825556444,34.0,81.0,35.0,32.0,27.0,0.0,72.0,9.0,140.0,2864.685759001108
4.0,77.0,5.044385217112283,3.023021756684655,2.9668533631238745,8.0955060036243,32.0,70.0,35.0,27.0,35.0,0.0,98.0,16.0,174.0,3031.9881425017106
11.0,83.0,4.981119427046319,3.0742935910122786,3.1669414359909456,5.895204022144099,47.0,93.0,47.0,29.0,25.0,0.0,106.0,9.0,175.0,3494.614667594529
11.0,50.0,4.139369844633295,2.9551647816457893,2.911844524809051,7.052102124455998,33.0,86.0,37.0,35.0,22.0,0.0,107.0,17.0,179.0,3998.4725675121344
11.0,83.0,5.067453962739363,3.758611781820744,4.009775384161685,5.125303571116199,49.0,90.0,40.0,24.0,23.0,0.0,101.0,11.0,176.0,2558.7376874994084
11.0,1.0,5.741159347882403,4.064515647735591,4.063299622692864,7.0118000342684255,40.0,71.0,41.0,25.0,37.0,1.0,89.0,14.0,171.0,3209.0337437152552
11.0,50.0,4.965019252692888,4.114115060854339,3.100829641734437,6.9270244488602986,38.0,77.0,43.0,25.0,34.0,0.0,98.0,13.0,175.0,3005.3975873211284
5.0,11.0,4.103248517574173,2.1372798663991257,2.882633499789048,6.003575770081148,41.0,91.0,39.0,42.0,41.0,0.0,101.0,14.0,164.0,3502.5796911354805
11.0,50.0,5.099580339941442,3.896787179158925,2.853706344876452,7.094231027094836,35.0,72.0,37.0,25.0,36.0,1.0,97.0,12.0,173.0,3584.4463256044087
5.0,78.0,6.062272438385832,4.683918324387766,5.080960516427564,3.956640321144919,36.0,89.0,47.0,43.0,38.0,0.0,73.0,8.0,139.0,3289.669962250362
0.0,48.0,3.83245151073724,2.9760316476398088,3.795497585060607,8.994548253844982,35.0,47.0,28.0,5.0,26.0,0.0,53.0,3.0,94.0,1799.1124886905336
11.0,8.0,4.829943588488645,3.0732832582938228,2.9807426878333088,5.804492207129692,47.0,89.0,45.0,34.0,21.0,0.0,108.0,10.0,174.0,3852.325478605077
5.0,78.0,4.9840590935803535,2.7965692014818178,3.927143276412847,5.847710637761202,47.0,92.0,43.0,54.0,36.0,0.0,102.0,4.0,164.0,2735.725618499885
4.0,7.0,3.231419342828,2.028505933372194,1.0481269212701518,8.014204058167383,29.0,78.0,34.0,29.0,33.0,7.0,102.0,31.0,179.0,3618.876660674763
5.0,11.0,2.883776457609996,1.8563507624007347,3.077889374561948,7.025401905057231,23.0,82.0,34.0,26.0,64.0,4.0,98.0,15.0,164.0,2526.833031360321
10.0,45.0,6.037963883380064,4.844528063586854,3.959962998365839,7.068776093577441,42.0,71.0,43.0,24.0,39.0,2.0,84.0,10.0,167.0,2967.690392076414
0.0,10.0,2.124515730820034,0.9548848333513884,2.906855028899724,9.001664483845728,28.0,63.0,28.0,11.0,59.0,2.0,83.0,15.0,150.0,3460.422872957143
11.0,1.0,6.049763819507201,5.211914531972041,3.9685241739920873,6.100613056971512,43.0,70.0,46.0,27.0,38.0,1.0,72.0,7.0,162.0,3099.624153630287
11.0,83.0,4.31672555263615,2.087918985491769,3.130479001706504,5.930152653311559,35.0,89.0,36.0,31.0,26.0,0.0,106.0,14.0,175.0,3856.641093330851
4.0,77.0,4.907877776739613,3.17888420880447,2.9829385665911348,7.105861614127982,39.0,80.0,37.0,28.0,31.0,1.0,103.0,12.0,178.0,4133.07846883414
7.0,94.0,2.7289705248095832,1.840213557315572,2.027829965820311,7.092127111722829,30.0,87.0,37.0,50.0,39.0,1.0,105.0,27.0,163.0,3172.0003845153333
5.0,78.0,5.811517935028654,3.976738765533227,4.712398266082788,4.949918165548182,46.0,89.0,50.0,44.0,46.0,0.0,78.0,6.0,142.0,4052.924788874741
0.0,10.0,1.97198842410287,0.996662706590567,2.0243888843262225,9.084494557213407,28.0,70.0,34.0,12.0,58.0,11.0,89.0,29.0,157.0,2424.9875124305563
11.0,47.0,4.005799371766338,2.176924756626165,2.028954182933604,6.954674619253556,32.0,87.0,32.0,30.0,26.0,0.0,104.0,26.0,185.0,3460.673817128617
5.0,78.0,5.7877621836377,4.2482919089497,5.063388544612899,6.02678305288492,32.0,70.0,42.0,10.0,77.0,0.0,56.0,2.0,99.0,3664.50798311217
11.0,84.0,5.002459178619301,4.241557932438125,4.007222283258888,5.040902353235175,49.0,89.0,40.0,24.0,24.0,0.0,102.0,11.0,175.0,3195.101223996176
11.0,2.0,5.19736136694541,3.106163362247421,2.9488698051105144,6.946822391749524,44.0,85.0,40.0,31.0,26.0,0.0,105.0,15.0,181.0,3527.419550153553
5.0,78.0,5.082729748208537,2.8209600311202614,4.189588904247235,7.093892531836119,37.0,68.0,38.0,12.0,68.0,0.0,70.0,10.0,122.0,3481.396759368732
11.0,47.0,3.770875747735416,2.021167086169485,2.071521212518616,6.887969529542097,31.0,87.0,31.0,30.0,29.0,0.0,104.0,30.0,174.0,2908.281340192543
4.0,77.0,4.980528445000411,4.060239330288908,2.915109421890515,7.925251236041225,38.0,72.0,39.0,21.0,41.0,1.0,96.0,12.0,175.0,3726.180153254972
11.0,8.0,5.275656129671612,3.0165297525219987,3.906964152491315,5.007231949894072,50.0,95.0,42.0,37.0,32.0,0.0,102.0,7.0,169.0,3604.493287019175
5.0,78.0,6.941939369133601,5.051958475406735,5.070766431247439,3.9742330092317353,35.0,86.0,48.0,37.0,41.0,0.0,62.0,6.0,100.0,3799.4370741767225
11.0,84.0,5.082253042003513,2.8958244582063744,2.8115902698949498,6.032062650006056,49.0,88.0,42.0,29.0,23.0,0.0,104.0,15.0,178.0,3807.341833110822
11.0,2.0,6.09539876310359,4.939902700289332,5.26087097025515,5.043953459007752,44.0,73.0,42.0,22.0,28.0,1.0,74.0,8.0,162.0,3497.8924589198496
11.0,84.0,5.012365105166678,3.005995389066157,3.1866460975714834,5.919252779596036,47.0,86.0,39.0,24.0,28.0,0.0,103.0,14.0,179.0,2644.444108612392
11.0,2.0,5.02683537903871,3.8316481400903344,2.892318226964714,6.014303949420373,47.0,89.0,41.0,22.0,26.0,0.0,105.0,11.0,175.0,1718.1373260303135
5.0,78.0,4.15504788035412,3.0883222497873604,3.860624537104533,5.960435159743175,38.0,87.0,42.0,23.0,70.0,0.0,98.0,8.0,167.0,3584.1345329604974
11.0,8.0,4.043456728764879,2.052366219895958,2.950696572241503,5.995120636643985,39.0,90.0,36.0,45.0,40.0,0.0,103.0,16.0,164.0,2975.8444743803343
4.0,77.0,4.044169707452497,3.0496396144836138,1.924845116521576,8.893887550713272,32.0,64.0,32.0,43.0,43.0,2.0,94.0,21.0,169.0,4548.4645728012365
7.0,36.0,3.0877939657222493,1.9938329672408752,0.9205665567796548,8.057435158221917,25.0,80.0,32.0,36.0,32.0,9.0,102.0,35.0,180.0,3506.677316028184
10.0,86.0,5.0079192045734136,2.912909856951103,2.936650557311068,5.9321945381804655,46.0,90.0,43.0,31.0,25.0,0.0,107.0,9.0,179.0,3439.355904072596
11.0,2.0,6.094881852437984,4.825855665490465,3.8745201809769294,5.153667883978886,45.0,79.0,47.0,20.0,29.0,1.0,84.0,9.0,163.0,3754.526983764374
11.0,2.0,5.975652261674518,4.960511999584894,3.931992875637091,5.941876153075302,47.0,77.0,45.0,21.0,31.0,1.0,85.0,8.0,163.0,3128.6880527255867
4.0,77.0,4.017342820692744,3.006091934226168,1.951007921388438,8.889227876050718,30.0,55.0,26.0,33.0,57.0,3.0,91.0,28.0,167.0,3401.339970449295
11.0,2.0,5.958704287480674,5.163339343109612,3.934290296187621,5.879065556376126,46.0,75.0,44.0,21.0,31.0,1.0,83.0,8.0,161.0,3968.684395901126
4.0,77.0,4.076266746836053,2.144860390171218,1.9844086227659152,7.84136814052193,29.0,80.0,36.0,28.0,30.0,3.0,104.0,28.0,183.0,4020.891723052802
11.0,85.0,4.986004571977001,3.0516261734275822,2.983571514994812,5.934106029318568,45.0,89.0,41.0,33.0,24.0,0.0,106.0,8.0,179.0,2532.78251683088
11.0,83.0,5.016429129888169,4.038907650576433,3.867566999503507,5.010577284544196,46.0,91.0,49.0,37.0,52.0,0.0,87.0,7.0,150.0,3425.628704216174
10.0,45.0,7.113123398826977,5.060511698921328,4.843568088652985,7.003086420862133,40.0,66.0,43.0,46.0,35.0,0.0,68.0,9.0,161.0,2378.0526384283417
0.0,48.0,3.1481330128149163,3.326976742019835,4.007098437459533,8.07573999166022,41.0,61.0,38.0,9.0,38.0,1.0,76.0,9.0,136.0,2572.4871518734726
