latitude,longitude,n_cafe_5km,n_cafe_in_1km_to_2km,n_cafe_in_3km_to_5km,n_gas_station_5km,n_hospital_in_1km_to_2km,n_hospital_in_2km_to_3km,n_hospital_in_3km_to_5km,n_hotel_in_1km_to_2km,n_hotel_in_2km_to_3km,n_hotel_in_3km_to_5km,n_mart_in_1km_to_2km,n_mart_in_3km_to_5km,n_pre_school_5km,n_pre_school_in_3km_to_5km,n_primary_school_5km,n_university_5km,n_university_in_3km_to_5km,n_resturant_in_2km_to_3km,n_resturant_in_3km_to_5km,n_super_market_5km,n_super_market_in_3km_to_5km,n_atm_in_1km_to_2km,n_atm_in_2km_to_3km,n_atm_in_3km_to_5km,h3_price_mean,h3_price_max,h3_price_median,h3_price_min,price_per_m2
11.54670655,104.9192039,178,47,77,145,47,37,21,11,53,21,20,30,89,35,76,97,64,59,29,94,23,42,73,52,2748.1060957443865,6465.517241379311,2348.279151684156,110.0,2129.508909169926
11.54670655,104.9192039,178,47,77,145,47,37,21,11,53,21,20,30,89,35,76,97,64,59,29,94,23,42,73,52,2748.1060957443865,6465.517241379311,2348.279151684156,110.0,2129.508909169926
11.54670655,104.9192039,178,47,77,145,47,37,21,11,53,21,20,30,89,35,76,97,64,59,29,94,23,42,73,52,2748.1060957443865,6465.517241379311,2348.279151684156,110.0,2129.508909169926
11.53079348,104.8843826,99,5,74,125,1,6,49,0,0,15,1,44,49,39,69,85,72,0,11,45,33,1,5,41,2245.2639632971473,3854.1666666666665,1984.1763005780347,1158.5365853658536,1425.0
11.57561,104.92025,174,33,76,142,48,22,21,35,15,9,28,27,93,46,64,103,46,19,8,97,29,72,27,31,2606.024445285722,8870.967741935483,2115.4273029966707,104.16666666666669,4613.273880980963
11.57561,104.92025,174,33,76,142,48,22,21,35,15,9,28,27,93,46,64,103,46,19,8,97,29,72,27,31,2606.024445285722,8870.967741935483,2115.4273029966707,104.16666666666669,4613.273880980963
11.57561,104.92025,174,33,76,142,48,22,21,35,15,9,28,27,93,46,64,103,46,19,8,97,29,72,27,31,2606.024445285722,8870.967741935483,2115.4273029966707,104.16666666666669,4613.273880980963
11.57561,104.92025,174,33,76,142,48,22,21,35,15,9,28,27,93,46,64,103,46,19,8,97,29,72,27,31,2606.024445285722,8870.967741935483,2115.4273029966707,104.16666666666669,4613.273880980963
11.57561,104.92025,174,33,76,142,48,22,21,35,15,9,28,27,93,46,64,103,46,19,8,97,29,72,27,31,2606.024445285722,8870.967741935483,2115.4273029966707,104.16666666666669,4613.273880980963
11.57561,104.92025,174,33,76,142,48,22,21,35,15,9,28,27,93,46,64,103,46,19,8,97,29,72,27,31,2606.024445285722,8870.967741935483,2115.4273029966707,104.16666666666669,4613.273880980963
11.55,104.93,164,32,62,122,29,44,22,27,39,12,32,32,79,27,63,81,54,64,4,88,20,39,89,33,2850.3425128950394,8500.0,2714.390872285609,108.031212484994,1386.138613861386
11.55,104.93,164,32,62,122,29,44,22,27,39,12,32,32,79,27,63,81,54,64,4,88,20,39,89,33,2850.3425128950394,8500.0,2714.390872285609,108.031212484994,1386.138613861386
11.537783,104.920235,163,31,82,129,12,45,53,8,11,65,18,48,69,19,62,81,59,14,83,83,38,15,39,109,2423.3576950227744,6250.0,2204.8611111111113,150.0,3428.5714285714284
11.537783,104.920235,163,31,82,129,12,45,53,8,11,65,18,48,69,19,62,81,59,14,83,83,38,15,39,109,2423.3576950227744,6250.0,2204.8611111111113,150.0,3428.5714285714284
11.537783,104.920235,163,31,82,129,12,45,53,8,11,65,18,48,69,19,62,81,59,14,83,83,38,15,39,109,2423.3576950227744,6250.0,2204.8611111111113,150.0,3428.5714285714284
11.537783,104.920235,163,31,82,129,12,45,53,8,11,65,18,48,69,19,62,81,59,14,83,83,38,15,39,109,2423.3576950227744,6250.0,2204.8611111111113,150.0,3428.5714285714284
11.5445,104.913586,177,36,85,145,36,49,22,5,36,47,23,38,90,33,79,101,62,28,68,95,35,28,59,83,2748.1060957443865,6465.517241379311,2348.279151684156,110.0,4317.073170731707
11.5445,104.913586,177,36,85,145,36,49,22,5,36,47,23,38,90,33,79,101,62,28,68,95,35,28,59,83,2748.1060957443865,6465.517241379311,2348.279151684156,110.0,4317.073170731707
11.5445,104.913586,177,36,85,145,36,49,22,5,36,47,23,38,90,33,79,101,62,28,68,95,35,28,59,83,2748.1060957443865,6465.517241379311,2348.279151684156,110.0,4317.073170731707
11.5445,104.913586,177,36,85,145,36,49,22,5,36,47,23,38,90,33,79,101,62,28,68,95,35,28,59,83,2748.1060957443865,6465.517241379311,2348.279151684156,110.0,4317.073170731707
11.5445,104.913586,177,36,85,145,36,49,22,5,36,47,23,38,90,33,79,101,62,28,68,95,35,28,59,83,2748.1060957443865,6465.517241379311,2348.279151684156,110.0,4317.073170731707
11.5445,104.913586,177,36,85,145,36,49,22,5,36,47,23,38,90,33,79,101,62,28,68,95,35,28,59,83,2748.1060957443865,6465.517241379311,2348.279151684156,110.0,4317.073170731707
11.57,104.89,180,16,106,178,11,29,69,6,4,81,18,67,100,56,86,110,32,3,114,103,70,11,29,138,3126.693060543405,6427.857142857143,3109.991662034464,1003.5122930255897,3793.103448275862
11.57,104.89,180,16,106,178,11,29,69,6,4,81,18,67,100,56,86,110,32,3,114,103,70,11,29,138,3126.693060543405,6427.857142857143,3109.991662034464,1003.5122930255897,3793.103448275862
11.57,104.89,180,16,106,178,11,29,69,6,4,81,18,67,100,56,86,110,32,3,114,103,70,11,29,138,3126.693060543405,6427.857142857143,3109.991662034464,1003.5122930255897,3793.103448275862
11.57,104.89,180,16,106,178,11,29,69,6,4,81,18,67,100,56,86,110,32,3,114,103,70,11,29,138,3126.693060543405,6427.857142857143,3109.991662034464,1003.5122930255897,3793.103448275862
11.522551,104.962474,49,8,36,34,2,0,6,0,0,10,0,5,17,13,10,6,6,0,9,11,9,0,0,11,2184.343779721194,5000.0,1988.636363636364,562.5,1709.4017094017097
11.522551,104.962474,49,8,36,34,2,0,6,0,0,10,0,5,17,13,10,6,6,0,9,11,9,0,0,11,2184.343779721194,5000.0,1988.636363636364,562.5,1709.4017094017097
11.59015,104.909641,144,25,67,128,8,34,61,8,34,43,11,58,80,46,56,97,51,52,57,83,43,19,73,75,2279.8435030274145,6333.333333333333,1847.8260869565213,783.3333333333334,2391.304347826087
11.55,104.93,164,32,62,122,29,44,22,27,39,12,32,32,79,27,63,81,54,64,4,88,20,39,89,33,2850.3425128950394,8500.0,2714.390872285609,108.031212484994,5472.02131709174
11.55,104.93,164,32,62,122,29,44,22,27,39,12,32,32,79,27,63,81,54,64,4,88,20,39,89,33,2850.3425128950394,8500.0,2714.390872285609,108.031212484994,5472.02131709174
11.5445,104.913586,177,36,85,145,36,49,22,5,36,47,23,38,90,33,79,101,62,28,68,95,35,28,59,83,2748.1060957443865,6465.517241379311,2348.279151684156,110.0,1463.4146341463415
11.5445,104.913586,177,36,85,145,36,49,22,5,36,47,23,38,90,33,79,101,62,28,68,95,35,28,59,83,2748.1060957443865,6465.517241379311,2348.279151684156,110.0,1463.4146341463415
11.5445,104.913586,177,36,85,145,36,49,22,5,36,47,23,38,90,33,79,101,62,28,68,95,35,28,59,83,2748.1060957443865,6465.517241379311,2348.279151684156,110.0,1463.4146341463415
11.5445,104.913586,177,36,85,145,36,49,22,5,36,47,23,38,90,33,79,101,62,28,68,95,35,28,59,83,2748.1060957443865,6465.517241379311,2348.279151684156,110.0,1463.4146341463415
11.5445,104.913586,177,36,85,145,36,49,22,5,36,47,23,38,90,33,79,101,62,28,68,95,35,28,59,83,2748.1060957443865,6465.517241379311,2348.279151684156,110.0,1463.4146341463415
11.5445,104.913586,177,36,85,145,36,49,22,5,36,47,23,38,90,33,79,101,62,28,68,95,35,28,59,83,2748.1060957443865,6465.517241379311,2348.279151684156,110.0,1463.4146341463415
11.5445,104.913586,177,36,85,145,36,49,22,5,36,47,23,38,90,33,79,101,62,28,68,95,35,28,59,83,2748.1060957443865,6465.517241379311,2348.279151684156,110.0,2968.75
11.5445,104.913586,177,36,85,145,36,49,22,5,36,47,23,38,90,33,79,101,62,28,68,95,35,28,59,83,2748.1060957443865,6465.517241379311,2348.279151684156,110.0,2968.75
11.5445,104.913586,177,36,85,145,36,49,22,5,36,47,23,38,90,33,79,101,62,28,68,95,35,28,59,83,2748.1060957443865,6465.517241379311,2348.279151684156,110.0,2968.75
11.5445,104.913586,177,36,85,145,36,49,22,5,36,47,23,38,90,33,79,101,62,28,68,95,35,28,59,83,2748.1060957443865,6465.517241379311,2348.279151684156,110.0,2968.75
11.5445,104.913586,177,36,85,145,36,49,22,5,36,47,23,38,90,33,79,101,62,28,68,95,35,28,59,83,2748.1060957443865,6465.517241379311,2348.279151684156,110.0,2968.75
11.5445,104.913586,177,36,85,145,36,49,22,5,36,47,23,38,90,33,79,101,62,28,68,95,35,28,59,83,2748.1060957443865,6465.517241379311,2348.279151684156,110.0,2968.75
11.658559,104.913169,9,1,6,13,0,0,0,1,0,0,0,0,2,2,2,2,2,0,0,0,0,0,0,0,1699.9650199679063,3835.978835978836,1552.2186147186148,482.1428571428572,1254.4802867383512
11.55,104.89,185,21,125,175,12,27,74,1,4,88,14,61,97,61,93,112,34,2,117,102,76,9,20,148,2316.476454584686,6363.636363636364,2058.745414627768,295.0,2367.4242424242425
11.55,104.89,185,21,125,175,12,27,74,1,4,88,14,61,97,61,93,112,34,2,117,102,76,9,20,148,2316.476454584686,6363.636363636364,2058.745414627768,295.0,2367.4242424242425
11.55,104.89,185,21,125,175,12,27,74,1,4,88,14,61,97,61,93,112,34,2,117,102,76,9,20,148,2316.476454584686,6363.636363636364,2058.745414627768,295.0,2367.4242424242425
11.55,104.89,185,21,125,175,12,27,74,1,4,88,14,61,97,61,93,112,34,2,117,102,76,9,20,148,2316.476454584686,6363.636363636364,2058.745414627768,295.0,2367.4242424242425
11.55,104.93,164,32,62,122,29,44,22,27,39,12,32,32,79,27,63,81,54,64,4,88,20,39,89,33,2850.3425128950394,8500.0,2714.390872285609,108.031212484994,2275.600505689001
11.55,104.93,164,32,62,122,29,44,22,27,39,12,32,32,79,27,63,81,54,64,4,88,20,39,89,33,2850.3425128950394,8500.0,2714.390872285609,108.031212484994,2275.600505689001
11.58714384,104.8936993,155,14,92,148,2,15,81,2,8,69,7,63,73,33,68,100,35,3,96,80,56,7,22,132,1718.6956252754987,2011.661807580175,1718.6956252754985,1425.7294429708222,1425.7294429708222
11.58714384,104.8936993,155,14,92,148,2,15,81,2,8,69,7,63,73,33,68,100,35,3,96,80,56,7,22,132,1718.6956252754987,2011.661807580175,1718.6956252754985,1425.7294429708222,1425.7294429708222
11.58714384,104.8936993,155,14,92,148,2,15,81,2,8,69,7,63,73,33,68,100,35,3,96,80,56,7,22,132,1718.6956252754987,2011.661807580175,1718.6956252754985,1425.7294429708222,1425.7294429708222
11.55,104.93,164,32,62,122,29,44,22,27,39,12,32,32,79,27,63,81,54,64,4,88,20,39,89,33,2850.3425128950394,8500.0,2714.390872285609,108.031212484994,3750.0
11.55,104.93,164,32,62,122,29,44,22,27,39,12,32,32,79,27,63,81,54,64,4,88,20,39,89,33,2850.3425128950394,8500.0,2714.390872285609,108.031212484994,3750.0
11.562248,104.898461,191,25,85,170,32,50,25,3,23,72,17,47,102,48,88,114,23,28,91,107,48,25,71,86,3270.5670928547806,5833.333333333333,2851.71102661597,855.1198257080611,3561.6438356164385
11.562248,104.898461,191,25,85,170,32,50,25,3,23,72,17,47,102,48,88,114,23,28,91,107,48,25,71,86,3270.5670928547806,5833.333333333333,2851.71102661597,855.1198257080611,3561.6438356164385
11.562248,104.898461,191,25,85,170,32,50,25,3,23,72,17,47,102,48,88,114,23,28,91,107,48,25,71,86,3270.5670928547806,5833.333333333333,2851.71102661597,855.1198257080611,3561.6438356164385
11.562248,104.898461,191,25,85,170,32,50,25,3,23,72,17,47,102,48,88,114,23,28,91,107,48,25,71,86,3270.5670928547806,5833.333333333333,2851.71102661597,855.1198257080611,3561.6438356164385
11.562248,104.898461,191,25,85,170,32,50,25,3,23,72,17,47,102,48,88,114,23,28,91,107,48,25,71,86,3270.5670928547806,5833.333333333333,2851.71102661597,855.1198257080611,3561.6438356164385
11.562248,104.898461,191,25,85,170,32,50,25,3,23,72,17,47,102,48,88,114,23,28,91,107,48,25,71,86,3270.5670928547806,5833.333333333333,2851.71102661597,855.1198257080611,3561.6438356164385
11.562248,104.898461,191,25,85,170,32,50,25,3,23,72,17,47,102,48,88,114,23,28,91,107,48,25,71,86,3270.5670928547806,5833.333333333333,2851.71102661597,855.1198257080611,3561.6438356164385
11.562248,104.898461,191,25,85,170,32,50,25,3,23,72,17,47,102,48,88,114,23,28,91,107,48,25,71,86,3270.5670928547806,5833.333333333333,2851.71102661597,855.1198257080611,3561.6438356164385
11.55,104.93,164,32,62,122,29,44,22,27,39,12,32,32,79,27,63,81,54,64,4,88,20,39,89,33,2850.3425128950394,8500.0,2714.390872285609,108.031212484994,5263.1578947368425
11.55,104.93,164,32,62,122,29,44,22,27,39,12,32,32,79,27,63,81,54,64,4,88,20,39,89,33,2850.3425128950394,8500.0,2714.390872285609,108.031212484994,5263.1578947368425
11.55,104.89,185,21,125,175,12,27,74,1,4,88,14,61,97,61,93,112,34,2,117,102,76,9,20,148,2316.476454584686,6363.636363636364,2058.745414627768,295.0,2600.0
11.55,104.89,185,21,125,175,12,27,74,1,4,88,14,61,97,61,93,112,34,2,117,102,76,9,20,148,2316.476454584686,6363.636363636364,2058.745414627768,295.0,2600.0
11.55,104.89,185,21,125,175,12,27,74,1,4,88,14,61,97,61,93,112,34,2,117,102,76,9,20,148,2316.476454584686,6363.636363636364,2058.745414627768,295.0,2600.0
11.55,104.89,185,21,125,175,12,27,74,1,4,88,14,61,97,61,93,112,34,2,117,102,76,9,20,148,2316.476454584686,6363.636363636364,2058.745414627768,295.0,2600.0
11.5445,104.913586,177,36,85,145,36,49,22,5,36,47,23,38,90,33,79,101,62,28,68,95,35,28,59,83,2748.1060957443865,6465.517241379311,2348.279151684156,110.0,1144.5086705202311
11.5445,104.913586,177,36,85,145,36,49,22,5,36,47,23,38,90,33,79,101,62,28,68,95,35,28,59,83,2748.1060957443865,6465.517241379311,2348.279151684156,110.0,1144.5086705202311
11.5445,104.913586,177,36,85,145,36,49,22,5,36,47,23,38,90,33,79,101,62,28,68,95,35,28,59,83,2748.1060957443865,6465.517241379311,2348.279151684156,110.0,1144.5086705202311
11.5445,104.913586,177,36,85,145,36,49,22,5,36,47,23,38,90,33,79,101,62,28,68,95,35,28,59,83,2748.1060957443865,6465.517241379311,2348.279151684156,110.0,1144.5086705202311
11.5445,104.913586,177,36,85,145,36,49,22,5,36,47,23,38,90,33,79,101,62,28,68,95,35,28,59,83,2748.1060957443865,6465.517241379311,2348.279151684156,110.0,1144.5086705202311
11.5445,104.913586,177,36,85,145,36,49,22,5,36,47,23,38,90,33,79,101,62,28,68,95,35,28,59,83,2748.1060957443865,6465.517241379311,2348.279151684156,110.0,1144.5086705202311
11.5445,104.913586,177,36,85,145,36,49,22,5,36,47,23,38,90,33,79,101,62,28,68,95,35,28,59,83,2748.1060957443865,6465.517241379311,2348.279151684156,110.0,6321.83908045977
11.5445,104.913586,177,36,85,145,36,49,22,5,36,47,23,38,90,33,79,101,62,28,68,95,35,28,59,83,2748.1060957443865,6465.517241379311,2348.279151684156,110.0,6321.83908045977
11.5445,104.913586,177,36,85,145,36,49,22,5,36,47,23,38,90,33,79,101,62,28,68,95,35,28,59,83,2748.1060957443865,6465.517241379311,2348.279151684156,110.0,6321.83908045977
11.5445,104.913586,177,36,85,145,36,49,22,5,36,47,23,38,90,33,79,101,62,28,68,95,35,28,59,83,2748.1060957443865,6465.517241379311,2348.279151684156,110.0,6321.83908045977
11.5445,104.913586,177,36,85,145,36,49,22,5,36,47,23,38,90,33,79,101,62,28,68,95,35,28,59,83,2748.1060957443865,6465.517241379311,2348.279151684156,110.0,6321.83908045977
11.5445,104.913586,177,36,85,145,36,49,22,5,36,47,23,38,90,33,79,101,62,28,68,95,35,28,59,83,2748.1060957443865,6465.517241379311,2348.279151684156,110.0,6321.83908045977
11.658559,104.913169,9,1,6,13,0,0,0,1,0,0,0,0,2,2,2,2,2,0,0,0,0,0,0,0,1699.9650199679063,3835.978835978836,1552.2186147186148,482.1428571428572,3758.741258741258
11.562248,104.898461,191,25,85,170,32,50,25,3,23,72,17,47,102,48,88,114,23,28,91,107,48,25,71,86,3270.5670928547806,5833.333333333333,2851.71102661597,855.1198257080611,2935.779816513761
11.562248,104.898461,191,25,85,170,32,50,25,3,23,72,17,47,102,48,88,114,23,28,91,107,48,25,71,86,3270.5670928547806,5833.333333333333,2851.71102661597,855.1198257080611,2935.779816513761
11.562248,104.898461,191,25,85,170,32,50,25,3,23,72,17,47,102,48,88,114,23,28,91,107,48,25,71,86,3270.5670928547806,5833.333333333333,2851.71102661597,855.1198257080611,2935.779816513761
11.562248,104.898461,191,25,85,170,32,50,25,3,23,72,17,47,102,48,88,114,23,28,91,107,48,25,71,86,3270.5670928547806,5833.333333333333,2851.71102661597,855.1198257080611,2935.779816513761
11.562248,104.898461,191,25,85,170,32,50,25,3,23,72,17,47,102,48,88,114,23,28,91,107,48,25,71,86,3270.5670928547806,5833.333333333333,2851.71102661597,855.1198257080611,2935.779816513761
11.562248,104.898461,191,25,85,170,32,50,25,3,23,72,17,47,102,48,88,114,23,28,91,107,48,25,71,86,3270.5670928547806,5833.333333333333,2851.71102661597,855.1198257080611,2935.779816513761
11.562248,104.898461,191,25,85,170,32,50,25,3,23,72,17,47,102,48,88,114,23,28,91,107,48,25,71,86,3270.5670928547806,5833.333333333333,2851.71102661597,855.1198257080611,2935.779816513761
11.562248,104.898461,191,25,85,170,32,50,25,3,23,72,17,47,102,48,88,114,23,28,91,107,48,25,71,86,3270.5670928547806,5833.333333333333,2851.71102661597,855.1198257080611,2935.779816513761
11.522551,104.962474,49,8,36,34,2,0,6,0,0,10,0,5,17,13,10,6,6,0,9,11,9,0,0,11,2184.343779721194,5000.0,1988.636363636364,562.5,2689.075630252101
11.522551,104.962474,49,8,36,34,2,0,6,0,0,10,0,5,17,13,10,6,6,0,9,11,9,0,0,11,2184.343779721194,5000.0,1988.636363636364,562.5,2689.075630252101
11.56017615,104.7854731,3,0,3,12,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1090.952380952381,1984.126984126984,1090.952380952381,197.77777777777777,1984.126984126984
11.56017615,104.7854731,3,0,3,12,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1090.952380952381,1984.126984126984,1090.952380952381,197.77777777777777,1984.126984126984
11.55,104.89,185,21,125,175,12,27,74,1,4,88,14,61,97,61,93,112,34,2,117,102,76,9,20,148,2316.476454584686,6363.636363636364,2058.745414627768,295.0,1770.516717325228
11.55,104.89,185,21,125,175,12,27,74,1,4,88,14,61,97,61,93,112,34,2,117,102,76,9,20,148,2316.476454584686,6363.636363636364,2058.745414627768,295.0,1770.516717325228
11.55,104.89,185,21,125,175,12,27,74,1,4,88,14,61,97,61,93,112,34,2,117,102,76,9,20,148,2316.476454584686,6363.636363636364,2058.745414627768,295.0,1770.516717325228
11.55,104.89,185,21,125,175,12,27,74,1,4,88,14,61,97,61,93,112,34,2,117,102,76,9,20,148,2316.476454584686,6363.636363636364,2058.745414627768,295.0,1770.516717325228
11.51680412,104.9572098,52,4,40,40,1,1,4,0,0,11,0,5,24,20,12,6,6,0,6,12,10,0,1,10,2527.3442080730665,4824.561403508772,2354.7880690737834,1775.0,2614.079339601009
11.51680412,104.9572098,52,4,40,40,1,1,4,0,0,11,0,5,24,20,12,6,6,0,6,12,10,0,1,10,2527.3442080730665,4824.561403508772,2354.7880690737834,1775.0,2614.079339601009
11.54400677,104.9169731,177,40,83,142,38,46,24,5,40,39,22,37,89,35,78,97,64,28,63,91,29,27,63,77,2748.1060957443865,6465.517241379311,2348.279151684156,110.0,3500.0
11.54400677,104.9169731,177,40,83,142,38,46,24,5,40,39,22,37,89,35,78,97,64,28,63,91,29,27,63,77,2748.1060957443865,6465.517241379311,2348.279151684156,110.0,3500.0
11.54400677,104.9169731,177,40,83,142,38,46,24,5,40,39,22,37,89,35,78,97,64,28,63,91,29,27,63,77,2748.1060957443865,6465.517241379311,2348.279151684156,110.0,3500.0
11.54400677,104.9169731,177,40,83,142,38,46,24,5,40,39,22,37,89,35,78,97,64,28,63,91,29,27,63,77,2748.1060957443865,6465.517241379311,2348.279151684156,110.0,3500.0
11.54400677,104.9169731,177,40,83,142,38,46,24,5,40,39,22,37,89,35,78,97,64,28,63,91,29,27,63,77,2748.1060957443865,6465.517241379311,2348.279151684156,110.0,3500.0
11.54400677,104.9169731,177,40,83,142,38,46,24,5,40,39,22,37,89,35,78,97,64,28,63,91,29,27,63,77,2748.1060957443865,6465.517241379311,2348.279151684156,110.0,3500.0
11.55,104.93,164,32,62,122,29,44,22,27,39,12,32,32,79,27,63,81,54,64,4,88,20,39,89,33,2850.3425128950394,8500.0,2714.390872285609,108.031212484994,4615.384615384615
11.55,104.93,164,32,62,122,29,44,22,27,39,12,32,32,79,27,63,81,54,64,4,88,20,39,89,33,2850.3425128950394,8500.0,2714.390872285609,108.031212484994,4615.384615384615
11.57,104.89,180,16,106,178,11,29,69,6,4,81,18,67,100,56,86,110,32,3,114,103,70,11,29,138,3126.693060543405,6427.857142857143,3109.991662034464,1003.5122930255897,5442.1768707483
11.57,104.89,180,16,106,178,11,29,69,6,4,81,18,67,100,56,86,110,32,3,114,103,70,11,29,138,3126.693060543405,6427.857142857143,3109.991662034464,1003.5122930255897,5442.1768707483
11.57,104.89,180,16,106,178,11,29,69,6,4,81,18,67,100,56,86,110,32,3,114,103,70,11,29,138,3126.693060543405,6427.857142857143,3109.991662034464,1003.5122930255897,5442.1768707483
11.57,104.89,180,16,106,178,11,29,69,6,4,81,18,67,100,56,86,110,32,3,114,103,70,11,29,138,3126.693060543405,6427.857142857143,3109.991662034464,1003.5122930255897,5442.1768707483
11.569135,104.9248,171,35,71,145,52,21,10,17,10,8,19,27,94,49,66,94,51,5,9,96,27,41,26,26,2416.7006027439056,6451.612903225807,2196.7120181405894,439.1534391534392,5370.37037037037
11.569135,104.9248,171,35,71,145,52,21,10,17,10,8,19,27,94,49,66,94,51,5,9,96,27,41,26,26,2416.7006027439056,6451.612903225807,2196.7120181405894,439.1534391534392,5370.37037037037
11.569135,104.9248,171,35,71,145,52,21,10,17,10,8,19,27,94,49,66,94,51,5,9,96,27,41,26,26,2416.7006027439056,6451.612903225807,2196.7120181405894,439.1534391534392,5370.37037037037
11.569135,104.9248,171,35,71,145,52,21,10,17,10,8,19,27,94,49,66,94,51,5,9,96,27,41,26,26,2416.7006027439056,6451.612903225807,2196.7120181405894,439.1534391534392,5370.37037037037
11.569135,104.9248,171,35,71,145,52,21,10,17,10,8,19,27,94,49,66,94,51,5,9,96,27,41,26,26,2416.7006027439056,6451.612903225807,2196.7120181405894,439.1534391534392,5370.37037037037
11.569135,104.9248,171,35,71,145,52,21,10,17,10,8,19,27,94,49,66,94,51,5,9,96,27,41,26,26,2416.7006027439056,6451.612903225807,2196.7120181405894,439.1534391534392,5370.37037037037
11.569135,104.9248,171,35,71,145,52,21,10,17,10,8,19,27,94,49,66,94,51,5,9,96,27,41,26,26,2416.7006027439056,6451.612903225807,2196.7120181405894,439.1534391534392,5370.37037037037
11.569135,104.9248,171,35,71,145,52,21,10,17,10,8,19,27,94,49,66,94,51,5,9,96,27,41,26,26,2416.7006027439056,6451.612903225807,2196.7120181405894,439.1534391534392,5370.37037037037
11.569135,104.9248,171,35,71,145,52,21,10,17,10,8,19,27,94,49,66,94,51,5,9,96,27,41,26,26,2416.7006027439056,6451.612903225807,2196.7120181405894,439.1534391534392,5370.37037037037
11.52,104.95,68,9,50,48,1,0,19,0,2,17,1,18,37,32,20,9,9,1,22,31,28,1,0,28,2069.136074663387,6333.333333333333,1829.9881936245567,166.66666666666666,1879.5180722891569
