id,information,type,province,price,land_size,price/m2,lat,long,translate
rl-121354391,"💰💵💶ដីកែង តំលៃល្អ លេីផ្លូវបេតុងធំ 20m សំរាប់លក់ នៅជាប់បុរីពីភពច្មីឈូកវ៉ា ១ (សូមជួយណែនាំ និង ចែករំលែកបន្ត):
- ទំហំដី: 6,710 ម២ (ក្បាលដី 102 ម x 86 ម ប្លង់ LMAP)
- អាចសង់ផ្ទះល្វែង ផ្ទះវីឡា ពុះដីឡូត៏ សង់ឃ្លាំង ឬទុកចំណេញ
- ទីតាំង https://goo.gl/maps/pfoRdesNQ8qfx3mM9
- តំលៃ: 280$/m2 ||| - ☎️លេខទូរស័ព្ទ: 012 381 108 (លោក វ៉ា វីរះ)
Corner Land for Sale on Concrete road 20m in Kouk Roka (Kob Srov, Khan Por Senchey):
- Size: 6,710 m2 (about 102m x 86m)
- Location:  https://goo.gl/maps/pfoRdesNQ8qfx3mM9
- Price: 280$/m2 (LMAP hard title)
- Contact: 012 381 108 (Mr. Va Vireak | Telegram, WhatsApp or Line)",LAND,Phnom Penh,1880000.0,6710.0,280.1788375558868,11.596555,104.80658,"ពិសេរ Good pricing ground is 20m Bigger Road for sale next to Borey Chiv Vana 1 (please advise):
- Land Size: 6,710m2 (102m x 86 mm x 86 mm layout)
Can be able to build an apartment villas villas, boast, or make a profit
- Location https://goo.gl/maps/pfordes/perstq8qfx3mm9
- Price: 280 $ / m2 ||| - ☎️ ☎️ Number: 012 381 108 (Mr. Wisist)
Corner Land For Sale on Concrete Road 20m In Kouk Roka (Kob Sov, Khan Por Chorchey):
- size: 6,710 m2 (about 102m x 86m)
- Location: https://goo.gl/maps/pfordes/pfordes/pfordesnq8qfx3mm9
- PRICE: 280 $ / M2 (LMAP Hard Title)
- Contact: 012 381 108 (Mr88 (Mr88 (Mr88 (Mr8) Telegram, Whatsapp or Line)"
rl-121354390,"Corner Land for Sale on Concrete road 20m in Kouk Roka (Kob Srov, Khan Por Senchey):
- Size: 6,710 m2 (about 102m x 86m)
- Location:  https://goo.gl/maps/pfoRdesNQ8qfx3mM9
- Price: 280$/m2 (LMAP hard title)
- Contact: 012 381 108 (Mr. Va Vireak | Telegram, WhatsApp or Line)
💰💵💶ដីកែង តំលៃល្អ លេីផ្លូវបេតុងធំ 20m សំរាប់លក់ នៅជាប់បុរីពីភពច្មីឈូកវ៉ា ១ (សូមជួយណែនាំ និង ចែករំលែកបន្ត):
- ទំហំដី: 6,710 ម២ (ក្បាលដី 102 ម x 86 ម ប្លង់ LMAP)
- អាចសង់ផ្ទះល្វែង ផ្ទះវីឡា ពុះដីឡូត៏ សង់ឃ្លាំង ឬទុកចំណេញ
- ទីតាំង https://goo.gl/maps/pfoRdesNQ8qfx3mM9
- តំលៃ: 280$/m2 ||| - ☎️លេខទូរស័ព្ទ: 012 381 108 (លោក វ៉ា វីរះ)",LAND,Phnom Penh,1880000.0,6710.0,280.1788375558868,11.596555,104.80658,"Corner Land For Sale on Concrete Road 20m In Kouk Roka (Kob Sov, Khan Por Chorchey):
- size: 6,710 m2 (about 102m x 86m)
- Location: https://goo.gl/maps/pfordes/pfordes/pfordesnq8qfx3mm9
- PRICE: 280 $ / M2 (LMAP Hard Title)
- Contact: 012 381 108 (Mr88 (Mr88 (Mr88 (Mr8) Telegram, Whatsapp or Line)
ពិសេរ Good pricing ground is 20m Bigger Road for sale next to Borey Chiv Vana 1 (please advise):
- Land Size: 6,710m2 (102m x 86 mm x 86 mm layout)
Can be able to build an apartment villas villas, boast, or make a profit
- Location https://goo.gl/maps/pfordes/perstq8qfx3mm9
- Price: 280 $ / m2 ||| - ☎️ ☎️ Number: 012 381 108 (Mr. Wisist)"
rl-121319946,"LAND for SALE behind Borey New World Kour Srov on road 20m (have electricity and water already):
- Size: 8,200 m2 (about 100m x 80m)
- Location:  https://goo.gl/maps/moLFxMo7eDUZ5STDA
- Price: 220$/m2 (hard title)
- Contact: 012 381 108 (Mr. Va Vireak | Telegram, WhatsApp or Line)
ដីលក់​តំលៃល្អ លេីផ្លូវបេតុង​ ២០ម​ មានបណ្តាញទឹក​ និង​ ភ្លេីងរួចជាស្រេច​ ប្លង់រឹង​ ក្រោយបុរីពិភពថ្មី រង្វង់មូលគួរស្រូវ ផ្លូវជាតិលេខ ២
- ទំហំដី: 8,200 m2 ប្លង់រឹង (ប្រហែល 100 ម x 80 ម)
-  ទីតាំង Google:  https://goo.gl/maps/moLFxMo7eDUZ5STDA
- តម្លៃលក់: 220$/m2 (តំលៃល្អ អ្នកលក់កាត់ប្លង់រឹងជូន)
- មានអ្នកចាប់អារម្នណ៏ សូមជួយណែនាំ
- លេខទូរស័ព្ទ: 012 381 108 (លោក វ៉ា វីរះ) | inbox for details",LAND,Phnom Penh,1800000.0,8184.0,219.94134897360703,11.45501,104.884242,"Land for Sale Behind Borey New World Kour Sov on Road 20m (HAVE ELECTRICITITY AND WATER AlREEEADY):
- size: 8,200 m2 (About 100m x 80m)
- locations: https://goo.gl/maps/molfxmo7eduz5StDDA
- PRICE: 220 $ / M2 (Hard Title)
- Contact: 012 381 108 (Mr88 (Mr88 (Mr88 (Mr8) Telegram, Whatsapp or Line)
Land Road Selling Road 20m has water and flashing already water and sungmonds are already ready to be a solid, the new world of Borey, Road 2
- Land Size: 8,200 M2 solid layout (about 100 m x 80 m)
- Google Location: https://goo.gl/maps/molfxmo7eduz5StDDA
- Sale Price: $ 220 / M2 (Good Price Good Server Seller)
- Criteria, please advise
- Phone Number: 012 381 108 (Wisis) | Inbox for Details"
rl-121361089,"ដីលក់តំលៃល្អ ជាប់បុរីពិភពថ្មី ផ្លូវជាតិលេខ 3 (4.0 គ.ម. ពីព្រលានយន្តហោះអន្តរជាតិភ្នំពេញ):
- ទំហំដី: 7,500 m2 ប្លង់រឹង (ក្បាលដី 25 - 50 ម x 200 ម )
- អាចសង់ផ្ទះ ពុះដីឡូត៏ សង់ឃ្លាំង ឬទុកចំណេញ ។ល។
- ទីតាំង https://goo.gl/maps/36Ye2Ujgsf4UrmY9A
- តំលៃ: 240$/m2 |||- លេខទូរស័ព្ទ: 012 381 108 (លោក វ៉ា វីរះ)
LAND for SALE at good price in Dangkor next to Borey New Word (4.0 km only from Phnom Penh Airport, road No. 3)
- Size: 7,500 m2 (20m - 50m x 200m)
- Location:  https://goo.gl/maps/36Ye2Ujgsf4UrmY9A
- Price: 240$/m2 (hard title)
- Contact: 012 381 108 (Mr. Va Vireak | Telegram, WhatsApp or Line)",LAND,Phnom Penh,1800000.0,10000.0,180.0,11.496579,104.824396,"Land Selling Good Price Borey - New World Borey, National Road No 3 (4.0 km from Phnom Penh International Airport):
- Land Size: 7,500 m2 hard layout (parcel 25 - 50m x 200m)
- Can build houses, litigation, build or for profit, etc.
- Location htts://goo.gl/maps/36ye2ujgsf4urmy9a
- Price: 240 $ / m2 ||| - Phone: 012 381 108 (Wiser)
Land for Sale at Good Price Next to Borey News (4.0 Km Only from Phnom Penh Airport, Road No. 3)
- size: 7,500 m2 (20m - 50m x 200m)
- Location: https://goo.gl/maps/36ye2ujgsf4urmy9a
- PRICE: 240 $ / M2 (Hard Title)
- Contact: 012 381 108 (Mr88 (Mr88 (Mr88 (Mr8) Telegram, Whatsapp or Line)"
rl-121361088,"LAND for SALE at good price in Dangkor next to Borey New Word (4.0 km only from Phnom Penh Airport, road No. 3)
- Size: 7,500 m2 (20m - 50m x 200m)
- Location:  https://goo.gl/maps/36Ye2Ujgsf4UrmY9A
- Price: 240$/m2 (hard title)
- Contact: 012 381 108 (Mr. Va Vireak | Telegram, WhatsApp or Line)
ដីលក់តំលៃល្អ ជាប់បុរីពិភពថ្មី ផ្លូវជាតិលេខ 3 (4.0 គ.ម. ពីព្រលានយន្តហោះអន្តរជាតិភ្នំពេញ):
- ទំហំដី: 7,500 m2 ប្លង់រឹង (ក្បាលដី 25 - 50 ម x 200 ម )
- អាចសង់ផ្ទះ ពុះដីឡូត៏ សង់ឃ្លាំង ឬទុកចំណេញ ។ល។
- ទីតាំង https://goo.gl/maps/36Ye2Ujgsf4UrmY9A
- តំលៃ: 240$/m2 |||- លេខទូរស័ព្ទ: 012 381 108 (លោក វ៉ា វីរះ)",LAND,Phnom Penh,1800000.0,7500.0,240.0,11.496621,104.824525,"Land for Sale at Good Price Next to Borey News (4.0 Km Only from Phnom Penh Airport, Road No. 3)
- size: 7,500 m2 (20m - 50m x 200m)
- Location: https://goo.gl/maps/36ye2ujgsf4urmy9a
- PRICE: 240 $ / M2 (Hard Title)
- Contact: 012 381 108 (Mr88 (Mr88 (Mr88 (Mr8) Telegram, Whatsapp or Line)
Land Selling Good Price Borey - New World Borey, National Road No 3 (4.0 km from Phnom Penh International Airport):
- Land Size: 7,500 m2 hard layout (parcel 25 - 50m x 200m)
- Can build houses, litigation, build or for profit, etc.
- Location htts://goo.gl/maps/36ye2ujgsf4urmy9a
- Price: 240 $ / m2 ||| - Phone: 012 381 108 (Wiser)"
rl-135334522,"ដីកែងលក់បន្ទាន់⚡️ជាប់សាលាប៊ែលធី ផ្លូវជាតិលេខ3 ( ID: #D3383)
👉 តម្លៃ ៖ $1,800,000 (ចរចា)
👉 ស្ថិតនៅលើផ្លូវជាតិលេខ3 ជាប់និងសាលា ប៊ែលធីអន្តរជាតិ ជិតស្ពានអាកាសចោមចៅ ជាទីប្រជុំជន តំបន់អភិវឌ្ឍន៍ ល្អសម្រាប់អាជីវកម្មគ្រប់ប្រភេទ។
👉 ទំហំដី ៖ 34m × 50m 
👉 ប្លង់រឹង ៖ 1.252m²
👉 ដីបែរមុខទៅទិស លិចឈៀងជើង
👉 ចេញសេវាផ្ទេរកម្មសិទ្ធិជូន​(ប្លង់រឹង)	
👉 អត្តលេខក្រុមហ៊ុន E-19-306
សូមទំនាក់ទំនង ៖	
☎️ (Cellcard): 078 919 789 | 012 61 31 31  	
☎️ (Smart)   : 015 779 789	
🌐https://www.c21diamondinvestments.com	
↗️Telegram: https://t.me/century21diamond",LAND,Phnom Penh,1800000.0,1700.0,1058.8235294117646,11.530521,104.853953,"Porn Land Sell Emergency ⚡️ BELTEI School National Road No 3 (ID: # D3383)
👉 Price: $ 1,800,000 (Negotiable)
👉 National Road 3 in National Road 3 and International BELTEI International School near Chom Chao Fridge, in the regional development area for all kinds businesses.
👉 Land size: 34m × 50m 
👉 Hard Layout: 1,252M²
👉 The earth turned to the feet west of the feet
👉 Release the Oil Transfer Service (solid layout)	
E-19-306 ID ID
Contact:	
☎️ (Cellcard): 078 919 789 | 012 61 31113  	
☎️ (smart): 015 779 789	
🌐https: //www.c21diamondInvestments.com	
↗️telgram: https://t.me/century21diamond"
rl-134710761,"ដីលក់បន្ទាន់⚡️ ក្បែរផ្លូវឧកញ៉ា​ ម៉ុងឫទ្ធី (ID: #D3181)
👉តម្លៃ ៖​ $1,590,000 (ចរចា)
👉ទីតាំង ប្រកបដោយសក្តានុពលល្អ ស្ថិតនៅជិតផ្លូវឧកញ៉ា​ ម៉ុងឫទ្ធី ក្បែរផ្សារបឹងបៃតង ជិតផ្សារ AEON2 មានអាគារ ខុនដូរ ជាច្រើ។ 
👉ទំហំដី ៖ 35m x 75m 
ទំហំសរុបក្នុងប្លង់ ៖ 2,600m²
👉បែរមុខទៅទិសលិច
👉ចេញសេវាផ្ទេរកម្មសិទ្ធ (ប្លង់រឹង) 
👉 អត្តលេខក្រុមហ៊ុន E-19-306
សូមទំនាក់ទំនង ៖	
☎️ (Cellcard): 078 919 789 | 012 61 31 31  	
☎️ (Smart)   : 015 779 789	
🌐https://www.c21diamondinvestments.com	
↗️Telegram: https://t.me/century21diamond",LAND,Phnom Penh,1590000.0,2625.0,605.7142857142857,11.579651,104.857043,"Land for sale ⚡️ near the Road, Ngu Rtah Rithy (ID: # D3181)
👉 Price: $ 1,590,000 (Negotiable)
Good potential location is located near the Tychao Road near the Boeung Boeung Chheung Market near Aeon2, there are several condominiums. 
👉 Land size: 35m x 75m 
Total size in the layout: 2,600m²
👉 Turn towards the west
👉 Release Transfer Services (solid layout) 
E-19-306 ID ID
Contact:	
☎️ (Cellcard): 078 919 789 | 012 61 31113  	
☎️ (smart): 015 779 789	
🌐https: //www.c21diamondInvestments.com	
↗️telgram: https://t.me/century21diamond"
rl-121383044,"ដីលក់​បន្ទាន់​ for Sale  出售 ក្បែរ​ផ្លូវ60m ក្រុង​សៀមរាប 
 តមៃ្ល ：$ 400/m² (ចរចា)
 ទំហំដីធំស្មើរល្អ អាចសង់ជាផ្ទះល្វែង សណ្ឋាគារ ឬឃ្លាំងទំនិញក៏បាន
 ទំហំដី : 88.49m x 44.18m
 ​ប្លង់​រឹង
 ទំ​នាក់​ទំនង៖
012 61 31 31
093 666 949
078 919 789
015 779 789",LAND,Siemreap,1560000.0,3909.49,399.0290293618861,13.376075,103.879315,"For Sale 出售 Sell Land for Street 60m 
 Feed: $ 400 / M² (Negotiable)
 The size of the size is equivalent to build an apartment or the warehouse
 Land size: 88.49m x 44.18m
 Hard layout
 Network:
012 61 31113
093 666 949
078 919 789
015 779 789"
rl-135230279,"- ឃ្លាំង សម្រាប់ លក់បន្ទាន់ & ជួល នៅព្រៃសរ 
• ទីតំាង សង្កាត់ព្រៃស ខណ្ឌដង្កោ ភ្នំពេញ
• តម្លៃជួល $5000/Month
• តម្លៃលក់ $1,500,000
• ទំហំដីសរុប 5000m²
• ទំហំឃ្លាំងសរុប 30m x 60m² ( 1,800m² )
• Office 15m x 50m
• សល់ខាងក្រោយ20m
• សល់ខាងមុខ20m
• សល់ចំហៀងម្ខាង5m
• ឃ្លំាងសាងសងអស់ប្រាក់ 650,000$
📍ទីតាំង /ល្អសម្រាប់ ស្តុកឥវ៉ាន់ បើករោងចក្រ ដេរសម្លៀកបំពាក់ កាបូប ស្បែកជើង
• Please contact me at: +85569601061",LAND,Phnom Penh,1500000.0,5000.0,300.0,11.49669,104.863051,"- Warehouse for instant sale & rent in the Prey Sonor 
• Khan, Prey Sangkang, Khan Dangkan, Phnom Penh
• Price of $ 5000 / month
• $ 1,500,000 sales
• Total land size 5000m²
• A total of 30m x 60m² (1,800m²)
• Office 15m x 50m
• Left rest 20m
• The rest 20m
• Once left side 5m
• Building at $ 650,000 $
📍 Location / Good for Baggage Stockets Opening Factory Sewing Factories
• PLASE CONTACT ME AT: +8556960101010101"
rl-126478627,"📢 ដី សម្រាប់ លក់ ទីតំាង​ ចោមចៅ លើផ្លូវ ៣០ម៉ែត្រ
👉 លេខកូដ FJ-03315
👉 ទីតាំង៖ សង្កាត់ ចោមចៅ , ខណ្ឌ​ ពោធិ៍សែនជ័យ , រាជធានីភ្នំពេញ
👉 តម្លៃលក់ ៖ $1,500,000 (ចរចារ)
✅ ទំហំដីសរុប៖ ១៥០០ម៉ែត្រការេ
✅ អលនទ្រព្យមានទីតាំងល្អ ផ្លូវមុខដី 30ម៉ែត្រ អាចសាងសងជាបន្ទប់ជួលក៏បានដែរ ឬ សាងសងជាឃ្លំាងក៏បាន ព្រោះអីមានកម្មកររោងច្រើននូវជិតៗនឹងច្រើន ។
✅ លេខអាជ្ញាប័ណ្ណភ្នាក់ងារអចលនវត្ថុ: E-14-160
✅ ពត័មានលំអិតទាក់ទងលេខ
099 666 722 / 099 666 726
#forsale
#ហ្វូជីរៀលធី #fujiRealty #PhnomPenh #Odem
#realestateagency #propertyforsale #propertyforrent #propertyforlease #flateforsale #houseforsale #condoforsale #condoforrent
--------------------------------------------------------------------------------
📢 Land For Sale at Chaom Chau
👉 Code FJ-03315
👉 Location: Sangkat Chaom Chau , Khan Por Sen Chey , Phnom Penh
👉 Sale Price: $1,500,000 ( Negation )
✅ Total Land size: 1500m2
✅ Agency License License Number: E-14-160
☎️ For more information: 099 666 721 / 099 666 726
#forsale
#ហ្វូជីរៀលធី #fujiRealty #PhnomPenh #Odem
#realestateagency #propertyforsale #propertyforrent #propertyforlease #flateforsale #houseforsale #condoforsale #condoforrent",LAND,Phnom Penh,1500000.0,1500.0,1000.0,11.530521,104.853953,"📢 Land for sale Chom Chao in Road 30 meters
👉 FJ-03315 code
👉 Location: Chom Chao Sangkat Chom Chao, Khan Por Senchey, Phnom Penh
👉 Sales Price: $ 1,500,000 (Negotiable)
✅ Total land size: 1500 square meters
✅ Real estate is located a good location of 30 meters in front of the rental or a rental room, and it is also a wide range of workers nearby.
✅ ✅ Real Estate Agency license number: E-14-160
ពណ៌ Details contact numbers
099 666 722/099 666
#Forsale
#Ugi Kriel #fujiralty #phnompenh #odem
#realestatagency #proptyForsale #proptyForrent #PlatetyForlease #flateforsale #houseforsale #condoforrent
-----------------------------------------------------------------
📢 Land for Sale AT Chaom Chau
👉 Code FJ-03315
👉 Location: Sangkat Chaom Chau, Khan Por Sen Chey, Phnom Penh
👉 Sale Price: $ 1,500,000 (NEGATION)
✅ Total Land Size: 1500m2
✅ Agency License License License Number Number: E-14-160
☎️ FOR More Information: 099 666 721/099 666 726
#Forsale
#Ugi Kriel #fujiralty #phnompenh #odem
#realestatagency #proptyForsale #proptyForrent #PlatetyForlease #flateforsale #houseforsale #condoforrent"
rl-121308582,"- ដីឃ្លាំងឡានសំរាប់លក់
- ទីតាំង  ទួលសង្កែ២
- ទំហំ 9 x 43m
- 3500$/sqm
✔️ទីតាំងល្អសំរាប់រកសុី ប្រកបរបរផ្សេងៗ
⛳️ភូមិសាស្រ្ត៖ សង្កាត់ទួលសង្កែទី២​ ខណ្ឌឬស្សីកែវ ភ្នំពេញ។
ចាប់អារម្មណ៍: 086399987/ 061555257/ 086399987",LAND,Phnom Penh,1417500.0,405.0,3500.0,11.590143,104.911174,"- Car Warehouse Land for sale
- Toul Sangke location 2
- 9 x 43M size
- 3500 $ / sqm
✔️ A good location for a workout
Geography: Sangkat Toul Singing, 2nd Russey Keo Phnom Penh.
Interested: 086399987/06155257/086399987"
