h3,population,geometry,index_right,Shape_Leng,Shape_Area,ADM3_EN,ADM3_PCODE,ADM3_REF,ADM3ALT1EN,ADM3ALT2EN,ADM2_EN,ADM2_PCODE,ADM1_EN,ADM1_PCODE,ADM0_EN,ADM0_PCODE,date,validOn
88658478e9fffff,226.0,"MULTIPOLYGON (((105.02552000898686 11.483997356199765, 105.02605252816628 11.48916639321547, 105.02180044287758 11.492225517903952, 105.01701576500089 11.490115509915332, 105.01648336367687 11.484946339409127, 105.02073552236402 11.481887310373363, 105.02552000898686 11.483997356199765)))",500,0.26499335024,0.00274367444845,Kbal Kaoh,KH121207,,,,Chbar Ampov,KH1212,Phnom Penh,KH12,Cambodia,KH,2014-10-14,2018-10-04
88658478e7fffff,204.0,"MULTIPOLYGON (((105.01808061434043 11.50045373248444, 105.01861306235715 11.505622784377286, 105.01436052337905 11.508681999497906, 105.00957546307053 11.506572067204361, 105.00904313295348 11.501402881948097, 105.01329574523521 11.498343762340117, 105.01808061434043 11.50045373248444)))",500,0.26499335024,0.00274367444845,Kbal Kaoh,KH121207,,,,Chbar Ampov,KH1212,Phnom Penh,KH12,Cambodia,KH,2014-10-14,2018-10-04
88658478e5fffff,328.0,"MULTIPOLYGON (((105.02711761322104 11.4995043488109, 105.02765017909752 11.504673267220573, 105.02339794038438 11.507732532781874, 105.01861306235715 11.505622784377286, 105.01808061434043 11.50045373248444, 105.02233292648106 11.497394562470681, 105.02711761322104 11.4995043488109)))",500,0.26499335024,0.00274367444845,Kbal Kaoh,KH121207,,,,Chbar Ampov,KH1212,Phnom Penh,KH12,Cambodia,KH,2014-10-14,2018-10-04
88658478e3fffff,22.0,"MULTIPOLYGON (((105.01276337950925 11.493174584346415, 105.01329574523521 11.498343762340117, 105.00904313295348 11.501402881948097, 105.00425808170843 11.499292728005923, 105.00372583389984 11.494123416705014, 105.00797851940882 11.4910643926448, 105.01276337950925 11.493174584346415)))",500,0.26499335024,0.00274367444845,Kbal Kaoh,KH121207,,,,Chbar Ampov,KH1212,Phnom Penh,KH12,Cambodia,KH,2014-10-14,2018-10-04
88658478e1fffff,18.0,"MULTIPOLYGON (((105.02180044287758 11.492225517903952, 105.02233292648106 11.497394562470681, 105.01808061434043 11.50045373248444, 105.01329574523521 11.498343762340117, 105.01276337950925 11.493174584346415, 105.01701576500089 11.490115509915332, 105.02180044287758 11.492225517903952)))",500,0.26499335024,0.00274367444845,Kbal Kaoh,KH121207,,,,Chbar Ampov,KH1212,Phnom Penh,KH12,Cambodia,KH,2014-10-14,2018-10-04
88658478ddfffff,1658.0,"MULTIPOLYGON (((105.00053267382367 11.463106722398742, 105.00106482827083 11.468276269417485, 104.99681222318435 11.47133505688981, 104.99202739059517 11.469224201611597, 104.99149535409636 11.464054521390926, 104.9957480322283 11.460995829641707, 105.00053267382367 11.463106722398742)))",975,0.236672346514,0.00163968281004,Preaek Thmei,KH121208,,,,Chbar Ampov,KH1212,Phnom Penh,KH12,Cambodia,KH,2014-10-14,2018-10-04
88658478dbfffff,3865.0,"MULTIPOLYGON (((104.98617857666717 11.456773640052667, 104.9867105308432 11.461943445285767, 104.98245755318914 11.46500208680394, 104.9776725485037 11.462890827357116, 104.97714071233348 11.457720889098265, 104.98139376283281 11.454662343303287, 104.98617857666717 11.456773640052667)))",975,0.236672346514,0.00163968281004,Preaek Thmei,KH121208,,,,Chbar Ampov,KH1212,Phnom Penh,KH12,Cambodia,KH,2014-10-14,2018-10-04
88658478d7fffff,156.0,"MULTIPOLYGON (((104.98777448586279 11.472282938817898, 104.98830648670757 11.477452626946784, 104.98405335538925 11.480511409391722, 104.97926815034187 11.478400408081004, 104.97873626750732 11.473230586933562, 104.98298947169984 11.4701719001067, 104.98777448586279 11.472282938817898)))",975,0.236672346514,0.00163968281004,Preaek Thmei,KH121208,,,,Chbar Ampov,KH1212,Phnom Penh,KH12,Cambodia,KH,2014-10-14,2018-10-04
88658478d5fffff,96.0,"MULTIPOLYGON (((104.99681222318435 11.47133505688981, 104.99734434199956 11.476504611880287, 104.99309151026526 11.47956344473965, 104.98830648670757 11.477452626946784, 104.98777448586279 11.472282938817898, 104.99202739059517 11.469224201611597, 104.99681222318435 11.47133505688981)))",975,0.236672346514,0.00163968281004,Preaek Thmei,KH121208,,,,Chbar Ampov,KH1212,Phnom Penh,KH12,Cambodia,KH,2014-10-14,2018-10-04
88658478d3fffff,1402.0,"MULTIPOLYGON (((104.98245755318914 11.46500208680394, 104.98298947169984 11.4701719001067, 104.97873626750732 11.473230586933562, 104.9739510719962 11.471119364795836, 104.97341927151338 11.465949418530853, 104.9776725485037 11.462890827357116, 104.98245755318914 11.46500208680394)))",975,0.236672346514,0.00163968281004,Preaek Thmei,KH121208,,,,Chbar Ampov,KH1212,Phnom Penh,KH12,Cambodia,KH,2014-10-14,2018-10-04
88658478d1fffff,1486.0,"MULTIPOLYGON (((104.99149535409636 11.464054521390926, 104.99202739059517 11.469224201611597, 104.98777448586279 11.472282938817898, 104.98298947169984 11.4701719001067, 104.98245755318914 11.46500208680394, 104.9867105308432 11.461943445285767, 104.99149535409636 11.464054521390926)))",975,0.236672346514,0.00163968281004,Preaek Thmei,KH121208,,,,Chbar Ampov,KH1212,Phnom Penh,KH12,Cambodia,KH,2014-10-14,2018-10-04
88658478cdfffff,1092.0,"MULTIPOLYGON (((105.02392254483328 11.468490009301082, 105.02445501732095 11.473659164157535, 105.02020308545276 11.476718147579577, 105.01541860771738 11.474607880378601, 105.0148862530807 11.469438592024368, 105.0191382583183 11.466379704360211, 105.02392254483328 11.468490009301082)))",975,0.236672346514,0.00163968281004,Preaek Thmei,KH121208,,,,Chbar Ampov,KH1212,Phnom Penh,KH12,Cambodia,KH,2014-10-14,2018-10-04
88658478cbfffff,1029.0,"MULTIPOLYGON (((105.00956951195991 11.462158689934347, 105.01010178431557 11.467328103631349, 105.00584947906071 11.470386941256297, 105.00106482827083 11.468276269417485, 105.00053267382367 11.463106722398742, 105.00478505224783 11.460047980531865, 105.00956951195991 11.462158689934347)))",975,0.236672346514,0.00163968281004,Preaek Thmei,KH121208,,,,Chbar Ampov,KH1212,Phnom Penh,KH12,Cambodia,KH,2014-10-14,2018-10-04
88658478c9fffff,591.0,"MULTIPOLYGON (((105.01860586809394 11.461210424104728, 105.0191382583183 11.466379704360211, 105.0148862530807 11.469438592024368, 105.01010178431557 11.467328103631349, 105.00956951195991 11.462158689934347, 105.01382159049061 11.459099898063196, 105.01860586809394 11.461210424104728)))",975,0.236672346514,0.00163968281004,Preaek Thmei,KH121208,,,,Chbar Ampov,KH1212,Phnom Penh,KH12,Cambodia,KH,2014-10-14,2018-10-04
88658478c7fffff,17.0,"MULTIPOLYGON (((105.0111663757082 11.477666813726515, 105.01169869474634 11.482836109954576, 105.00744623598003 11.485895088767851, 105.0026613849672 11.483784675691458, 105.00212918384199 11.478615246148903, 105.00638171580657 11.475556362988549, 105.0111663757082 11.477666813726515)))",975,0.236672346514,0.00163968281004,Preaek Thmei,KH121208,,,,Chbar Ampov,KH1212,Phnom Penh,KH12,Cambodia,KH,2014-10-14,2018-10-04
88658478c7fffff,17.0,"MULTIPOLYGON (((105.0111663757082 11.477666813726515, 105.01169869474634 11.482836109954576, 105.00744623598003 11.485895088767851, 105.0026613849672 11.483784675691458, 105.00212918384199 11.478615246148903, 105.00638171580657 11.475556362988549, 105.0111663757082 11.477666813726515)))",500,0.26499335024,0.00274367444845,Kbal Kaoh,KH121207,,,,Chbar Ampov,KH1212,Phnom Penh,KH12,Cambodia,KH,2014-10-14,2018-10-04
88658478c5fffff,218.0,"MULTIPOLYGON (((105.02020308545276 11.476718147579577, 105.02073552236402 11.481887310373363, 105.01648336367687 11.484946339409127, 105.01169869474634 11.482836109954576, 105.0111663757082 11.477666813726515, 105.01541860771738 11.474607880378601, 105.02020308545276 11.476718147579577)))",975,0.236672346514,0.00163968281004,Preaek Thmei,KH121208,,,,Chbar Ampov,KH1212,Phnom Penh,KH12,Cambodia,KH,2014-10-14,2018-10-04
88658478c5fffff,218.0,"MULTIPOLYGON (((105.02020308545276 11.476718147579577, 105.02073552236402 11.481887310373363, 105.01648336367687 11.484946339409127, 105.01169869474634 11.482836109954576, 105.0111663757082 11.477666813726515, 105.01541860771738 11.474607880378601, 105.02020308545276 11.476718147579577)))",500,0.26499335024,0.00274367444845,Kbal Kaoh,KH121207,,,,Chbar Ampov,KH1212,Phnom Penh,KH12,Cambodia,KH,2014-10-14,2018-10-04
88658478c3fffff,1184.0,"MULTIPOLYGON (((105.00584947906071 11.470386941256297, 105.00638171580657 11.475556362988549, 105.00212918384199 11.478615246148903, 104.99734434199956 11.476504611880287, 104.99681222318435 11.47133505688981, 105.00106482827083 11.468276269417485, 105.00584947906071 11.470386941256297)))",975,0.236672346514,0.00163968281004,Preaek Thmei,KH121208,,,,Chbar Ampov,KH1212,Phnom Penh,KH12,Cambodia,KH,2014-10-14,2018-10-04
88658478c1fffff,1125.0,"MULTIPOLYGON (((105.0148862530807 11.469438592024368, 105.01541860771738 11.474607880378601, 105.0111663757082 11.477666813726515, 105.00638171580657 11.475556362988549, 105.00584947906071 11.470386941256297, 105.01010178431557 11.467328103631349, 105.0148862530807 11.469438592024368)))",975,0.236672346514,0.00163968281004,Preaek Thmei,KH121208,,,,Chbar Ampov,KH1212,Phnom Penh,KH12,Cambodia,KH,2014-10-14,2018-10-04
88658478bdfffff,1821.0,"MULTIPOLYGON (((104.9909667243049 11.50330047781684, 104.99149881850317 11.508469929440599, 104.98724537984438 11.511528992558116, 104.98245977404508 11.509418508635356, 104.98192779786588 11.504248924007587, 104.98618130945682 11.50118995629789, 104.9909667243049 11.50330047781684)))",500,0.26499335024,0.00274367444845,Kbal Kaoh,KH121207,,,,Chbar Ampov,KH1212,Phnom Penh,KH12,Cambodia,KH,2014-10-14,2018-10-04
88658478bdfffff,1821.0,"MULTIPOLYGON (((104.9909667243049 11.50330047781684, 104.99149881850317 11.508469929440599, 104.98724537984438 11.511528992558116, 104.98245977404508 11.509418508635356, 104.98192779786588 11.504248924007587, 104.98618130945682 11.50118995629789, 104.9909667243049 11.50330047781684)))",927,0.137885786114,0.000699935474767,Preaek Aeng,KH121206,,,,Chbar Ampov,KH1212,Phnom Penh,KH12,Cambodia,KH,2014-10-14,2018-10-04
88658478bbfffff,314.0,"MULTIPOLYGON (((104.97661030773703 11.496968508206129, 104.97714220155473 11.502138218709772, 104.97288839056571 11.505197135559738, 104.96810261301717 11.503086246489458, 104.96757083727604 11.497916403157953, 104.97182472099682 11.494857581715884, 104.97661030773703 11.496968508206129)))",500,0.26499335024,0.00274367444845,Kbal Kaoh,KH121207,,,,Chbar Ampov,KH1212,Phnom Penh,KH12,Cambodia,KH,2014-10-14,2018-10-04
88658478bbfffff,314.0,"MULTIPOLYGON (((104.97661030773703 11.496968508206129, 104.97714220155473 11.502138218709772, 104.97288839056571 11.505197135559738, 104.96810261301717 11.503086246489458, 104.96757083727604 11.497916403157953, 104.97182472099682 11.494857581715884, 104.97661030773703 11.496968508206129)))",927,0.137885786114,0.000699935474767,Preaek Aeng,KH121206,,,,Chbar Ampov,KH1212,Phnom Penh,KH12,Cambodia,KH,2014-10-14,2018-10-04
88658478bbfffff,314.0,"MULTIPOLYGON (((104.97661030773703 11.496968508206129, 104.97714220155473 11.502138218709772, 104.97288839056571 11.505197135559738, 104.96810261301717 11.503086246489458, 104.96757083727604 11.497916403157953, 104.97182472099682 11.494857581715884, 104.97661030773703 11.496968508206129)))",1612,0.130368483243,0.000646553933567,Veal Sbov,KH121205,,,,Chbar Ampov,KH1212,Phnom Penh,KH12,Cambodia,KH,2014-10-14,2018-10-04
88658478b9fffff,1325.0,"MULTIPOLYGON (((104.98564929760236 11.496020378741989, 104.98618130945682 11.50118995629789, 104.98192779786588 11.504248924007587, 104.97714220155473 11.502138218709772, 104.97661030773703 11.496968508206129, 104.98086389218368 11.493909635939334, 104.98564929760236 11.496020378741989)))",500,0.26499335024,0.00274367444845,Kbal Kaoh,KH121207,,,,Chbar Ampov,KH1212,Phnom Penh,KH12,Cambodia,KH,2014-10-14,2018-10-04
88658478b9fffff,1325.0,"MULTIPOLYGON (((104.98564929760236 11.496020378741989, 104.98618130945682 11.50118995629789, 104.98192779786588 11.504248924007587, 104.97714220155473 11.502138218709772, 104.97661030773703 11.496968508206129, 104.98086389218368 11.493909635939334, 104.98564929760236 11.496020378741989)))",927,0.137885786114,0.000699935474767,Preaek Aeng,KH121206,,,,Chbar Ampov,KH1212,Phnom Penh,KH12,Cambodia,KH,2014-10-14,2018-10-04
88658478b7fffff,490.0,"MULTIPOLYGON (((104.9782060358643 11.512477520858164, 104.97873797635738 11.517647112332805, 104.97448401160126 11.52070616885019, 104.96969803358124 11.51859553858144, 104.96916621116917 11.513425814286256, 104.97342024868601 11.510366853071657, 104.9782060358643 11.512477520858164)))",927,0.137885786114,0.000699935474767,Preaek Aeng,KH121206,,,,Chbar Ampov,KH1212,Phnom Penh,KH12,Cambodia,KH,2014-10-14,2018-10-04
88658478b7fffff,490.0,"MULTIPOLYGON (((104.9782060358643 11.512477520858164, 104.97873797635738 11.517647112332805, 104.97448401160126 11.52070616885019, 104.96969803358124 11.51859553858144, 104.96916621116917 11.513425814286256, 104.97342024868601 11.510366853071657, 104.9782060358643 11.512477520858164)))",1612,0.130368483243,0.000646553933567,Veal Sbov,KH121205,,,,Chbar Ampov,KH1212,Phnom Penh,KH12,Cambodia,KH,2014-10-14,2018-10-04
88658478b5fffff,1685.0,"MULTIPOLYGON (((104.98724537984438 11.511528992558116, 104.98777743837869 11.516698451092344, 104.98352377308255 11.51975755865292, 104.97873797635738 11.517647112332805, 104.9782060358643 11.512477520858164, 104.98245977404508 11.509418508635356, 104.98724537984438 11.511528992558116)))",500,0.26499335024,0.00274367444845,Kbal Kaoh,KH121207,,,,Chbar Ampov,KH1212,Phnom Penh,KH12,Cambodia,KH,2014-10-14,2018-10-04
88658478b5fffff,1685.0,"MULTIPOLYGON (((104.98724537984438 11.511528992558116, 104.98777743837869 11.516698451092344, 104.98352377308255 11.51975755865292, 104.97873797635738 11.517647112332805, 104.9782060358643 11.512477520858164, 104.98245977404508 11.509418508635356, 104.98724537984438 11.511528992558116)))",927,0.137885786114,0.000699935474767,Preaek Aeng,KH121206,,,,Chbar Ampov,KH1212,Phnom Penh,KH12,Cambodia,KH,2014-10-14,2018-10-04
88658478b3fffff,52.0,"MULTIPOLYGON (((104.97288839056571 11.505197135559738, 104.97342024868601 11.510366853071657, 104.96916621116917 11.513425814286256, 104.96438024283766 11.511314962642391, 104.96384850281603 11.506145112366212, 104.96810261301717 11.503086246489458, 104.97288839056571 11.505197135559738)))",958,0.112246796985,0.000491827706894,Preaek Pra,KH121204,,,,Chbar Ampov,KH1212,Phnom Penh,KH12,Cambodia,KH,2014-10-14,2018-10-04
88658478b3fffff,52.0,"MULTIPOLYGON (((104.97288839056571 11.505197135559738, 104.97342024868601 11.510366853071657, 104.96916621116917 11.513425814286256, 104.96438024283766 11.511314962642391, 104.96384850281603 11.506145112366212, 104.96810261301717 11.503086246489458, 104.97288839056571 11.505197135559738)))",1612,0.130368483243,0.000646553933567,Veal Sbov,KH121205,,,,Chbar Ampov,KH1212,Phnom Penh,KH12,Cambodia,KH,2014-10-14,2018-10-04
88658478b1fffff,260.0,"MULTIPOLYGON (((104.98192779786588 11.504248924007587, 104.98245977404508 11.509418508635356, 104.9782060358643 11.512477520858164, 104.97342024868601 11.510366853071657, 104.97288839056571 11.505197135559738, 104.97714220155473 11.502138218709772, 104.98192779786588 11.504248924007587)))",500,0.26499335024,0.00274367444845,Kbal Kaoh,KH121207,,,,Chbar Ampov,KH1212,Phnom Penh,KH12,Cambodia,KH,2014-10-14,2018-10-04
88658478b1fffff,260.0,"MULTIPOLYGON (((104.98192779786588 11.504248924007587, 104.98245977404508 11.509418508635356, 104.9782060358643 11.512477520858164, 104.97342024868601 11.510366853071657, 104.97288839056571 11.505197135559738, 104.97714220155473 11.502138218709772, 104.98192779786588 11.504248924007587)))",927,0.137885786114,0.000699935474767,Preaek Aeng,KH121206,,,,Chbar Ampov,KH1212,Phnom Penh,KH12,Cambodia,KH,2014-10-14,2018-10-04
88658478b1fffff,260.0,"MULTIPOLYGON (((104.98192779786588 11.504248924007587, 104.98245977404508 11.509418508635356, 104.9782060358643 11.512477520858164, 104.97342024868601 11.510366853071657, 104.97288839056571 11.505197135559738, 104.97714220155473 11.502138218709772, 104.98192779786588 11.504248924007587)))",1612,0.130368483243,0.000646553933567,Veal Sbov,KH121205,,,,Chbar Ampov,KH1212,Phnom Penh,KH12,Cambodia,KH,2014-10-14,2018-10-04
88658478adfffff,732.0,"MULTIPOLYGON (((105.01436052337905 11.508681999497906, 105.01489293579814 11.51385105849194, 105.010640169997 11.51691031850097, 105.00585491851045 11.514800424064681, 105.00532262401316 11.509631231770788, 105.00957546307053 11.506572067204361, 105.01436052337905 11.508681999497906)))",500,0.26499335024,0.00274367444845,Kbal Kaoh,KH121207,,,,Chbar Ampov,KH1212,Phnom Penh,KH12,Cambodia,KH,2014-10-14,2018-10-04
88658478abfffff,1302.0,"MULTIPOLYGON (((105.00000516947122 11.502351797094626, 105.00053738164878 11.50752111559454, 104.99628424269783 11.510580229493264, 104.99149881850317 11.508469929440599, 104.9909667243049 11.50330047781684, 104.99521993631187 11.500241459360899, 105.00000516947122 11.502351797094626)))",500,0.26499335024,0.00274367444845,Kbal Kaoh,KH121207,,,,Chbar Ampov,KH1212,Phnom Penh,KH12,Cambodia,KH,2014-10-14,2018-10-04
88658478a9fffff,40.0,"MULTIPOLYGON (((105.00904313295348 11.501402881948097, 105.00957546307053 11.506572067204361, 105.00532262401316 11.509631231770788, 105.00053738164878 11.50752111559454, 105.00000516947122 11.502351797094626, 105.00425808170843 11.499292728005923, 105.00904313295348 11.501402881948097)))",500,0.26499335024,0.00274367444845,Kbal Kaoh,KH121207,,,,Chbar Ampov,KH1212,Phnom Penh,KH12,Cambodia,KH,2014-10-14,2018-10-04
88658478a7fffff,1711.0,"MULTIPOLYGON (((105.0016018526919 11.517859633371087, 105.00213411155862 11.523028832477662, 104.99788081899335 11.526088086305556, 104.99309519446628 11.523978045680542, 104.99256305358328 11.518808713457485, 104.99681641923353 11.515749554967229, 105.0016018526919 11.517859633371087)))",500,0.26499335024,0.00274367444845,Kbal Kaoh,KH121207,,,,Chbar Ampov,KH1212,Phnom Penh,KH12,Cambodia,KH,2014-10-14,2018-10-04
88658478a7fffff,1711.0,"MULTIPOLYGON (((105.0016018526919 11.517859633371087, 105.00213411155862 11.523028832477662, 104.99788081899335 11.526088086305556, 104.99309519446628 11.523978045680542, 104.99256305358328 11.518808713457485, 104.99681641923353 11.515749554967229, 105.0016018526919 11.517859633371087)))",927,0.137885786114,0.000699935474767,Preaek Aeng,KH121206,,,,Chbar Ampov,KH1212,Phnom Penh,KH12,Cambodia,KH,2014-10-14,2018-10-04
88658478a5fffff,1028.0,"MULTIPOLYGON (((105.010640169997 11.51691031850097, 105.01117254680764 11.522079384371265, 105.00691955419792 11.525138689050234, 105.00213411155862 11.523028832477662, 105.0016018526919 11.517859633371087, 105.00585491851045 11.514800424064681, 105.010640169997 11.51691031850097)))",500,0.26499335024,0.00274367444845,Kbal Kaoh,KH121207,,,,Chbar Ampov,KH1212,Phnom Penh,KH12,Cambodia,KH,2014-10-14,2018-10-04
88658478a3fffff,1936.0,"MULTIPOLYGON (((104.99628424269783 11.510580229493264, 104.99681641923353 11.515749554967229, 104.99256305358328 11.518808713457485, 104.98777743837869 11.516698451092344, 104.98724537984438 11.511528992558116, 104.99149881850317 11.508469929440599, 104.99628424269783 11.510580229493264)))",500,0.26499335024,0.00274367444845,Kbal Kaoh,KH121207,,,,Chbar Ampov,KH1212,Phnom Penh,KH12,Cambodia,KH,2014-10-14,2018-10-04
